,title_series,legacy_series_id,ckg_series_id,imdb_id,primary_genre,latam_home_medal,first_release_date,theatrical_date,area_gross,budget,genre_Action,genre_Comedy,genre_Drama,medal_number,days_from_theatrical,pred,kpi,base,multiplier
393,Father Stu,GYsgX1w6JnKjDwgEAAAAD,GYsgX1w6JnKjDwgEAAAAD,tt14439896,Drama,Silver,2022-08-18,2022-05-20,85588.0,4000000.0,0,0,1,2,285,2983.367217897505,first_views,10472.365135752465,0.28487998453303953
394,Father Stu,GYsgX1w6JnKjDwgEAAAAD,GYsgX1w6JnKjDwgEAAAAD,tt14439896,Drama,Silver,2022-08-18,2022-05-20,85588.0,4000000.0,0,0,1,2,300,2598.5407731205632,first_views,10472.365135752465,0.248133133197313
395,Father Stu,GYsgX1w6JnKjDwgEAAAAD,GYsgX1w6JnKjDwgEAAAAD,tt14439896,Drama,Silver,2022-08-18,2022-05-20,85588.0,4000000.0,0,0,1,2,315,2225.1205675814435,first_views,10472.365135752465,0.21247545695145045
396,Father Stu,GYsgX1w6JnKjDwgEAAAAD,GYsgX1w6JnKjDwgEAAAAD,tt14439896,Drama,Silver,2022-08-18,2022-05-20,85588.0,4000000.0,0,0,1,2,330,1862.7685208407001,first_views,10472.365135752465,0.17787467269272747
397,Father Stu,GYsgX1w6JnKjDwgEAAAAD,GYsgX1w6JnKjDwgEAAAAD,tt14439896,Drama,Silver,2022-08-18,2022-05-20,85588.0,4000000.0,0,0,1,2,345,1511.1565731485807,first_views,10472.365135752465,0.14429945418819665
398,Father Stu,GYsgX1w6JnKjDwgEAAAAD,GYsgX1w6JnKjDwgEAAAAD,tt14439896,Drama,Silver,2022-08-18,2022-05-20,85588.0,4000000.0,0,0,1,2,360,1169.9663884321926,first_views,10472.365135752465,0.11171940371310665
399,Father Stu,GYsgX1w6JnKjDwgEAAAAD,GYsgX1w6JnKjDwgEAAAAD,tt14439896,Drama,Silver,2022-08-18,2022-05-20,85588.0,4000000.0,0,0,1,2,375,838.8890660860416,first_views,10472.365135752465,0.08010502452994973
400,Father Stu,GYsgX1w6JnKjDwgEAAAAD,GYsgX1w6JnKjDwgEAAAAD,tt14439896,Drama,Silver,2022-08-18,2022-05-20,85588.0,4000000.0,0,0,1,2,390,517.6248613053485,first_views,10472.365135752465,0.04942769418325442
401,Father Stu,GYsgX1w6JnKjDwgEAAAAD,GYsgX1w6JnKjDwgEAAAAD,tt14439896,Drama,Silver,2022-08-18,2022-05-20,85588.0,4000000.0,0,0,1,2,405,205.88291370841398,first_views,10472.365135752465,0.01965963858589436
402,Father Stu,GYsgX1w6JnKjDwgEAAAAD,GYsgX1w6JnKjDwgEAAAAD,tt14439896,Drama,Silver,2022-08-18,2022-05-20,85588.0,4000000.0,0,0,1,2,420,-96.61901599730663,first_views,10472.365135752465,-0.009226093126513615
403,Father Stu,GYsgX1w6JnKjDwgEAAAAD,GYsgX1w6JnKjDwgEAAAAD,tt14439896,Drama,Silver,2022-08-18,2022-05-20,85588.0,4000000.0,0,0,1,2,435,-390.154801543893,first_views,10472.365135752465,-0.037255652995894076
404,Father Stu,GYsgX1w6JnKjDwgEAAAAD,GYsgX1w6JnKjDwgEAAAAD,tt14439896,Drama,Silver,2022-08-18,2022-05-20,85588.0,4000000.0,0,0,1,2,450,-674.9901990577819,first_views,10472.365135752465,-0.06445441791877343
405,Father Stu,GYsgX1w6JnKjDwgEAAAAD,GYsgX1w6JnKjDwgEAAAAD,tt14439896,Drama,Silver,2022-08-18,2022-05-20,85588.0,4000000.0,0,0,1,2,465,-951.383087665281,first_views,10472.365135752465,-0.09084701262155923
406,Father Stu,GYsgX1w6JnKjDwgEAAAAD,GYsgX1w6JnKjDwgEAAAAD,tt14439896,Drama,Silver,2022-08-18,2022-05-20,85588.0,4000000.0,0,0,1,2,480,-1219.5837029665272,first_views,10472.365135752465,-0.11645733195483134
407,Father Stu,GYsgX1w6JnKjDwgEAAAAD,GYsgX1w6JnKjDwgEAAAAD,tt14439896,Drama,Silver,2022-08-18,2022-05-20,85588.0,4000000.0,0,0,1,2,495,-1479.8348635892562,first_views,10472.365135752465,-0.14130856252682852
408,Ghostbusters: Afterlife,GYoRqaAX_zIZVSgEAAAEy,GYoRqaAX_zIZVSgEAAAEy,tt4513678,Comedy,Platinum,2022-06-09,2021-11-18,2548760.0,75000000.0,0,1,0,0,0,59055.88226075382,first_views,53832.164481927815,1.0970371120889941
409,Ghostbusters: Afterlife,GYoRqaAX_zIZVSgEAAAEy,GYoRqaAX_zIZVSgEAAAEy,tt4513678,Comedy,Platinum,2022-06-09,2021-11-18,2548760.0,75000000.0,0,1,0,0,15,57270.22647900219,first_views,53832.164481927815,1.06386631542985
410,Ghostbusters: Afterlife,GYoRqaAX_zIZVSgEAAAEy,GYoRqaAX_zIZVSgEAAAEy,tt4513678,Comedy,Platinum,2022-06-09,2021-11-18,2548760.0,75000000.0,0,1,0,0,30,55530.744411444524,first_views,53832.164481927815,1.0315532534473315
411,Ghostbusters: Afterlife,GYoRqaAX_zIZVSgEAAAEy,GYoRqaAX_zIZVSgEAAAEy,tt4513678,Comedy,Platinum,2022-06-09,2021-11-18,2548760.0,75000000.0,0,1,0,0,45,53832.164481927815,first_views,53832.164481927815,1.0
412,Ghostbusters: Afterlife,GYoRqaAX_zIZVSgEAAAEy,GYoRqaAX_zIZVSgEAAAEy,tt4513678,Comedy,Platinum,2022-06-09,2021-11-18,2548760.0,75000000.0,0,1,0,0,60,52160.86871619671,first_views,53832.164481927815,0.9689535841292025
413,Ghostbusters: Afterlife,GYoRqaAX_zIZVSgEAAAEy,GYoRqaAX_zIZVSgEAAAEy,tt4513678,Comedy,Platinum,2022-06-09,2021-11-18,2548760.0,75000000.0,0,1,0,0,75,50516.34161669505,first_views,53832.164481927815,0.9384044298210239
414,Ghostbusters: Afterlife,GYoRqaAX_zIZVSgEAAAEy,GYoRqaAX_zIZVSgEAAAEy,tt4513678,Comedy,Platinum,2022-06-09,2021-11-18,2548760.0,75000000.0,0,1,0,0,90,48899.06058850888,first_views,53832.164481927815,0.9083614054739515
415,Ghostbusters: Afterlife,GYoRqaAX_zIZVSgEAAAEy,GYoRqaAX_zIZVSgEAAAEy,tt4513678,Comedy,Platinum,2022-06-09,2021-11-18,2548760.0,75000000.0,0,1,0,0,105,47309.44558124961,first_views,53832.164481927815,0.8788323121789395
416,Ghostbusters: Afterlife,GYoRqaAX_zIZVSgEAAAEy,GYoRqaAX_zIZVSgEAAAEy,tt4513678,Comedy,Platinum,2022-06-09,2021-11-18,2548760.0,75000000.0,0,1,0,0,120,45747.86092813398,first_views,53832.164481927815,0.8498239178826287
417,Ghostbusters: Afterlife,GYoRqaAX_zIZVSgEAAAEy,GYoRqaAX_zIZVSgEAAAEy,tt4513678,Comedy,Platinum,2022-06-09,2021-11-18,2548760.0,75000000.0,0,1,0,0,135,44214.617228157535,first_views,53832.164481927815,0.8213419923510781
418,Ghostbusters: Afterlife,GYoRqaAX_zIZVSgEAAAEy,GYoRqaAX_zIZVSgEAAAEy,tt4513678,Comedy,Platinum,2022-06-09,2021-11-18,2548760.0,75000000.0,0,1,0,0,150,42709.97326343245,first_views,53832.164481927815,0.793391342786723
419,Ghostbusters: Afterlife,GYoRqaAX_zIZVSgEAAAEy,GYoRqaAX_zIZVSgEAAAEy,tt4513678,Comedy,Platinum,2022-06-09,2021-11-18,2548760.0,75000000.0,0,1,0,0,165,41234.13794409336,first_views,53832.164481927815,0.7659758499574398
420,Ghostbusters: Afterlife,GYoRqaAX_zIZVSgEAAAEy,GYoRqaAX_zIZVSgEAAAEy,tt4513678,Comedy,Platinum,2022-06-09,2021-11-18,2548760.0,75000000.0,0,1,0,0,180,39787.27227352116,first_views,53832.164481927815,0.7390985047030438
421,Ghostbusters: Afterlife,GYoRqaAX_zIZVSgEAAAEy,GYoRqaAX_zIZVSgEAAAEy,tt4513678,Comedy,Platinum,2022-06-09,2021-11-18,2548760.0,75000000.0,0,1,0,0,195,38369.491326983065,first_views,53832.164481927815,0.7127614446910122
422,Ghostbusters: Afterlife,GYoRqaAX_zIZVSgEAAAEy,GYoRqaAX_zIZVSgEAAAEy,tt4513678,Comedy,Platinum,2022-06-09,2021-11-18,2548760.0,75000000.0,0,1,0,0,210,36980.86623715151,first_views,53832.164481927815,0.6869659912999873
423,Ghostbusters: Afterlife,GYoRqaAX_zIZVSgEAAAEy,GYoRqaAX_zIZVSgEAAAEy,tt4513678,Comedy,Platinum,2022-06-09,2021-11-18,2548760.0,75000000.0,0,1,0,0,225,35621.42618032379,first_views,53832.164481927815,0.6617126865162998
424,Ghostbusters: Afterlife,GYoRqaAX_zIZVSgEAAAEy,GYoRqaAX_zIZVSgEAAAEy,tt4513678,Comedy,Platinum,2022-06-09,2021-11-18,2548760.0,75000000.0,0,1,0,0,240,34291.16035753233,first_views,53832.164481927815,0.6370013297355773
425,Ghostbusters: Afterlife,GYoRqaAX_zIZVSgEAAAEy,GYoRqaAX_zIZVSgEAAAEy,tt4513678,Comedy,Platinum,2022-06-09,2021-11-18,2548760.0,75000000.0,0,1,0,0,255,32990.01996510011,first_views,53832.164481927815,0.6128310143682836
426,Ghostbusters: Afterlife,GYoRqaAX_zIZVSgEAAAEy,GYoRqaAX_zIZVSgEAAAEy,tt4513678,Comedy,Platinum,2022-06-09,2021-11-18,2548760.0,75000000.0,0,1,0,0,270,31718.24093427891,first_views,53832.164481927815,0.5892061231334503
427,Ghostbusters: Afterlife,GYoRqaAX_zIZVSgEAAAEy,GYoRqaAX_zIZVSgEAAAEy,tt4513678,Comedy,Platinum,2022-06-09,2021-11-18,2548760.0,75000000.0,0,1,0,0,285,30481.7140709738,first_views,53832.164481927815,0.5662360851421259
428,Ghostbusters: Afterlife,GYoRqaAX_zIZVSgEAAAEy,GYoRqaAX_zIZVSgEAAAEy,tt4513678,Comedy,Platinum,2022-06-09,2021-11-18,2548760.0,75000000.0,0,1,0,0,300,29281.83781060471,first_views,53832.164481927815,0.543946878086892
429,Ghostbusters: Afterlife,GYoRqaAX_zIZVSgEAAAEy,GYoRqaAX_zIZVSgEAAAEy,tt4513678,Comedy,Platinum,2022-06-09,2021-11-18,2548760.0,75000000.0,0,1,0,0,315,28117.52583088028,first_views,53832.164481927815,0.5223183221681476
430,Ghostbusters: Afterlife,GYoRqaAX_zIZVSgEAAAEy,GYoRqaAX_zIZVSgEAAAEy,tt4513678,Comedy,Platinum,2022-06-09,2021-11-18,2548760.0,75000000.0,0,1,0,0,330,26987.724008055062,first_views,53832.164481927815,0.5013308357146814
431,Ghostbusters: Afterlife,GYoRqaAX_zIZVSgEAAAEy,GYoRqaAX_zIZVSgEAAAEy,tt4513678,Comedy,Platinum,2022-06-09,2021-11-18,2548760.0,75000000.0,0,1,0,0,345,25891.409462565716,first_views,53832.164481927815,0.4809654174551687
432,Ghostbusters: Afterlife,GYoRqaAX_zIZVSgEAAAEy,GYoRqaAX_zIZVSgEAAAEy,tt4513678,Comedy,Platinum,2022-06-09,2021-11-18,2548760.0,75000000.0,0,1,0,0,360,24827.589632955343,first_views,53832.164481927815,0.4612036293151523
433,Ghostbusters: Afterlife,GYoRqaAX_zIZVSgEAAAEy,GYoRqaAX_zIZVSgEAAAEy,tt4513678,Comedy,Platinum,2022-06-09,2021-11-18,2548760.0,75000000.0,0,1,0,0,375,23795.30137724575,first_views,53832.164481927815,0.44202757972390566
434,Ghostbusters: Afterlife,GYoRqaAX_zIZVSgEAAAEy,GYoRqaAX_zIZVSgEAAAEy,tt4513678,Comedy,Platinum,2022-06-09,2021-11-18,2548760.0,75000000.0,0,1,0,0,390,22793.610100945523,first_views,53832.164481927815,0.4234199074160885
435,Ghostbusters: Afterlife,GYoRqaAX_zIZVSgEAAAEy,GYoRqaAX_zIZVSgEAAAEy,tt4513678,Comedy,Platinum,2022-06-09,2021-11-18,2548760.0,75000000.0,0,1,0,0,405,21821.608910903607,first_views,53832.164481927815,0.4053637657135153
436,Ghostbusters: Afterlife,GYoRqaAX_zIZVSgEAAAEy,GYoRqaAX_zIZVSgEAAAEy,tt4513678,Comedy,Platinum,2022-06-09,2021-11-18,2548760.0,75000000.0,0,1,0,0,420,20878.417794242858,first_views,53832.164481927815,0.38784280727281595
437,Ghostbusters: Afterlife,GYoRqaAX_zIZVSgEAAAEy,GYoRqaAX_zIZVSgEAAAEy,tt4513678,Comedy,Platinum,2022-06-09,2021-11-18,2548760.0,75000000.0,0,1,0,0,435,19963.182821630002,first_views,53832.164481927815,0.37084116928517546
438,Ghostbusters: Afterlife,GYoRqaAX_zIZVSgEAAAEy,GYoRqaAX_zIZVSgEAAAEy,tt4513678,Comedy,Platinum,2022-06-09,2021-11-18,2548760.0,75000000.0,0,1,0,0,450,19075.075374160286,first_views,53832.164481927815,0.3543434591147463
439,Ghostbusters: Afterlife,GYoRqaAX_zIZVSgEAAAEy,GYoRqaAX_zIZVSgEAAAEy,tt4513678,Comedy,Platinum,2022-06-09,2021-11-18,2548760.0,75000000.0,0,1,0,0,465,18213.29139315758,first_views,53832.164481927815,0.338334740362744
440,Ghostbusters: Afterlife,GYoRqaAX_zIZVSgEAAAEy,GYoRqaAX_zIZVSgEAAAEy,tt4513678,Comedy,Platinum,2022-06-09,2021-11-18,2548760.0,75000000.0,0,1,0,0,480,17377.05065221034,first_views,53832.164481927815,0.322800519344602
441,Ghostbusters: Afterlife,GYoRqaAX_zIZVSgEAAAEy,GYoRqaAX_zIZVSgEAAAEy,tt4513678,Comedy,Platinum,2022-06-09,2021-11-18,2548760.0,75000000.0,0,1,0,0,495,16565.596050784217,first_views,53832.164481927815,0.3077267319679392
442,Halloween Kills,GYfinBwyKBImYsgEAAACn,77b2a31e-195c-446a-b4f9-cc44d3697cb7,tt10665338,Horror,Silver,2022-06-10,2021-10-21,1478839.0,20000000.0,0,0,0,2,0,19480.518666352447,first_views,17250.470994165105,1.1292745962090918
443,Halloween Kills,GYfinBwyKBImYsgEAAACn,77b2a31e-195c-446a-b4f9-cc44d3697cb7,tt10665338,Horror,Silver,2022-06-10,2021-10-21,1478839.0,20000000.0,0,0,0,2,15,18718.207667170238,first_views,17250.470994165105,1.0850838608117765
444,Halloween Kills,GYfinBwyKBImYsgEAAACn,77b2a31e-195c-446a-b4f9-cc44d3697cb7,tt10665338,Horror,Silver,2022-06-10,2021-10-21,1478839.0,20000000.0,0,0,0,2,30,17975.60860270838,first_views,17250.470994165105,1.042035815067806
445,Halloween Kills,GYfinBwyKBImYsgEAAACn,77b2a31e-195c-446a-b4f9-cc44d3697cb7,tt10665338,Horror,Silver,2022-06-10,2021-10-21,1478839.0,20000000.0,0,0,0,2,45,17250.470994165105,first_views,17250.470994165105,1.0
446,Halloween Kills,GYfinBwyKBImYsgEAAACn,77b2a31e-195c-446a-b4f9-cc44d3697cb7,tt10665338,Horror,Silver,2022-06-10,2021-10-21,1478839.0,20000000.0,0,0,0,2,60,16536.98121739871,first_views,17250.470994165105,0.9586394031207767
447,Halloween Kills,GYfinBwyKBImYsgEAAACn,77b2a31e-195c-446a-b4f9-cc44d3697cb7,tt10665338,Horror,Silver,2022-06-10,2021-10-21,1478839.0,20000000.0,0,0,0,2,75,15834.919202303226,first_views,17250.470994165105,0.9179412670911604
448,Halloween Kills,GYfinBwyKBImYsgEAAACn,77b2a31e-195c-446a-b4f9-cc44d3697cb7,tt10665338,Horror,Silver,2022-06-10,2021-10-21,1478839.0,20000000.0,0,0,0,2,90,15144.488756998802,first_views,17250.470994165105,0.8779174065520505
449,Halloween Kills,GYfinBwyKBImYsgEAAACn,77b2a31e-195c-446a-b4f9-cc44d3697cb7,tt10665338,Horror,Silver,2022-06-10,2021-10-21,1478839.0,20000000.0,0,0,0,2,105,14465.86916139552,first_views,17250.470994165105,0.838578214257949
450,Halloween Kills,GYfinBwyKBImYsgEAAACn,77b2a31e-195c-446a-b4f9-cc44d3697cb7,tt10665338,Horror,Silver,2022-06-10,2021-10-21,1478839.0,20000000.0,0,0,0,2,120,13799.215952311457,first_views,17250.470994165105,0.7999327065898073
451,Halloween Kills,GYfinBwyKBImYsgEAAACn,77b2a31e-195c-446a-b4f9-cc44d3697cb7,tt10665338,Horror,Silver,2022-06-10,2021-10-21,1478839.0,20000000.0,0,0,0,2,135,13144.661726987924,first_views,17250.470994165105,0.7619885701343486
452,Halloween Kills,GYfinBwyKBImYsgEAAACn,77b2a31e-195c-446a-b4f9-cc44d3697cb7,tt10665338,Horror,Silver,2022-06-10,2021-10-21,1478839.0,20000000.0,0,0,0,2,150,12502.316961616558,first_views,17250.470994165105,0.7247522091336179
453,Halloween Kills,GYfinBwyKBImYsgEAAACn,77b2a31e-195c-446a-b4f9-cc44d3697cb7,tt10665338,Horror,Silver,2022-06-10,2021-10-21,1478839.0,20000000.0,0,0,0,2,165,11872.270841635771,first_views,17250.470994165105,0.6882287936167953
454,Halloween Kills,GYfinBwyKBImYsgEAAACn,77b2a31e-195c-446a-b4f9-cc44d3697cb7,tt10665338,Horror,Silver,2022-06-10,2021-10-21,1478839.0,20000000.0,0,0,0,2,180,11254.592100700356,first_views,17250.470994165105,0.6524223080347876
455,Halloween Kills,GYfinBwyKBImYsgEAAACn,77b2a31e-195c-446a-b4f9-cc44d3697cb7,tt10665338,Horror,Silver,2022-06-10,2021-10-21,1478839.0,20000000.0,0,0,0,2,195,10649.329865379277,first_views,17250.470994165105,0.6173356002268787
456,Halloween Kills,GYfinBwyKBImYsgEAAACn,77b2a31e-195c-446a-b4f9-cc44d3697cb7,tt10665338,Horror,Silver,2022-06-10,2021-10-21,1478839.0,20000000.0,0,0,0,2,210,10056.514502789803,first_views,17250.470994165105,0.5829704305575989
457,Halloween Kills,GYfinBwyKBImYsgEAAACn,77b2a31e-195c-446a-b4f9-cc44d3697cb7,tt10665338,Horror,Silver,2022-06-10,2021-10-21,1478839.0,20000000.0,0,0,0,2,225,9476.158468530914,first_views,17250.470994165105,0.5493275210709424
458,Halloween Kills,GYfinBwyKBImYsgEAAACn,77b2a31e-195c-446a-b4f9-cc44d3697cb7,tt10665338,Horror,Silver,2022-06-10,2021-10-21,1478839.0,20000000.0,0,0,0,2,240,8908.257152435468,first_views,17250.470994165105,0.5164066045181401
459,Halloween Kills,GYfinBwyKBImYsgEAAACn,77b2a31e-195c-446a-b4f9-cc44d3697cb7,tt10665338,Horror,Silver,2022-06-10,2021-10-21,1478839.0,20000000.0,0,0,0,2,255,8352.789719816144,first_views,17250.470994165105,0.4842064731242085
460,Halloween Kills,GYfinBwyKBImYsgEAAACn,77b2a31e-195c-446a-b4f9-cc44d3697cb7,tt10665338,Horror,Silver,2022-06-10,2021-10-21,1478839.0,20000000.0,0,0,0,2,270,7809.856891646246,first_views,17250.470994165105,0.4527329656267296
461,Halloween Kills,GYfinBwyKBImYsgEAAACn,77b2a31e-195c-446a-b4f9-cc44d3697cb7,tt10665338,Horror,Silver,2022-06-10,2021-10-21,1478839.0,20000000.0,0,0,0,2,285,7281.973500953092,first_views,17250.470994165105,0.42213186546710446
462,Halloween Kills,GYfinBwyKBImYsgEAAACn,77b2a31e-195c-446a-b4f9-cc44d3697cb7,tt10665338,Horror,Silver,2022-06-10,2021-10-21,1478839.0,20000000.0,0,0,0,2,300,6769.736551209186,first_views,17250.470994165105,0.39243778059735407
463,Halloween Kills,GYfinBwyKBImYsgEAAACn,77b2a31e-195c-446a-b4f9-cc44d3697cb7,tt10665338,Horror,Silver,2022-06-10,2021-10-21,1478839.0,20000000.0,0,0,0,2,315,6272.682282579108,first_views,17250.470994165105,0.3636238271233762
464,Halloween Kills,GYfinBwyKBImYsgEAAACn,77b2a31e-195c-446a-b4f9-cc44d3697cb7,tt10665338,Horror,Silver,2022-06-10,2021-10-21,1478839.0,20000000.0,0,0,0,2,330,5790.360681049033,first_views,17250.470994165105,0.33566391798853473
465,Halloween Kills,GYfinBwyKBImYsgEAAACn,77b2a31e-195c-446a-b4f9-cc44d3697cb7,tt10665338,Horror,Silver,2022-06-10,2021-10-21,1478839.0,20000000.0,0,0,0,2,345,5322.335071001031,first_views,17250.470994165105,0.3085327393554232
466,Halloween Kills,GYfinBwyKBImYsgEAAACn,77b2a31e-195c-446a-b4f9-cc44d3697cb7,tt10665338,Horror,Silver,2022-06-10,2021-10-21,1478839.0,20000000.0,0,0,0,2,360,4868.181719863744,first_views,17250.470994165105,0.2822057276876895
467,Halloween Kills,GYfinBwyKBImYsgEAAACn,77b2a31e-195c-446a-b4f9-cc44d3697cb7,tt10665338,Horror,Silver,2022-06-10,2021-10-21,1478839.0,20000000.0,0,0,0,2,375,4427.489454480892,first_views,17250.470994165105,0.25665904751113583
468,Halloween Kills,GYfinBwyKBImYsgEAAACn,77b2a31e-195c-446a-b4f9-cc44d3697cb7,tt10665338,Horror,Silver,2022-06-10,2021-10-21,1478839.0,20000000.0,0,0,0,2,390,3999.859288850903,first_views,17250.470994165105,0.23186956983399684
469,Halloween Kills,GYfinBwyKBImYsgEAAACn,77b2a31e-195c-446a-b4f9-cc44d3697cb7,tt10665338,Horror,Silver,2022-06-10,2021-10-21,1478839.0,20000000.0,0,0,0,2,405,3584.904062900019,first_views,17250.470994165105,0.20781485120682194
470,Halloween Kills,GYfinBwyKBImYsgEAAACn,77b2a31e-195c-446a-b4f9-cc44d3697cb7,tt10665338,Horror,Silver,2022-06-10,2021-10-21,1478839.0,20000000.0,0,0,0,2,420,3182.2480919624577,first_views,17250.470994165105,0.18447311340303918
471,Halloween Kills,GYfinBwyKBImYsgEAAACn,77b2a31e-195c-446a-b4f9-cc44d3697cb7,tt10665338,Horror,Silver,2022-06-10,2021-10-21,1478839.0,20000000.0,0,0,0,2,435,2791.526826649664,first_views,17250.470994165105,0.1618232237017694
472,Halloween Kills,GYfinBwyKBImYsgEAAACn,77b2a31e-195c-446a-b4f9-cc44d3697cb7,tt10665338,Horror,Silver,2022-06-10,2021-10-21,1478839.0,20000000.0,0,0,0,2,450,2412.3865228013055,first_views,17250.470994165105,0.1398446757550727
473,Halloween Kills,GYfinBwyKBImYsgEAAACn,77b2a31e-195c-446a-b4f9-cc44d3697cb7,tt10665338,Horror,Silver,2022-06-10,2021-10-21,1478839.0,20000000.0,0,0,0,2,465,2044.4839212187107,first_views,17250.470994165105,0.11851757102227807
474,Halloween Kills,GYfinBwyKBImYsgEAAACn,77b2a31e-195c-446a-b4f9-cc44d3697cb7,tt10665338,Horror,Silver,2022-06-10,2021-10-21,1478839.0,20000000.0,0,0,0,2,480,1687.485936891033,first_views,17250.470994165105,0.0978226007546007
475,Halloween Kills,GYfinBwyKBImYsgEAAACn,77b2a31e-195c-446a-b4f9-cc44d3697cb7,tt10665338,Horror,Silver,2022-06-10,2021-10-21,1478839.0,20000000.0,0,0,0,2,495,1341.0693574327943,first_views,17250.470994165105,0.07774102851373768
476,Insidious: The Red Door,GZPJdXQQig4LCJwEAAAju,0de4adc2-7a90-4c4a-9bf7-00d8514bcb35,tt13405778,Not A Genre,Gold,2023-10-12,2023-07-06,819719.0,16000000.0,0,0,0,1,0,31208.578587549673,first_views,28091.36427414613,1.110966996226398
477,Insidious: The Red Door,GZPJdXQQig4LCJwEAAAju,0de4adc2-7a90-4c4a-9bf7-00d8514bcb35,tt13405778,Not A Genre,Gold,2023-10-12,2023-07-06,819719.0,16000000.0,0,0,0,1,15,30143.001924076394,first_views,28091.36427414613,1.0730344610503124
478,Insidious: The Red Door,GZPJdXQQig4LCJwEAAAju,0de4adc2-7a90-4c4a-9bf7-00d8514bcb35,tt13405778,Not A Genre,Gold,2023-10-12,2023-07-06,819719.0,16000000.0,0,0,0,1,30,29104.979077421296,first_views,28091.36427414613,1.0360827901907224
479,Insidious: The Red Door,GZPJdXQQig4LCJwEAAAju,0de4adc2-7a90-4c4a-9bf7-00d8514bcb35,tt13405778,Not A Genre,Gold,2023-10-12,2023-07-06,819719.0,16000000.0,0,0,0,1,45,28091.36427414613,first_views,28091.36427414613,1.0
480,Insidious: The Red Door,GZPJdXQQig4LCJwEAAAju,0de4adc2-7a90-4c4a-9bf7-00d8514bcb35,tt13405778,Not A Genre,Gold,2023-10-12,2023-07-06,819719.0,16000000.0,0,0,0,1,60,27094.031090491895,first_views,28091.36427414613,0.9644968049995304
481,Insidious: The Red Door,GZPJdXQQig4LCJwEAAAju,0de4adc2-7a90-4c4a-9bf7-00d8514bcb35,tt13405778,Not A Genre,Gold,2023-10-12,2023-07-06,819719.0,16000000.0,0,0,0,1,75,26112.67190716735,first_views,28091.36427414613,0.929562254518202
482,Insidious: The Red Door,GZPJdXQQig4LCJwEAAAju,0de4adc2-7a90-4c4a-9bf7-00d8514bcb35,tt13405778,Not A Genre,Gold,2023-10-12,2023-07-06,819719.0,16000000.0,0,0,0,1,90,25147.57161206849,first_views,28091.36427414613,0.8952064900319933
483,Insidious: The Red Door,GZPJdXQQig4LCJwEAAAju,0de4adc2-7a90-4c4a-9bf7-00d8514bcb35,tt13405778,Not A Genre,Gold,2023-10-12,2023-07-06,819719.0,16000000.0,0,0,0,1,105,24198.980806968888,first_views,28091.36427414613,0.8614384324950856
484,Insidious: The Red Door,GZPJdXQQig4LCJwEAAAju,0de4adc2-7a90-4c4a-9bf7-00d8514bcb35,tt13405778,Not A Genre,Gold,2023-10-12,2023-07-06,819719.0,16000000.0,0,0,0,1,120,23267.116904976625,first_views,28091.36427414613,0.828265821407275
485,Insidious: The Red Door,GZPJdXQQig4LCJwEAAAju,0de4adc2-7a90-4c4a-9bf7-00d8514bcb35,tt13405778,Not A Genre,Gold,2023-10-12,2023-07-06,819719.0,16000000.0,0,0,0,1,135,22352.165253707226,first_views,28091.36427414613,0.7956952547968283
486,Insidious: The Red Door,GZPJdXQQig4LCJwEAAAju,0de4adc2-7a90-4c4a-9bf7-00d8514bcb35,tt13405778,Not A Genre,Gold,2023-10-12,2023-07-06,819719.0,16000000.0,0,0,0,1,150,21454.28027944052,first_views,28091.36427414613,0.7637322299503252
487,Insidious: The Red Door,GZPJdXQQig4LCJwEAAAju,0de4adc2-7a90-4c4a-9bf7-00d8514bcb35,tt13405778,Not A Genre,Gold,2023-10-12,2023-07-06,819719.0,16000000.0,0,0,0,1,165,20573.586647729004,first_views,28091.36427414613,0.7323811847281441
488,Insidious: The Red Door,GZPJdXQQig4LCJwEAAAju,0de4adc2-7a90-4c4a-9bf7-00d8514bcb35,tt13405778,Not A Genre,Gold,2023-10-12,2023-07-06,819719.0,16000000.0,0,0,0,1,180,19710.180436129776,first_views,28091.36427414613,0.7016455393115253
489,Insidious: The Red Door,GZPJdXQQig4LCJwEAAAju,0de4adc2-7a90-4c4a-9bf7-00d8514bcb35,tt13405778,Not A Genre,Gold,2023-10-12,2023-07-06,819719.0,16000000.0,0,0,0,1,195,18864.1303149434,first_views,28091.36427414613,0.6715277382346642
490,Insidious: The Red Door,GZPJdXQQig4LCJwEAAAju,0de4adc2-7a90-4c4a-9bf7-00d8514bcb35,tt13405778,Not A Genre,Gold,2023-10-12,2023-07-06,819719.0,16000000.0,0,0,0,1,210,18035.478732057338,first_views,28091.36427414613,0.6420292925629205
491,Insidious: The Red Door,GZPJdXQQig4LCJwEAAAju,0de4adc2-7a90-4c4a-9bf7-00d8514bcb35,tt13405778,Not A Genre,Gold,2023-10-12,2023-07-06,819719.0,16000000.0,0,0,0,1,225,17224.243098207677,first_views,28091.36427414613,0.6131508220859176
492,Insidious: The Red Door,GZPJdXQQig4LCJwEAAAju,0de4adc2-7a90-4c4a-9bf7-00d8514bcb35,tt13405778,Not A Genre,Gold,2023-10-12,2023-07-06,819719.0,16000000.0,0,0,0,1,240,16430.416969191756,first_views,28091.36427414613,0.5848920974021002
