,genre,medal,category,is_pay_1,hit_series,program_type,days_on_hbo_max,asset_run_time_hours,churn_per_hr_person,change_in_churn_prediction
7564,drama,Bronze,series,0,0,acquired,64,6.776503925233638,-0.008210040700777034,-7.668395585705106e-06
7565,drama,Bronze,series,0,0,acquired,65,6.776503925233638,-0.008210040700777034,-7.51248067316004e-06
7566,drama,Bronze,series,0,0,acquired,66,6.776503925233638,-0.008210040700777034,-7.36176238025961e-06
7567,drama,Bronze,series,0,0,acquired,67,6.776503925233638,-0.008210040700777034,-7.216067504483994e-06
7568,drama,Bronze,series,0,0,acquired,68,6.776503925233638,-0.008210040700777034,-7.0752286161262605e-06
7569,drama,Bronze,series,0,0,acquired,69,6.776503925233638,-0.008210040700777034,-6.9390838658854124e-06
7570,drama,Bronze,series,0,0,acquired,70,6.776503925233638,-0.008210040700777034,-6.8074767988723435e-06
7571,drama,Bronze,series,0,0,acquired,71,6.776503925233638,-0.008210040700777034,-6.6802561748149175e-06
7572,drama,Bronze,series,0,0,acquired,72,6.776503925233638,-0.008210040700777034,-6.55727579425562e-06
7573,drama,Bronze,series,0,0,acquired,73,6.776503925233638,-0.008210040700777034,-6.438394330541976e-06
7574,drama,Bronze,series,0,0,acquired,74,6.776503925233638,-0.008210040700777034,-6.323475167416733e-06
7575,drama,Bronze,series,0,0,acquired,75,6.776503925233638,-0.008210040700777034,-6.212386242021121e-06
7576,drama,Bronze,series,0,0,acquired,76,6.776503925233638,-0.008210040700777034,-6.104999893130789e-06
7577,drama,Bronze,series,0,0,acquired,77,6.776503925233638,-0.008210040700777034,-6.001192714450033e-06
7578,drama,Bronze,series,0,0,acquired,78,6.776503925233638,-0.008210040700777034,-5.900845412795672e-06
7579,drama,Bronze,series,0,0,acquired,79,6.776503925233638,-0.008210040700777034,-5.80384267100766e-06
7580,drama,Bronze,series,0,0,acquired,80,6.776503925233638,-0.008210040700777034,-5.710073015428854e-06
7581,drama,Bronze,series,0,0,acquired,81,6.776503925233638,-0.008210040700777034,-5.619428687801674e-06
7582,drama,Bronze,series,0,0,acquired,82,6.776503925233638,-0.008210040700777034,-5.531805521434396e-06
7583,drama,Bronze,series,0,0,acquired,83,6.776503925233638,-0.008210040700777034,-5.447102821494846e-06
7584,drama,Bronze,series,0,0,acquired,84,6.776503925233638,-0.008210040700777034,-5.365223249293846e-06
7585,drama,Bronze,series,0,0,acquired,85,6.776503925233638,-0.008210040700777034,-5.2860727104255066e-06
7586,drama,Bronze,series,0,0,acquired,86,6.776503925233638,-0.008210040700777034,-5.209560246635766e-06
7587,drama,Bronze,series,0,0,acquired,87,6.776503925233638,-0.008210040700777034,-5.13559793129494e-06
7588,drama,Bronze,series,0,0,acquired,88,6.776503925233638,-0.008210040700777034,-5.064100768354159e-06
7589,drama,Bronze,series,0,0,acquired,89,6.776503925233638,-0.008210040700777034,-4.9949865946695625e-06
7590,drama,Bronze,series,0,0,acquired,90,6.776503925233638,-0.008210040700777034,-4.928175985582025e-06
7591,drama,Bronze,series,0,0,acquired,91,6.776503925233638,-0.008210040700777034,-4.863592163643885e-06
7592,drama,Bronze,series,0,0,acquired,92,6.776503925233638,-0.008210040700777034,-4.801160910387798e-06
7593,drama,Bronze,series,0,0,acquired,93,6.776503925233638,-0.008210040700777034,-4.740810481036328e-06
7594,drama,Bronze,series,0,0,acquired,94,6.776503925233638,-0.008210040700777034,-4.682471522054246e-06
7595,drama,Bronze,series,0,0,acquired,95,6.776503925233638,-0.008210040700777034,-4.626076991448806e-06
7596,drama,Bronze,series,0,0,acquired,96,6.776503925233638,-0.008210040700777034,-4.571562081726388e-06
7597,drama,Bronze,series,0,0,acquired,97,6.776503925233638,-0.008210040700777034,-4.518864145417e-06
7598,drama,Bronze,series,0,0,acquired,98,6.776503925233638,-0.008210040700777034,-4.467922623081023e-06
7599,drama,Bronze,series,0,0,acquired,99,6.776503925233638,-0.008210040700777034,-4.418678973715487e-06
7600,drama,Bronze,series,0,0,acquired,100,6.776503925233638,-0.008210040700777034,-4.371076607479894e-06
7601,drama,Bronze,series,0,0,acquired,101,6.776503925233638,-0.008210040700777034,-4.325060820664275e-06
7602,drama,Bronze,series,0,0,acquired,102,6.776503925233638,-0.008210040700777034,-4.28057873282476e-06
7603,drama,Bronze,series,0,0,acquired,103,6.776503925233638,-0.008210040700777034,-4.2375792260143976e-06
7604,drama,Bronze,series,0,0,acquired,104,6.776503925233638,-0.008210040700777034,-4.196012886039414e-06
7605,drama,Bronze,series,0,0,acquired,105,6.776503925233638,-0.008210040700777034,-4.155831945673382e-06
7606,drama,Bronze,series,0,0,acquired,106,6.776503925233638,-0.008210040700777034,-4.116990229764061e-06
7607,drama,Bronze,series,0,0,acquired,107,6.776503925233638,-0.008210040700777034,-4.079443102169809e-06
7608,drama,Bronze,series,0,0,acquired,108,6.776503925233638,-0.008210040700777034,-4.043147414464602e-06
7609,drama,Bronze,series,0,0,acquired,109,6.776503925233638,-0.008210040700777034,-4.008061456352709e-06
7610,drama,Bronze,series,0,0,acquired,110,6.776503925233638,-0.008210040700777034,-3.974144907736028e-06
7611,drama,Bronze,series,0,0,acquired,111,6.776503925233638,-0.008210040700777034,-3.941358792379019e-06
7612,drama,Bronze,series,0,0,acquired,112,6.776503925233638,-0.008210040700777034,-3.909665433117975e-06
7613,drama,Bronze,series,0,0,acquired,113,6.776503925233638,-0.008210040700777034,-3.879028408563164e-06
7614,drama,Bronze,series,0,0,acquired,114,6.776503925233638,-0.008210040700777034,-3.8494125112440735e-06
7615,drama,Bronze,series,0,0,acquired,115,6.776503925233638,-0.008210040700777034,-3.820783707149678e-06
7616,drama,Bronze,series,0,0,acquired,116,6.776503925233638,-0.008210040700777034,-3.7931090966172123e-06
7617,drama,Bronze,series,0,0,acquired,117,6.776503925233638,-0.008210040700777034,-3.766356876524527e-06
7618,drama,Bronze,series,0,0,acquired,118,6.776503925233638,-0.008210040700777034,-3.7404963037425576e-06
7619,drama,Bronze,series,0,0,acquired,119,6.776503925233638,-0.008210040700777034,-3.7154976598059234e-06
7620,drama,Bronze,series,0,0,acquired,120,6.776503925233638,-0.008210040700777034,-3.6913322167610435e-06
7621,drama,Bronze,series,0,0,acquired,121,6.776503925233638,-0.008210040700777034,-3.667972204152538e-06
7622,drama,Bronze,series,0,0,acquired,122,6.776503925233638,-0.008210040700777034,-3.6453907771099603e-06
7623,drama,Bronze,series,0,0,acquired,123,6.776503925233638,-0.008210040700777034,-3.623561985498194e-06
7624,drama,Bronze,series,0,0,acquired,124,6.776503925233638,-0.008210040700777034,-3.60246074409607e-06
7625,drama,Bronze,series,0,0,acquired,125,6.776503925233638,-0.008210040700777034,-3.582062803768915e-06
7626,drama,Bronze,series,0,0,acquired,126,6.776503925233638,-0.008210040700777034,-3.5623447236019193e-06
7627,drama,Bronze,series,0,0,acquired,127,6.776503925233638,-0.008210040700777034,-3.5432838439622997e-06
7628,drama,Bronze,series,0,0,acquired,128,6.776503925233638,-0.008210040700777034,-3.5248582604592876e-06
7629,drama,Bronze,series,0,0,acquired,129,6.776503925233638,-0.008210040700777034,-3.507046798772032e-06
7630,drama,Bronze,series,0,0,acquired,130,6.776503925233638,-0.008210040700777034,-3.4898289903164836e-06
7631,drama,Bronze,series,0,0,acquired,131,6.776503925233638,-0.008210040700777034,-3.4731850487232976e-06
7632,drama,Bronze,series,0,0,acquired,132,6.776503925233638,-0.008210040700777034,-3.4570958470997243e-06
7633,drama,Bronze,series,0,0,acquired,133,6.776503925233638,-0.008210040700777034,-3.4415428960493564e-06
7634,drama,Bronze,series,0,0,acquired,134,6.776503925233638,-0.008210040700777034,-3.426508322424477e-06
7635,drama,Bronze,series,0,0,acquired,135,6.776503925233638,-0.008210040700777034,-3.4119748487865878e-06
7636,drama,Bronze,series,0,0,acquired,136,6.776503925233638,-0.008210040700777034,-3.3979257735515115e-06
7637,drama,Bronze,series,0,0,acquired,137,6.776503925233638,-0.008210040700777034,-3.384344951796259e-06
7638,drama,Bronze,series,0,0,acquired,138,6.776503925233638,-0.008210040700777034,-3.3712167767055974e-06
7639,drama,Bronze,series,0,0,acquired,139,6.776503925233638,-0.008210040700777034,-3.3585261616370078e-06
7640,drama,Bronze,series,0,0,acquired,140,6.776503925233638,-0.008210040700777034,-3.3462585227834023e-06
7641,drama,Bronze,series,0,0,acquired,141,6.776503925233638,-0.008210040700777034,-3.334399762413704e-06
7642,drama,Bronze,series,0,0,acquired,142,6.776503925233638,-0.008210040700777034,-3.3229362526720078e-06
7643,drama,Bronze,series,0,0,acquired,143,6.776503925233638,-0.008210040700777034,-3.3118548199167117e-06
7644,drama,Bronze,series,0,0,acquired,144,6.776503925233638,-0.008210040700777034,-3.3011427295816316e-06
7645,drama,Bronze,series,0,0,acquired,145,6.776503925233638,-0.008210040700777034,-3.290787671541677e-06
7646,drama,Bronze,series,0,0,acquired,146,6.776503925233638,-0.008210040700777034,-3.2807777459663046e-06
7647,drama,Bronze,series,0,0,acquired,147,6.776503925233638,-0.008210040700777034,-3.2711014496444616e-06
7648,drama,Bronze,series,0,0,acquired,148,6.776503925233638,-0.008210040700777034,-3.261747662765317e-06
7649,drama,Bronze,series,0,0,acquired,149,6.776503925233638,-0.008210040700777034,-3.252705636139599e-06
7650,other,Platinum,series,0,0,original,0,6.776503925233638,,
7651,other,Platinum,series,0,0,original,1,6.776503925233638,,
7652,other,Platinum,series,0,0,original,2,6.776503925233638,,
7653,other,Platinum,series,0,0,original,3,6.776503925233638,,
7654,other,Platinum,series,0,0,original,4,6.776503925233638,,
7655,other,Platinum,series,0,0,original,5,6.776503925233638,,
7656,other,Platinum,series,0,0,original,6,6.776503925233638,,
7657,other,Platinum,series,0,0,original,7,6.776503925233638,,
7658,other,Platinum,series,0,0,original,8,6.776503925233638,,
7659,other,Platinum,series,0,0,original,9,6.776503925233638,,
7660,other,Platinum,series,0,0,original,10,6.776503925233638,,
7661,other,Platinum,series,0,0,original,11,6.776503925233638,,
7662,other,Platinum,series,0,0,original,12,6.776503925233638,,
7663,other,Platinum,series,0,0,original,13,6.776503925233638,,
7664,other,Platinum,series,0,0,original,14,6.776503925233638,,
7665,other,Platinum,series,0,0,original,15,6.776503925233638,,
7666,other,Platinum,series,0,0,original,16,6.776503925233638,,
7667,other,Platinum,series,0,0,original,17,6.776503925233638,,
7668,other,Platinum,series,0,0,original,18,6.776503925233638,,
7669,other,Platinum,series,0,0,original,19,6.776503925233638,,
7670,other,Platinum,series,0,0,original,20,6.776503925233638,,
7671,other,Platinum,series,0,0,original,21,6.776503925233638,,
7672,other,Platinum,series,0,0,original,22,6.776503925233638,,
7673,other,Platinum,series,0,0,original,23,6.776503925233638,,
7674,other,Platinum,series,0,0,original,24,6.776503925233638,,
7675,other,Platinum,series,0,0,original,25,6.776503925233638,,
7676,other,Platinum,series,0,0,original,26,6.776503925233638,,
7677,other,Platinum,series,0,0,original,27,6.776503925233638,,
7678,other,Platinum,series,0,0,original,28,6.776503925233638,,
7679,other,Platinum,series,0,0,original,29,6.776503925233638,,
7680,other,Platinum,series,0,0,original,30,6.776503925233638,,
7681,other,Platinum,series,0,0,original,31,6.776503925233638,,
7682,other,Platinum,series,0,0,original,32,6.776503925233638,,
7683,other,Platinum,series,0,0,original,33,6.776503925233638,,
7684,other,Platinum,series,0,0,original,34,6.776503925233638,,
7685,other,Platinum,series,0,0,original,35,6.776503925233638,,
7686,other,Platinum,series,0,0,original,36,6.776503925233638,,
7687,other,Platinum,series,0,0,original,37,6.776503925233638,,
7688,other,Platinum,series,0,0,original,38,6.776503925233638,,
7689,other,Platinum,series,0,0,original,39,6.776503925233638,,
7690,other,Platinum,series,0,0,original,40,6.776503925233638,,
7691,other,Platinum,series,0,0,original,41,6.776503925233638,,
7692,other,Platinum,series,0,0,original,42,6.776503925233638,,
7693,other,Platinum,series,0,0,original,43,6.776503925233638,,
7694,other,Platinum,series,0,0,original,44,6.776503925233638,,
7695,other,Platinum,series,0,0,original,45,6.776503925233638,,
7696,other,Platinum,series,0,0,original,46,6.776503925233638,,
7697,other,Platinum,series,0,0,original,47,6.776503925233638,,
7698,other,Platinum,series,0,0,original,48,6.776503925233638,,
7699,other,Platinum,series,0,0,original,49,6.776503925233638,,
7700,other,Platinum,series,0,0,original,50,6.776503925233638,,
7701,other,Platinum,series,0,0,original,51,6.776503925233638,,
7702,other,Platinum,series,0,0,original,52,6.776503925233638,,
7703,other,Platinum,series,0,0,original,53,6.776503925233638,,
7704,other,Platinum,series,0,0,original,54,6.776503925233638,,
7705,other,Platinum,series,0,0,original,55,6.776503925233638,,
7706,other,Platinum,series,0,0,original,56,6.776503925233638,,
7707,other,Platinum,series,0,0,original,57,6.776503925233638,,
7708,other,Platinum,series,0,0,original,58,6.776503925233638,,
7709,other,Platinum,series,0,0,original,59,6.776503925233638,,
7710,other,Platinum,series,0,0,original,60,6.776503925233638,,
7711,other,Platinum,series,0,0,original,61,6.776503925233638,,
7712,other,Platinum,series,0,0,original,62,6.776503925233638,,
7713,other,Platinum,series,0,0,original,63,6.776503925233638,,
7714,other,Platinum,series,0,0,original,64,6.776503925233638,,
7715,other,Platinum,series,0,0,original,65,6.776503925233638,,
7716,other,Platinum,series,0,0,original,66,6.776503925233638,,
7717,other,Platinum,series,0,0,original,67,6.776503925233638,,
7718,other,Platinum,series,0,0,original,68,6.776503925233638,,
7719,other,Platinum,series,0,0,original,69,6.776503925233638,,
7720,other,Platinum,series,0,0,original,70,6.776503925233638,,
7721,other,Platinum,series,0,0,original,71,6.776503925233638,,
7722,other,Platinum,series,0,0,original,72,6.776503925233638,,
7723,other,Platinum,series,0,0,original,73,6.776503925233638,,
7724,other,Platinum,series,0,0,original,74,6.776503925233638,,
7725,other,Platinum,series,0,0,original,75,6.776503925233638,,
7726,other,Platinum,series,0,0,original,76,6.776503925233638,,
7727,other,Platinum,series,0,0,original,77,6.776503925233638,,
7728,other,Platinum,series,0,0,original,78,6.776503925233638,,
7729,other,Platinum,series,0,0,original,79,6.776503925233638,,
7730,other,Platinum,series,0,0,original,80,6.776503925233638,,
7731,other,Platinum,series,0,0,original,81,6.776503925233638,,
7732,other,Platinum,series,0,0,original,82,6.776503925233638,,
7733,other,Platinum,series,0,0,original,83,6.776503925233638,,
7734,other,Platinum,series,0,0,original,84,6.776503925233638,,
7735,other,Platinum,series,0,0,original,85,6.776503925233638,,
7736,other,Platinum,series,0,0,original,86,6.776503925233638,,
7737,other,Platinum,series,0,0,original,87,6.776503925233638,,
7738,other,Platinum,series,0,0,original,88,6.776503925233638,,
7739,other,Platinum,series,0,0,original,89,6.776503925233638,,
7740,other,Platinum,series,0,0,original,90,6.776503925233638,,
7741,other,Platinum,series,0,0,original,91,6.776503925233638,,
7742,other,Platinum,series,0,0,original,92,6.776503925233638,,
7743,other,Platinum,series,0,0,original,93,6.776503925233638,,
7744,other,Platinum,series,0,0,original,94,6.776503925233638,,
7745,other,Platinum,series,0,0,original,95,6.776503925233638,,
7746,other,Platinum,series,0,0,original,96,6.776503925233638,,
7747,other,Platinum,series,0,0,original,97,6.776503925233638,,
7748,other,Platinum,series,0,0,original,98,6.776503925233638,,
7749,other,Platinum,series,0,0,original,99,6.776503925233638,,
7750,other,Platinum,series,0,0,original,100,6.776503925233638,,
7751,other,Platinum,series,0,0,original,101,6.776503925233638,,
7752,other,Platinum,series,0,0,original,102,6.776503925233638,,
7753,other,Platinum,series,0,0,original,103,6.776503925233638,,
7754,other,Platinum,series,0,0,original,104,6.776503925233638,,
7755,other,Platinum,series,0,0,original,105,6.776503925233638,,
7756,other,Platinum,series,0,0,original,106,6.776503925233638,,
7757,other,Platinum,series,0,0,original,107,6.776503925233638,,
7758,other,Platinum,series,0,0,original,108,6.776503925233638,,
7759,other,Platinum,series,0,0,original,109,6.776503925233638,,
7760,other,Platinum,series,0,0,original,110,6.776503925233638,,
7761,other,Platinum,series,0,0,original,111,6.776503925233638,,
7762,other,Platinum,series,0,0,original,112,6.776503925233638,,
7763,other,Platinum,series,0,0,original,113,6.776503925233638,,
7764,other,Platinum,series,0,0,original,114,6.776503925233638,,
7765,other,Platinum,series,0,0,original,115,6.776503925233638,,
7766,other,Platinum,series,0,0,original,116,6.776503925233638,,
7767,other,Platinum,series,0,0,original,117,6.776503925233638,,
7768,other,Platinum,series,0,0,original,118,6.776503925233638,,
7769,other,Platinum,series,0,0,original,119,6.776503925233638,,
7770,other,Platinum,series,0,0,original,120,6.776503925233638,,
7771,other,Platinum,series,0,0,original,121,6.776503925233638,,
7772,other,Platinum,series,0,0,original,122,6.776503925233638,,
7773,other,Platinum,series,0,0,original,123,6.776503925233638,,
7774,other,Platinum,series,0,0,original,124,6.776503925233638,,
7775,other,Platinum,series,0,0,original,125,6.776503925233638,,
7776,other,Platinum,series,0,0,original,126,6.776503925233638,,
7777,other,Platinum,series,0,0,original,127,6.776503925233638,,
7778,other,Platinum,series,0,0,original,128,6.776503925233638,,
7779,other,Platinum,series,0,0,original,129,6.776503925233638,,
7780,other,Platinum,series,0,0,original,130,6.776503925233638,,
7781,other,Platinum,series,0,0,original,131,6.776503925233638,,
7782,other,Platinum,series,0,0,original,132,6.776503925233638,,
7783,other,Platinum,series,0,0,original,133,6.776503925233638,,
7784,other,Platinum,series,0,0,original,134,6.776503925233638,,
7785,other,Platinum,series,0,0,original,135,6.776503925233638,,
7786,other,Platinum,series,0,0,original,136,6.776503925233638,,
7787,other,Platinum,series,0,0,original,137,6.776503925233638,,
7788,other,Platinum,series,0,0,original,138,6.776503925233638,,
7789,other,Platinum,series,0,0,original,139,6.776503925233638,,
7790,other,Platinum,series,0,0,original,140,6.776503925233638,,
7791,other,Platinum,series,0,0,original,141,6.776503925233638,,
7792,other,Platinum,series,0,0,original,142,6.776503925233638,,
7793,other,Platinum,series,0,0,original,143,6.776503925233638,,
7794,other,Platinum,series,0,0,original,144,6.776503925233638,,
7795,other,Platinum,series,0,0,original,145,6.776503925233638,,
7796,other,Platinum,series,0,0,original,146,6.776503925233638,,
7797,other,Platinum,series,0,0,original,147,6.776503925233638,,
7798,other,Platinum,series,0,0,original,148,6.776503925233638,,
7799,other,Platinum,series,0,0,original,149,6.776503925233638,,
7800,comedy,Bronze,series,0,0,acquired,0,6.776503925233638,-0.01591384794567144,-0.0001035342317236501
7801,comedy,Bronze,series,0,0,acquired,1,6.776503925233638,-0.01591384794567144,-0.00010031830766547476
7802,comedy,Bronze,series,0,0,acquired,2,6.776503925233638,-0.01591384794567144,-9.720956985307658e-05
7803,comedy,Bronze,series,0,0,acquired,3,6.776503925233638,-0.01591384794567144,-9.420444578565147e-05
7804,comedy,Bronze,series,0,0,acquired,4,6.776503925233638,-0.01591384794567144,-9.129948203328823e-05
7805,comedy,Bronze,series,0,0,acquired,5,6.776503925233638,-0.01591384794567144,-8.84913402683544e-05
7806,comedy,Bronze,series,0,0,acquired,6,6.776503925233638,-0.01591384794567144,-8.577679342915525e-05
7807,comedy,Bronze,series,0,0,acquired,7,6.776503925233638,-0.01591384794567144,-8.315272201145756e-05
7808,comedy,Bronze,series,0,0,acquired,8,6.776503925233638,-0.01591384794567144,-8.061611048361614e-05
7809,comedy,Bronze,series,0,0,acquired,9,6.776503925233638,-0.01591384794567144,-7.816404382118386e-05
7810,comedy,Bronze,series,0,0,acquired,10,6.776503925233638,-0.01591384794567144,-7.579370415702235e-05
7811,comedy,Bronze,series,0,0,acquired,11,6.776503925233638,-0.01591384794567144,-7.35023675430642e-05
7812,comedy,Bronze,series,0,0,acquired,12,6.776503925233638,-0.01591384794567144,-7.128740082000494e-05
7813,comedy,Bronze,series,0,0,acquired,13,6.776503925233638,-0.01591384794567144,-6.91462585913278e-05
7814,comedy,Bronze,series,0,0,acquired,14,6.776503925233638,-0.01591384794567144,-6.707648029818372e-05
7815,comedy,Bronze,series,0,0,acquired,15,6.776503925233638,-0.01591384794567144,-6.507568739176515e-05
7816,comedy,Bronze,series,0,0,acquired,16,6.776503925233638,-0.01591384794567144,-6.31415805999243e-05
7817,comedy,Bronze,series,0,0,acquired,17,6.776503925233638,-0.01591384794567144,-6.127193728489427e-05
7818,comedy,Bronze,series,0,0,acquired,18,6.776503925233638,-0.01591384794567144,-5.9464608889077266e-05
7819,comedy,Bronze,series,0,0,acquired,19,6.776503925233638,-0.01591384794567144,-5.771751846596412e-05
7820,comedy,Bronze,series,0,0,acquired,20,6.776503925233638,-0.01591384794567144,-5.602865829334795e-05
7821,comedy,Bronze,series,0,0,acquired,21,6.776503925233638,-0.01591384794567144,-5.439608756608892e-05
7822,comedy,Bronze,series,0,0,acquired,22,6.776503925233638,-0.01591384794567144,-5.281793016577885e-05
7823,comedy,Bronze,series,0,0,acquired,23,6.776503925233638,-0.01591384794567144,-5.129237250474268e-05
7824,comedy,Bronze,series,0,0,acquired,24,6.776503925233638,-0.01591384794567144,-4.981766144189884e-05
7825,comedy,Bronze,series,0,0,acquired,25,6.776503925233638,-0.01591384794567144,-4.8392102268083745e-05
7826,comedy,Bronze,series,0,0,acquired,26,6.776503925233638,-0.01591384794567144,-4.701405675852511e-05
7827,comedy,Bronze,series,0,0,acquired,27,6.776503925233638,-0.01591384794567144,-4.5681941290226074e-05
7828,comedy,Bronze,series,0,0,acquired,28,6.776503925233638,-0.01591384794567144,-4.439422502209647e-05
7829,comedy,Bronze,series,0,0,acquired,29,6.776503925233638,-0.01591384794567144,-4.314942813574025e-05
7830,comedy,Bronze,series,0,0,acquired,30,6.776503925233638,-0.01591384794567144,-4.194612013487696e-05
7831,comedy,Bronze,series,0,0,acquired,31,6.776503925233638,-0.01591384794567144,-4.078291820144343e-05
7832,comedy,Bronze,series,0,0,acquired,32,6.776503925233638,-0.01591384794567144,-3.9658485606486214e-05
7833,comedy,Bronze,series,0,0,acquired,33,6.776503925233638,-0.01591384794567144,-3.857153017401875e-05
7834,comedy,Bronze,series,0,0,acquired,34,6.776503925233638,-0.01591384794567144,-3.752080279607797e-05
7835,comedy,Bronze,series,0,0,acquired,35,6.776503925233638,-0.01591384794567144,-3.650509599727384e-05
7836,comedy,Bronze,series,0,0,acquired,36,6.776503925233638,-0.01591384794567144,-3.5523242547182166e-05
7837,comedy,Bronze,series,0,0,acquired,37,6.776503925233638,-0.01591384794567144,-3.457411411898618e-05
7838,comedy,Bronze,series,0,0,acquired,38,6.776503925233638,-0.01591384794567144,-3.365661999282543e-05
7839,comedy,Bronze,series,0,0,acquired,39,6.776503925233638,-0.01591384794567144,-3.276970580236179e-05
7840,comedy,Bronze,series,0,0,acquired,40,6.776503925233638,-0.01591384794567144,-3.191235232312224e-05
7841,comedy,Bronze,series,0,0,acquired,41,6.776503925233638,-0.01591384794567144,-3.108357430122598e-05
7842,comedy,Bronze,series,0,0,acquired,42,6.776503925233638,-0.01591384794567144,-3.028241932114997e-05
7843,comedy,Bronze,series,0,0,acquired,43,6.776503925233638,-0.01591384794567144,-2.9507966711231512e-05
7844,comedy,Bronze,series,0,0,acquired,44,6.776503925233638,-0.01591384794567144,-2.875932648565046e-05
7845,comedy,Bronze,series,0,0,acquired,45,6.776503925233638,-0.01591384794567144,-2.8035638321674782e-05
7846,comedy,Bronze,series,0,0,acquired,46,6.776503925233638,-0.01591384794567144,-2.733607057099454e-05
7847,comedy,Bronze,series,0,0,acquired,47,6.776503925233638,-0.01591384794567144,-2.6659819304007867e-05
7848,comedy,Bronze,series,0,0,acquired,48,6.776503925233638,-0.01591384794567144,-2.6006107385960755e-05
7849,comedy,Bronze,series,0,0,acquired,49,6.776503925233638,-0.01591384794567144,-2.537418358387899e-05
7850,comedy,Bronze,series,0,0,acquired,50,6.776503925233638,-0.01591384794567144,-2.4763321703265857e-05
7851,comedy,Bronze,series,0,0,acquired,51,6.776503925233638,-0.01591384794567144,-2.417281975357362e-05
7852,comedy,Bronze,series,0,0,acquired,52,6.776503925233638,-0.01591384794567144,-2.360199914148969e-05
7853,comedy,Bronze,series,0,0,acquired,53,6.776503925233638,-0.01591384794567144,-2.305020389111042e-05
7854,comedy,Bronze,series,0,0,acquired,54,6.776503925233638,-0.01591384794567144,-2.2516799890106414e-05
7855,comedy,Bronze,series,0,0,acquired,55,6.776503925233638,-0.01591384794567144,-2.2001174161013033e-05
7856,comedy,Bronze,series,0,0,acquired,56,6.776503925233638,-0.01591384794567144,-2.150273415680862e-05
7857,comedy,Bronze,series,0,0,acquired,57,6.776503925233638,-0.01591384794567144,-2.1020907079971074e-05
7858,comedy,Bronze,series,0,0,acquired,58,6.776503925233638,-0.01591384794567144,-2.05551392242301e-05
7859,comedy,Bronze,series,0,0,acquired,59,6.776503925233638,-0.01591384794567144,-2.0104895338258753e-05
7860,comedy,Bronze,series,0,0,acquired,60,6.776503925233638,-0.01591384794567144,-1.9669658010573117e-05
7861,comedy,Bronze,series,0,0,acquired,61,6.776503925233638,-0.01591384794567144,-1.924892707493306e-05
7862,comedy,Bronze,series,0,0,acquired,62,6.776503925233638,-0.01591384794567144,-1.8842219035560997e-05
7863,comedy,Bronze,series,0,0,acquired,63,6.776503925233638,-0.01591384794567144,-1.8449066511518006e-05
7864,comedy,Bronze,series,0,0,acquired,64,6.776503925233638,-0.01591384794567144,-1.80690176995987e-05
7865,comedy,Bronze,series,0,0,acquired,65,6.776503925233638,-0.01591384794567144,-1.7701635855127884e-05
7866,comedy,Bronze,series,0,0,acquired,66,6.776503925233638,-0.01591384794567144,-1.7346498790062045e-05
7867,comedy,Bronze,series,0,0,acquired,67,6.776503925233638,-0.01591384794567144,-1.700319838781912e-05
7868,comedy,Bronze,series,0,0,acquired,68,6.776503925233638,-0.01591384794567144,-1.667134013427889e-05
7869,comedy,Bronze,series,0,0,acquired,69,6.776503925233638,-0.01591384794567144,-1.635054266441504e-05
7870,comedy,Bronze,series,0,0,acquired,70,6.776503925233638,-0.01591384794567144,-1.604043732403793e-05
7871,comedy,Bronze,series,0,0,acquired,71,6.776503925233638,-0.01591384794567144,-1.5740667746144374e-05
7872,comedy,Bronze,series,0,0,acquired,72,6.776503925233638,-0.01591384794567144,-1.5450889441387678e-05
7873,comedy,Bronze,series,0,0,acquired,73,6.776503925233638,-0.01591384794567144,-1.517076940219717e-05
7874,comedy,Bronze,series,0,0,acquired,74,6.776503925233638,-0.01591384794567144,-1.4899985720092414e-05
7875,comedy,Bronze,series,0,0,acquired,75,6.776503925233638,-0.01591384794567144,-1.4638227215752272e-05
7876,comedy,Bronze,series,0,0,acquired,76,6.776503925233638,-0.01591384794567144,-1.4385193081413691e-05
7877,comedy,Bronze,series,0,0,acquired,77,6.776503925233638,-0.01591384794567144,-1.4140592535189326e-05
7878,comedy,Bronze,series,0,0,acquired,78,6.776503925233638,-0.01591384794567144,-1.390414448690663e-05
7879,comedy,Bronze,series,0,0,acquired,79,6.776503925233638,-0.01591384794567144,-1.3675577215084536e-05
7880,comedy,Bronze,series,0,0,acquired,80,6.776503925233638,-0.01591384794567144,-1.3454628054676437e-05
7881,comedy,Bronze,series,0,0,acquired,81,6.776503925233638,-0.01591384794567144,-1.324104309522065e-05
7882,comedy,Bronze,series,0,0,acquired,82,6.776503925233638,-0.01591384794567144,-1.3034576889051446e-05
7883,comedy,Bronze,series,0,0,acquired,83,6.776503925233638,-0.01591384794567144,-1.2834992169235404e-05
7884,comedy,Bronze,series,0,0,acquired,84,6.776503925233638,-0.01591384794567144,-1.264205957690887e-05
7885,comedy,Bronze,series,0,0,acquired,85,6.776503925233638,-0.01591384794567144,-1.2455557397703243e-05
7886,comedy,Bronze,series,0,0,acquired,86,6.776503925233638,-0.01591384794567144,-1.227527130695515e-05
7887,comedy,Bronze,series,0,0,acquired,87,6.776503925233638,-0.01591384794567144,-1.2100994123408703e-05
7888,comedy,Bronze,series,0,0,acquired,88,6.776503925233638,-0.01591384794567144,-1.193252557112688e-05
