,Type,Channel,Title,Year,Genre,Runtime,Bucket,MPM from Prior List,Tentpole,Additional Titles to Pull,PRODUCT ID,Product ID,Co-Fi?,Unnamed: 13,UPDATED PRODUCT ID,Different than Original?,imdb_id,MPM_NUMBER
760,Movie,War,Quantrill's Raiders,1958.0,WESTERN ,1.2,CLASSIC,not in prior list,No,,2001083.0,1000706.0,No,,2001083.0,No,,
761,Movie,War,Imitation General,1958.0,COMEDY ,1.46,CLASSIC,not in prior list,No,,2009008.0,1006942.0,No,,2009008.0,No,,
762,Movie,War,Lafayette Escadrille,1958.0,ADVENTURE ,1.55,CLASSIC,not in prior list,No,,2000592.0,1000571.0,No,,2000592.0,No,,
763,Movie,War,"Naked and the Dead, The",1958.0,DRAMA ,2.18,CLASSIC,not in prior list,No,,2008973.0,1006913.0,No,,2008973.0,No,,
764,Movie,War,Torpedo Run,1958.0,ADVENTURE ,1.63,CLASSIC,not in prior list,No,,2009094.0,1007024.0,No,,2009094.0,No,tt0052303,2009094.0
765,Movie,War,Underwater Warrior,1958.0,ADVENTURE ,1.51,CLASSIC,not in prior list,No,,2008984.0,1006923.0,No,,2008984.0,No,,
766,Movie,War,Bowery Boys: Looking for Danger,1957.0,COMEDY ,1.03,CLASSIC,not in prior list,No,,2056575.0,1015558.0,No,,2056575.0,No,,
767,Movie,War,"D.I., The",1957.0,DRAMA ,1.76,CLASSIC,not in prior list,No,,2000541.0,1000520.0,No,,2000541.0,No,,
768,Movie,War,Run of the Arrow,1957.0,WESTERN ,1.43,CLASSIC,not in prior list,No,,2008844.0,1006796.0,No,,2008844.0,No,,
769,Movie,War,Something of Value,1957.0,DRAMA ,1.88,CLASSIC,not in prior list,No,,2008871.0,1006820.0,No,,2008871.0,No,,
770,Movie,War,Screaming Eagles,1956.0,DRAMA ,1.36,CLASSIC,not in prior list,No,,2001126.0,1000706.0,No,,2001126.0,No,tt0049728,2001126.0
771,Movie,War,"Rack, The",1956.0,DRAMA ,1.66,CLASSIC,not in prior list,No,,2008842.0,1006795.0,No,,2008842.0,No,,
772,Movie,War,"Warriors, The",1955.0,ADVENTURE ,1.41,CLASSIC,not in prior list,No,,2001222.0,1000706.0,No,,2001222.0,No,,
773,Movie,War,Target Zero,1955.0,DRAMA ,1.53,CLASSIC,not in prior list,No,,2000479.0,1000458.0,No,,2000479.0,No,,
774,Movie,War,Men of the Fighting Lady,1954.0,ACTION ,1.33,CLASSIC,not in prior list,No,,2008528.0,1006499.0,No,,2008528.0,No,,
775,Movie,War,Prisoner of War,1954.0,DRAMA ,1.33,CLASSIC,not in prior list,No,,2008530.0,1006501.0,No,,2008530.0,No,,
776,Movie,War,Thunder Over the Plains,1954.0,WESTERN ,1.36,CLASSIC,not in prior list,No,,2000436.0,1000415.0,No,,,,,
777,Movie,War,Above and Beyond,1953.0,DRAMA ,2.03,CLASSIC,not in prior list,No,,2008382.0,1006362.0,No,,,,,
778,Movie,War,Rogue's March,1953.0,ADVENTURE ,1.4,CLASSIC,not in prior list,No,,2008392.0,1006370.0,No,,2008392.0,No,,
779,Movie,War,Springfield Rifle,1953.0,WESTERN ,1.55,CLASSIC,not in prior list,No,,2000402.0,1000384.0,No,,,,,
780,Movie,War,Battle Zone,1952.0,ADVENTURE ,1.36,CLASSIC,not in prior list,No,,2000814.0,1000706.0,No,,2000814.0,No,,
781,Movie,War,Flying Leathernecks,1951.0,ACTION ,1.7,CLASSIC,2005765,No,,2005765.0,1004532.0,No,,2005765.0,No,tt0043547,2005765.0
782,Movie,War,"Red Badge of Courage, The",1951.0,DRAMA ,1.15,CLASSIC,not in prior list,No,,2008285.0,1006274.0,No,,2008285.0,No,,
783,Movie,War,Rocky Mountain,1951.0,WESTERN ,1.38,CLASSIC,not in prior list,No,,2000352.0,1000334.0,No,,,,,
784,Movie,War,Teresa,1951.0,DRAMA ,1.7,CLASSIC,not in prior list,No,,2008246.0,1006241.0,No,,2008246.0,No,,
785,Movie,War,Breakthrough,1950.0,DRAMA ,1.53,CLASSIC,not in prior list,No,,2000353.0,1000335.0,No,,2000353.0,No,,
786,Movie,War,DALLAS (1950 THEATRICAL),1950.0,DRAMA ,1.58,CLASSIC,not in prior list,No,,2000491.0,1000470.0,No,,2000491.0,No,,
787,Movie,War,Devil's Doorway,1950.0,WESTERN ,1.4,CLASSIC,not in prior list,No,,2008204.0,1006202.0,No,,2008204.0,No,,
788,Movie,War,Malaya,1949.0,ACTION ,1.63,CLASSIC,not in prior list,No,,2008134.0,1006141.0,No,,2008134.0,No,,
789,Movie,War,She Wore a Yellow Ribbon,1949.0,DRAMA ,1.71,CLASSIC,not in prior list,No,,2011219.0,1008956.0,No,,2011219.0,No,tt0041866,2011219.0
790,Movie,War,Betrayal From the East,1945.0,ACTION ,1.38,CLASSIC,not in prior list,No,,2001637.0,1001001.0,No,,2001637.0,No,,
791,Movie,War,China Sky,1945.0,ADVENTURE ,1.3,CLASSIC,not in prior list,No,,2004135.0,1003251.0,No,,2004135.0,No,,
792,Movie,War,First Yank into Tokyo,1945.0,ACTION ,1.36,CLASSIC,not in prior list,No,,2005729.0,1004498.0,No,,2005729.0,No,,
793,Movie,War,This Man's Navy,1945.0,ADVENTURE ,1.66,CLASSIC,not in prior list,No,,2007849.0,1005890.0,No,,2007849.0,No,,
794,Movie,War,"What Next, Corporal Hargrove?",1945.0,COMEDY ,1.58,CLASSIC,not in prior list,No,,2007890.0,1005924.0,No,,2007890.0,No,,
795,Movie,War,Passage to Marseille,1944.0,ADVENTURE ,1.83,CLASSIC,not in prior list,No,,2009803.0,1007696.0,No,,2009803.0,No,,
796,Movie,War,Passport to Destiny,1944.0,COMEDY ,1.08,CLASSIC,not in prior list,No,,2009711.0,1007612.0,No,,2009711.0,No,,
797,Movie,War,"See Here, Private Hargrove",1944.0,COMEDY ,1.66,CLASSIC,not in prior list,No,,2009636.0,1007539.0,No,,2007793.0,Yes,,
798,Movie,War,To Have and Have Not,1944.0,ADVENTURE ,1.66,CLASSIC,not in prior list,No,,2013565.0,1010953.0,No,,,,,
799,Movie,War,Adventures of Tartu,1943.0,ADVENTURE ,1.71,CLASSIC,not in prior list,No,,2007779.0,1005835.0,No,,2007779.0,No,,
800,Movie,War,Air Force,1943.0,ACTION ,2.06,CLASSIC,not in prior list,No,,2000128.0,1000122.0,No,,2000128.0,No,,
801,Movie,War,Bombardier,1943.0,ACTION ,1.65,CLASSIC,not in prior list,No,,2002404.0,1001743.0,No,,2002404.0,No,,
802,Movie,War,Pilot No. 5,1943.0,ACTION ,1.16,CLASSIC,not in prior list,No,,2007748.0,1005805.0,No,,2007748.0,No,,
803,Movie,War,Across the Pacific,1942.0,ACTION ,1.61,CLASSIC,not in prior list,No,,2000018.0,1000016.0,No,,2000018.0,No,,
804,Movie,War,Captains of the Clouds,1942.0,ACTION ,1.88,CLASSIC,not in prior list,No,,2003975.0,1003092.0,No,,2003975.0,No,,
805,Movie,War,Desperate Journey,1942.0,ACTION ,1.81,CLASSIC,not in prior list,No,,2004735.0,1003826.0,No,,2004735.0,No,,
806,Movie,War,Mrs. Miniver,1942.0,DRAMA ,2.23,CLASSIC,not in prior list,No,,2007693.0,1005757.0,No,,2007693.0,No,,
807,Movie,War,They Died with Their Boots On,1942.0,DRAMA ,2.3,CLASSIC,not in prior list,No,,2012885.0,1010426.0,No,,2012885.0,No,tt0034277,2012885.0
808,Movie,War,"Man from Dakota, The",1940.0,ACTION ,1.25,CLASSIC,not in prior list,No,,2007514.0,1005594.0,No,,2007514.0,No,,
809,Movie,War,Gunga Din,1939.0,ACTION ,1.95,CLASSIC,not in prior list,No,,2005926.0,1004679.0,No,,2005926.0,No,,
810,Movie,CNN Films,List of Films TBD,,DOC ,,,not in prior list,No,,,,No,,,,,
