Type,Channel,Title,Year,Genre,Runtime,Bucket,MPM from Prior List,Tentpole,Additional Titles to Pull,PRODUCT ID,Product ID,Co-Fi?,,UPDATED PRODUCT ID,Different than Original?
Series - WM,,Firehouse Tales,,,,,,,,N/A,N/A,,,,
Series - WM,,Sym-Bionic Titan,,,,,,,,N/A,N/A,,,,
Series - WM,,"Looney Tunes Show, The",,,,,,,,N/A,N/A,,,,
Series - WM,,Bunnicula,,,,,,,,N/A,N/A,,,,
Series - WM,,New Looney Tunes Show (aka Wabbit),,,,,,,,N/A,N/A,,,,
Series - WM,,Dorothy & the Wizard of Oz,,,,,,,,N/A,N/A,,,,
Series - WM,,Wacky Races,,,,,,,,N/A,N/A,,,,
Series - WM,,"Love, Lust or Run",,,,,,,,N/A,N/A,,,,
Series - WM,,Love at First Swipe,,,,,,,,N/A,N/A,,,,
Series - WM,,Tarzan,,,,,,,,N/A,N/A,,,,
Series - WM,,Jericho,,,,,,,,N/A,N/A,,,,
Series - WM,,Kung Fu: The Legend Continues,,,,,,,,N/A,N/A,,,,
Series - WM,,"Adventures of Brisco County, Jr., The",,,,,,,,N/A,N/A,,,,
Series - WM,,Beach Patrol,,,,,,,,N/A,N/A,,,,
Series - WM,,Ocean Force,,,,,,,,N/A,N/A,,,,
Series - WM,,Jojo's Bizarre Adventure,,,,,,,,N/A,N/A,,,,
Series - WM,,Man vs. Wild,,,,,,,,N/A,N/A,,,,
Series - WM,,Everest Rescue,,,,,,,,N/A,N/A,,,,
Series - WM,,"Bachelor, The ",,,,,,,,N/A,N/A,,,,
Series - WM,,"Bachelorette, The",,,,,,,,N/A,N/A,,,,
Series - DISC,,100 Days Wild,,,,,,,,N/A,N/A,,,,
Series - DISC,,101 Sand n' Surf Hotspots,,,,,,,,N/A,N/A,,,,
Series - DISC,,30 Minute Meals,,,,,,,,N/A,N/A,,,,
Series - DISC,,7 Water Wonders,,,,,,,,N/A,N/A,,,,
Series - DISC,,911: The Bronx,,,,,,,,N/A,N/A,,,,
Series - DISC,,A Baby Story,,,,,,,,N/A,N/A,,,,
Series - DISC,,A Crime To Remember,,,,,,,,N/A,N/A,,,,
Series - DISC,,A Dating Story,,,,,,,,N/A,N/A,,,,
Series - DISC,,A Discovery Christmas Story,,,,,,,,N/A,N/A,,,,
Series - DISC,,A Groundhog Day Story,,,,,,,,N/A,N/A,,,,
Series - DISC,,A Wedding Story,,,,,,,,N/A,N/A,,,,
Series - DISC,,Aarti Party,,,,,,,,N/A,N/A,,,,
Series - DISC,,Above and Beyond: NASA's Journey to Tomorrow,,,,,,,,N/A,N/A,,,,
Series - DISC,,Addicted,,,,,,,,N/A,N/A,,,,
Series - DISC,,Against the Odds,,,,,,,,N/A,N/A,,,,
Series - DISC,,Air Aces,,,,,,,,N/A,N/A,,,,
Series - DISC,,Airplane Repo,,,,,,,,N/A,N/A,,,,
Series - DISC,,Airport 24/7: Miami,,,,,,,,N/A,N/A,,,,
Series - DISC,,Alaska Gold Diggers,,,,,,,,N/A,N/A,,,,
Series - DISC,,Alaska Haunting,,,,,,,,N/A,N/A,,,,
Series - DISC,,Alaska Monsters,,,,,,,,N/A,N/A,,,,
Series - DISC,,Alaska Off the Grid,,,,,,,,N/A,N/A,,,,
Series - DISC,,Alaska Proof,,,,,,,,N/A,N/A,,,,
Series - DISC,,Alaska: Battle on the Bay,,,,,,,,N/A,N/A,,,,
Series - DISC,,Alaskan Women Looking for Love,,,,,,,,N/A,N/A,,,,
Series - DISC,,Alien Encounters,,,,,,,,N/A,N/A,,,,
Series - DISC,,Alien Highway,,,,,,,,N/A,N/A,,,,
Series - DISC,,All About Sex,,,,,,,,N/A,N/A,,,,
Series - DISC,,All On The Line,,,,,,,,N/A,N/A,,,,
Series - DISC,,All-Star Halloween Spectacular,,,,,,,,N/A,N/A,,,,
Series - DISC,,Along for the Bride,,,,,,,,N/A,N/A,,,,
Series - DISC,,America Declassified,,,,,,,,N/A,N/A,,,,
Series - DISC,,America Unearthed,,,,,,,,N/A,N/A,,,,
Series - DISC,,America's Cutest,,,,,,,,N/A,N/A,,,,
Series - DISC,,America's Most Desperate Landscape,,,,,,,,N/A,N/A,,,,
Series - DISC,,America's Worst Tattoos,,,,,,,,N/A,N/A,,,,
Series - DISC,,American Chopper,,,,,,,,N/A,N/A,,,,
Series - DISC,,American Diner Revival,,,,,,,,N/A,N/A,,,,
Series - DISC,,American Grilled,,,,,,,,N/A,N/A,,,,
Series - DISC,,American Guns,,,,,,,,N/A,N/A,,,,
Series - DISC,,American Mystery,,,,,,,,N/A,N/A,,,,
Series - DISC,,American River Renegades,,,,,,,,N/A,N/A,,,,
Series - DISC,,Animal Battlegrounds,,,,,,,,N/A,N/A,,,,
Series - DISC,,Animal Cops Phoenix,,,,,,,,N/A,N/A,,,,
Series - DISC,,Animal Cribs,,,,,,,,N/A,N/A,,,,
Series - DISC,,Animal ER,,,,,,,,N/A,N/A,,,,
Series - DISC,,Animal Nation with Anthony Anderson,,,,,,,,N/A,N/A,,,,
Series - DISC,,Apocalypse Preppers,,,,,,,,N/A,N/A,,,,
Series - DISC,,Apocalypse: Hitler,,,,,,,,N/A,N/A,,,,
Series - DISC,,Apocalypse: Stalin,,,,,,,,N/A,N/A,,,,
Series - DISC,,Arctic Waters,,,,,,,,N/A,N/A,,,,
Series - DISC,,"Babies, Babies, Babies",,,,,,,,N/A,N/A,,,,
Series - DISC,,Backyard Takeover,,,,,,,,N/A,N/A,,,,
Series - DISC,,Bad Blood,,,,,,,,N/A,N/A,,,,
Series - DISC,,Bad Dog,,,,,,,,N/A,N/A,,,,
Series - DISC,,Bahamas Life,,,,,,,,N/A,N/A,,,,
Series - DISC,,Bath Crashers,,,,,,,,N/A,N/A,,,,
Series - DISC,,BBQ Blitz,,,,,,,,N/A,N/A,,,,
Series - DISC,,BBQ Pit Wars,,,,,,,,N/A,N/A,,,,
Series - DISC,,BBQ Pitmasters,,,,,,,,N/A,N/A,,,,
Series - DISC,,Beach Flip,,,,,,,,N/A,N/A,,,,
Series - DISC,,Beasts of the Bayou,,,,,,,,N/A,N/A,,,,
Series - DISC,,Behind Closed Doors: The American Family,,,,,,,,N/A,N/A,,,,
Series - DISC,,Bermuda Triangle Exposed,,,,,,,,N/A,N/A,,,,
Series - DISC,,Biblical Conspiracies,,,,,,,,N/A,N/A,,,,
Series - DISC,,Biblical Mysteries Explained,,,,,,,,N/A,N/A,,,,
Series - DISC,,Big Bad BBQ Brawl,,,,,,,,N/A,N/A,,,,
Series - DISC,,Big Time RV,,,,,,,,N/A,N/A,,,,
Series - DISC,,Bikinis & Boardwalks,,,,,,,,N/A,N/A,,,,
Series - DISC,,Birth Day,,,,,,,,N/A,N/A,,,,
Series - DISC,,Black Ops Brothers: Howe & Howe Tech,,,,,,,,N/A,N/A,,,,
Series - DISC,,Blood and Fury: America's Civil War,,,,,,,,N/A,N/A,,,,
Series - DISC,,Blood Relatives,,,,,,,,N/A,N/A,,,,
Series - DISC,,Bloodlands,,,,,,,,N/A,N/A,,,,
Series - DISC,,Bloody Marys,,,,,,,,N/A,N/A,,,,
Series - DISC,,Boat Buyers,,,,,,,,N/A,N/A,,,,
Series - DISC,,Body Bizarre,,,,,,,,N/A,N/A,,,,
Series - DISC,,Boise Boys,,,,,,,,N/A,N/A,,,,
Series - DISC,,Booze Traveler,,,,,,,,N/A,N/A,,,,
Series - DISC,,Booze Traveler: Best Bars,,,,,,,,N/A,N/A,,,,
Series - DISC,,Breaking Amish,,,,,,,,N/A,N/A,,,,
Series - DISC,,Breed All About It,,,,,,,,N/A,N/A,,,,
Series - DISC,,Brew Masters,,,,,,,,N/A,N/A,,,,
Series - DISC,,Bride By Design,,,,,,,,N/A,N/A,,,,
Series - DISC,,Bride Killa,,,,,,,,N/A,N/A,,,,
Series - DISC,,Brides Gone Styled,,,,,,,,N/A,N/A,,,,
Series - DISC,,"Brides, Grooms and Emergency Rooms",,,,,,,,N/A,N/A,,,,
Series - DISC,,Bridget's Sexiest Beaches,,,,,,,,N/A,N/A,,,,
Series - DISC,,Bringing Home Baby,,,,,,,,N/A,N/A,,,,
Series - DISC,,Broken Minds,,,,,,,,N/A,N/A,,,,
Series - DISC,,Build it Bigger,,,,,,,,N/A,N/A,,,,
Series - DISC,,Building Giants,,,,,,,,N/A,N/A,,,,
Series - DISC,,Bullet Points,,,,,,,,N/A,N/A,,,,
Series - DISC,,"Burgers, Brew & 'Que",,,,,,,,N/A,N/A,,,,
Series - DISC,,Buy This Restaurant,,,,,,,,N/A,N/A,,,,
Series - DISC,,Buying Alaska,,,,,,,,N/A,N/A,,,,
Series - DISC,,Buying Hawaii,,,,,,,,N/A,N/A,,,,
Series - DISC,,Buying Naked,,,,,,,,N/A,N/A,,,,
Series - DISC,,Buying the Bayou,,,,,,,,N/A,N/A,,,,
Series - DISC,,Buying the Beach,,,,,,,,N/A,N/A,,,,
Series - DISC,,Buying the Rockies,,,,,,,,N/A,N/A,,,,
Series - DISC,,Cake Boss,,,,,,,,N/A,N/A,,,,
Series - DISC,,Cake Wars,,,,,,,,N/A,N/A,,,,
Series - DISC,,Caribbean Life,,,,,,,,N/A,N/A,,,,
Series - DISC,,Cash Cab,,,,,,,,N/A,N/A,,,,
Series - DISC,,Casino Secrets,,,,,,,,N/A,N/A,,,,
Series - DISC,,Cat vs. Dog,,,,,,,,N/A,N/A,,,,
Series - DISC,,Cats 101,,,,,,,,N/A,N/A,,,,
Series - DISC,,Celebrity Animal Encounters,,,,,,,,N/A,N/A,,,,
Series - DISC,,Celebrity Holiday Homes,,,,,,,,N/A,N/A,,,,
Series - DISC,,Chasing Conspiracies,,,,,,,,N/A,N/A,,,,
Series - DISC,,Chef Wanted with Anne Burrell,,,,,,,,N/A,N/A,,,,
Series - DISC,,Ching's Chinese New Year,,,,,,,,N/A,N/A,,,,
Series - DISC,,Christmas Chowdown,,,,,,,,N/A,N/A,,,,
Series - DISC,,Civil War: Blood on the Battlefield,,,,,,,,N/A,N/A,,,,
Series - DISC,,Code Of The Wild,,,,,,,,N/A,N/A,,,,
Series - DISC,,Codes and Conspiracies,,,,,,,,N/A,N/A,,,,
Series - DISC,,Cold Blood,,,,,,,,N/A,N/A,,,,
Series - DISC,,Cold River Cash,,,,,,,,N/A,N/A,,,,
Series - DISC,,Combat Countdown,,,,,,,,N/A,N/A,,,,
Series - DISC,,Confessions: Animal Hoarding,,,,,,,,N/A,N/A,,,,
Series - DISC,,Contact,,,,,,,,N/A,N/A,,,,
Series - DISC,,Containables,,,,,,,,N/A,N/A,,,,
Series - DISC,,Container Homes,,,,,,,,N/A,N/A,,,,
Series - DISC,,Cooking for Real,,,,,,,,N/A,N/A,,,,
Series - DISC,,Cooper's Treasure,,,,,,,,N/A,N/A,,,,
Series - DISC,,Cosmic Collisions,,,,,,,,N/A,N/A,,,,
Series - DISC,,Cousins on Call,,,,,,,,N/A,N/A,,,,
Series - DISC,,Cousins Undercover,,,,,,,,N/A,N/A,,,,
Series - DISC,,Craft Wars,,,,,,,,N/A,N/A,,,,
Series - DISC,,Crafters Coast to Coast,,,,,,,,N/A,N/A,,,,
Series - DISC,,Crazy Cakes,,,,,,,,N/A,N/A,,,,
Series - DISC,,Crazy Cookie Builds,,,,,,,,N/A,N/A,,,,
Series - DISC,,Creative Juice,,,,,,,,N/A,N/A,,,,
Series - DISC,,Cupcake Wars,,,,,,,,N/A,N/A,,,,
Series - DISC,,Curb Appeal,,,,,,,,N/A,N/A,,,,
Series - DISC,,Curiosity,,,,,,,,N/A,N/A,,,,
Series - DISC,,Curse of the Bermuda Triangle,,,,,,,,N/A,N/A,,,,
Series - DISC,,Cutthroat Kitchen,,,,,,,,N/A,N/A,,,,
Series - DISC,,Dallas Cakes,,,,,,,,N/A,N/A,,,,
Series - DISC,,Danger by Design,,,,,,,,N/A,N/A,,,,
Series - DISC,,Dare To Wear,,,,,,,,N/A,N/A,,,,
Series - DISC,,Dark Minds,,,,,,,,N/A,N/A,,,,
Series - DISC,,Dates From Hell,,,,,,,,N/A,N/A,,,,
Series - DISC,,Deadly Affairs,,,,,,,,N/A,N/A,,,,
Series - DISC,,Deadly Legacy,,,,,,,,N/A,N/A,,,,
Series - DISC,,Deliver Me,,,,,,,,N/A,N/A,,,,
Series - DISC,,Desert Flippers,,,,,,,,N/A,N/A,,,,
Series - DISC,,Design on a Dime,,,,,,,,N/A,N/A,,,,
Series - DISC,,Destroyed in Seconds,,,,,,,,N/A,N/A,,,,
Series - DISC,,Devil Among Us,,,,,,,,N/A,N/A,,,,
Series - DISC,,Diabolical (2013),,,,,,,,N/A,N/A,,,,
Series - DISC,,Diagnose Me,,,,,,,,N/A,N/A,,,,
Series - DISC,,Diagnosis: Dead or Alive,,,,,,,,N/A,N/A,,,,
Series - DISC,,Dogs 101,,,,,,,,N/A,N/A,,,,
Series - DISC,,Dogs 101: New Tricks,,,,,,,,N/A,N/A,,,,
Series - DISC,,Dogs: The Untold Story,,,,,,,,N/A,N/A,,,,
Series - DISC,,Doomsday Caught On Camera,,,,,,,,N/A,N/A,,,,
Series - DISC,,Dr. Dee: Alaska Vet,,,,,,,,N/A,N/A,,,,
Series - DISC,,Dual Survival,,,,,,,,N/A,N/A,,,,
Series - DISC,,"Dude, You're Screwed",,,,,,,,N/A,N/A,,,,
Series - DISC,,Easter Basket Challenge,,,,,,,,N/A,N/A,,,,
Series - DISC,,"Eat, Sleep, BBQ",,,,,,,,N/A,N/A,,,,
Series - DISC,,Ed Stafford: Left For Dead,,,,,,,,N/A,N/A,,,,
Series - DISC,,Edge of Alaska,,,,,,,,N/A,N/A,,,,
Series - DISC,,Egypt's Unexplained Files,,,,,,,,N/A,N/A,,,,
Series - DISC,,Emergency Level 1,,,,,,,,N/A,N/A,,,,
Series - DISC,,Epic Mysteries,,,,,,,,N/A,N/A,,,,
Series - DISC,,ER Files,,,,,,,,N/A,N/A,,,,
Series - DISC,,Everest Rescue,,,,,,,,N/A,N/A,,,,
Series - DISC,,Everest: Beyond the Limit,,,,,,,,N/A,N/A,,,,
Series - DISC,,Evil Kin,,,,,,,,N/A,N/A,,,,
Series - DISC,,Evil Stepmothers,,,,,,,,N/A,N/A,,,,
Series - DISC,,Evil Talks: Chilling Confessions,,,,,,,,N/A,N/A,,,,
Series - DISC,,Evil Twins,,,,,,,,N/A,N/A,,,,
Series - DISC,,Evil-In-Law,,,,,,,,N/A,N/A,,,,
Series - DISC,,"Evil, I",,,,,,,,N/A,N/A,,,,
Series - DISC,,Extra Yardage,,,,,,,,N/A,N/A,,,,
Series - DISC,,Extreme Cheapskates,,,,,,,,N/A,N/A,,,,
Series - DISC,,Extreme Couponing,,,,,,,,N/A,N/A,,,,
Series - DISC,,Extreme Engineering,,,,,,,,N/A,N/A,,,,
Series - DISC,,Extreme Hotels,,,,,,,,N/A,N/A,,,,
Series - DISC,,Extreme Houseboats,,,,,,,,N/A,N/A,,,,
Series - DISC,,Extreme Ice Machines,,,,,,,,N/A,N/A,,,,
Series - DISC,,Extreme RVs,,,,,,,,N/A,N/A,,,,
Series - DISC,,Family By the Ton,,,,,,,,N/A,N/A,,,,
Series - DISC,,Family S.O.S. with Jo Frost,,,,,,,,N/A,N/A,,,,
Series - DISC,,Farmhouse Rules,,,,,,,,N/A,N/A,,,,
Series - DISC,,Fatal Attractions,,,,,,,,N/A,N/A,,,,
Series - DISC,,Fatal Vows,,,,,,,,N/A,N/A,,,,
Series - DISC,,Feasting with the Stars,,,,,,,,N/A,N/A,,,,
Series - DISC,,Feeding Frenzy,,,,,,,,N/A,N/A,,,,
Series - DISC,,Find Love LIVE,,,,,,,,N/A,N/A,,,,
Series - DISC,,Finding Bigfoot,,,,,,,,N/A,N/A,,,,
Series - DISC,,First In Human,,,,,,,,N/A,N/A,,,,
Series - DISC,,First Time Flippers,,,,,,,,N/A,N/A,,,,
Series - DISC,,Fish or Die,,,,,,,,N/A,N/A,,,,
Series - DISC,,Five Day Flip,,,,,,,,N/A,N/A,,,,
Series - DISC,,Five Star Secrets,,,,,,,,N/A,N/A,,,,
Series - DISC,,Flip or Flop Atlanta,,,,,,,,N/A,N/A,,,,
Series - DISC,,Flip or Flop Fort Worth,,,,,,,,N/A,N/A,,,,
Series - DISC,,Flip or Flop Nashville,,,,,,,,N/A,N/A,,,,
Series - DISC,,Flip or Flop Vegas,,,,,,,,N/A,N/A,,,,
Series - DISC,,Flipping Moms,,,,,,,,N/A,N/A,,,,
Series - DISC,,Flipping Ships,,,,,,,,N/A,N/A,,,,
Series - DISC,,Flipping the Heartland,,,,,,,,N/A,N/A,,,,
Series - DISC,,Flipping Virgins,,,,,,,,N/A,N/A,,,,
Series - DISC,,Flying Wild Alaska,,,,,,,,N/A,N/A,,,,
Series - DISC,,Food 911,,,,,,,,N/A,N/A,,,,
Series - DISC,,Forbidden: Dying For Love,,,,,,,,N/A,N/A,,,,
Series - DISC,,Four Weddings,,,,,,,,N/A,N/A,,,,
Series - DISC,,Freak Encounters,,,,,,,,N/A,N/A,,,,
Series - DISC,,Freakshow Cakes,,,,,,,,N/A,N/A,,,,
Series - DISC,,Future Weapons,,,,,,,,N/A,N/A,,,,
Series - DISC,,Garage Mahal,,,,,,,,N/A,N/A,,,,
Series - DISC,,Gardening by the Yard,,,,,,,,N/A,N/A,,,,
Series - DISC,,Gator Boys,,,,,,,,N/A,N/A,,,,
Series - DISC,,Gear Dogs,,,,,,,,N/A,N/A,,,,
Series - DISC,,Ghost Asylum,,,,,,,,N/A,N/A,,,,
Series - DISC,,Ghost Bait,,,,,,,,N/A,N/A,,,,
Series - DISC,,Ghost Brothers,,,,,,,,N/A,N/A,,,,
Series - DISC,,Ghost Brothers: Haunted Houseguests,,,,,,,,N/A,N/A,,,,
Series - DISC,,Ghost Lab,,,,,,,,N/A,N/A,,,,
Series - DISC,,Giada's Holiday Handbook,,,,,,,,N/A,N/A,,,,
Series - DISC,,Gingerbread Giants,,,,,,,,N/A,N/A,,,,
Series - DISC,,Going Yard,,,,,,,,N/A,N/A,,,,
Series - DISC,,Good Deal with Dave Lieberman,,,,,,,,N/A,N/A,,,,
Series - DISC,,Guardians of the Glades,,,,,,,,N/A,N/A,,,,
Series - DISC,,Guiding Alaska,,,,,,,,N/A,N/A,,,,
Series - DISC,,Gunslingers,,,,,,,,N/A,N/A,,,,
Series - DISC,,Gypsy Sisters,,,,,,,,N/A,N/A,,,,
Series - DISC,,Hair Goddess,,,,,,,,N/A,N/A,,,,
Series - DISC,,Halloween Cake-Off,,,,,,,,N/A,N/A,,,,
Series - DISC,,Hammered with John & Jimmy DiResta,,,,,,,,N/A,N/A,,,,
Series - DISC,,Handsome Devils,,,,,,,,N/A,N/A,,,,
Series - DISC,,Haunted Case Files,,,,,,,,N/A,N/A,,,,
Series - DISC,,Haunted Gingerbread Showdown,,,,,,,,N/A,N/A,,,,
Series - DISC,,Haunted Live,,,,,,,,N/A,N/A,,,,
Series - DISC,,Haunted Towns,,,,,,,,N/A,N/A,,,,
Series - DISC,,Health Inspectors,,,,,,,,N/A,N/A,,,,
Series - DISC,,"Hear Me, Love Me, See Me",,,,,,,,N/A,N/A,,,,
Series - DISC,,Hear No Evil,,,,,,,,N/A,N/A,,,,
Series - DISC,,Heavy Metal Task Force,,,,,,,,N/A,N/A,,,,
Series - DISC,,Help My Yelp,,,,,,,,N/A,N/A,,,,
Series - DISC,,High School Moms,,,,,,,,N/A,N/A,,,,
Series - DISC,,Hillbilly Handfishin',,,,,,,,N/A,N/A,,,,
Series - DISC,,Hitler,,,,,,,,N/A,N/A,,,,
Series - DISC,,Hitler's Zombie Army,,,,,,,,N/A,N/A,,,,
Series - DISC,,Hoarding: Buried Alive,,,,,,,,N/A,N/A,,,,
Series - DISC,,Holiday Cookie Builds,,,,,,,,N/A,N/A,,,,
Series - DISC,,Holiday Crafters Gone Wild,,,,,,,,N/A,N/A,,,,
Series - DISC,,Holiday Gingerbread Showdown,,,,,,,,N/A,N/A,,,,
Series - DISC,,"Hook, Line & Dinner",,,,,,,,N/A,N/A,,,,
Series - DISC,,Hot & Heavy,,,,,,,,N/A,N/A,,,,
Series - DISC,,Hotel Amazon,,,,,,,,N/A,N/A,,,,
Series - DISC,,Hotel Impossible,,,,,,,,N/A,N/A,,,,
Series - DISC,,Hotel Impossible: Showdown,,,,,,,,N/A,N/A,,,,
Series - DISC,,Hotel Showdown,,,,,,,,N/A,N/A,,,,
Series - DISC,,Houdini's Last Secrets,,,,,,,,N/A,N/A,,,,
Series - DISC,,House Crashers,,,,,,,,N/A,N/A,,,,
Series - DISC,,Houston Beauty,,,,,,,,N/A,N/A,,,,
Series - DISC,,How Do Animals Do That?,,,,,,,,N/A,N/A,,,,
Series - DISC,,How It's Made,,,,,,,,N/A,N/A,,,,
Series - DISC,,How the Earth Works,,,,,,,,N/A,N/A,,,,
Series - DISC,,How the World Ends,,,,,,,,N/A,N/A,,,,
Series - DISC,,How to Build...Everything,,,,,,,,N/A,N/A,,,,
Series - DISC,,How We Got Here,,,,,,,,N/A,N/A,,,,
Series - DISC,,I Didn't Know I Was Pregnant,,,,,,,,N/A,N/A,,,,
Series - DISC,,I Found the Gown,,,,,,,,N/A,N/A,,,,
Series - DISC,,I Hate My Yard,,,,,,,,N/A,N/A,,,,
Series - DISC,,I Want THAT Wedding,,,,,,,,N/A,N/A,,,,
Series - DISC,,I Was Impaled,,,,,,,,N/A,N/A,,,,
Series - DISC,,I Was Prey,,,,,,,,N/A,N/A,,,,
Series - DISC,,I'm Pregnant And...,,,,,,,,N/A,N/A,,,,
Series - DISC,,Ice Lake Rebels,,,,,,,,N/A,N/A,,,,
Series - DISC,,Impossible Fixes,,,,,,,,N/A,N/A,,,,
Series - DISC,,In Search of Monsters,,,,,,,,N/A,N/A,,,,
Series - DISC,,Infested!,,,,,,,,N/A,N/A,,,,
Series - DISC,,Insane Pools: Off The Deep End,,,,,,,,N/A,N/A,,,,
Series - DISC,,Inside the Vatican's Vault,,,,,,,,N/A,N/A,,,,
Series - DISC,,Into the Universe with Stephen Hawking,,,,,,,,N/A,N/A,,,,
Series - DISC,,Intruders,,,,,,,,N/A,N/A,,,,
Series - DISC,,Iron Chef America,,,,,,,,N/A,N/A,,,,
Series - DISC,,Is OJ Innocent? The Missing Evidence,,,,,,,,N/A,N/A,,,,
Series - DISC,,It Takes a Thief,,,,,,,,N/A,N/A,,,,
Series - DISC,,It's Me or the Dog,,,,,,,,N/A,N/A,,,,
Series - DISC,,James Ellroy's City of Demons,,,,,,,,N/A,N/A,,,,
Series - DISC,,Jeremy Wade's Dark Waters,,,,,,,,N/A,N/A,,,,
Series - DISC,,Jeremy Wade's Mighty Rivers,,,,,,,,N/A,N/A,,,,
Series - DISC,,Jesse James: Outlaw Garage,,,,,,,,N/A,N/A,,,,
Series - DISC,,JFK: The Lost Tapes,,,,,,,,N/A,N/A,,,,
Series - DISC,,Jodie Marsh Gets Locked Up,,,,,,,,N/A,N/A,,,,
Series - DISC,,JonBenet: An American Murder Mystery,,,,,,,,N/A,N/A,,,,
Series - DISC,,Kids BBQ Championship,,,,,,,,N/A,N/A,,,,
Series - DISC,,Killer Carnies,,,,,,,,N/A,N/A,,,,
Series - DISC,,Killer Clergy,,,,,,,,N/A,N/A,,,,
Series - DISC,,Killer Unknown,,,,,,,,N/A,N/A,,,,
Series - DISC,,Killing Richard Glossip,,,,,,,,N/A,N/A,,,,
Series - DISC,,Killing the Colorado,,,,,,,,N/A,N/A,,,,
Series - DISC,,Kiss of Death,,,,,,,,N/A,N/A,,,,
Series - DISC,,Kitchen Crashers,,,,,,,,N/A,N/A,,,,
Series - DISC,,LA Ink,,,,,,,,N/A,N/A,,,,
Series - DISC,,Leah Remini: It's All Relative,,,,,,,,N/A,N/A,,,,
Series - DISC,,Leave it to Niecy,,,,,,,,N/A,N/A,,,,
Series - DISC,,Legends of the Deep,,,,,,,,N/A,N/A,,,,
Series - DISC,,Life Or Death,,,,,,,,N/A,N/A,,,,
Series - DISC,,Life's a Beach,,,,,,,,N/A,N/A,,,,
Series - DISC,,Lobstermen,,,,,,,,N/A,N/A,,,,
Series - DISC,,Loch Ness Monster: New Evidence,,,,,,,,N/A,N/A,,,,
Series - DISC,,Long Island Medium,,,,,,,,N/A,N/A,,,,
Series - DISC,,Long Lost Family,,,,,,,,N/A,N/A,,,,
Series - DISC,,Long Lost Family: What Happened Next,,,,,,,,N/A,N/A,,,,
Series - DISC,,Lost Tapes,,,,,,,,N/A,N/A,,,,
Series - DISC,,Louisiana Flip N Move,,,,,,,,N/A,N/A,,,,
Series - DISC,,Love at First Swipe,,,,,,,,N/A,N/A,,,,
Series - DISC,,Love the Way You Lie,,,,,,,,N/A,N/A,,,,
Series - DISC,,Love Yurts,,,,,,,,N/A,N/A,,,,
Series - DISC,,"Love, Lust or Run",,,,,,,,N/A,N/A,,,,
Series - DISC,,Machines: How They Work,,,,,,,,N/A,N/A,,,,
Series - DISC,,Macy's Thanksgiving Cake Spectacular,,,,,,,,N/A,N/A,,,,
Series - DISC,,Madeleine McCann: An ID Murder Mystery,,,,,,,,N/A,N/A,,,,
Series - DISC,,Madman of the Sea,,,,,,,,N/A,N/A,,,,
Series - DISC,,Making Monsters,,,,,,,,N/A,N/A,,,,
Series - DISC,,Man Caves,,,,,,,,N/A,N/A,,,,
Series - DISC,,Man Fire Food,,,,,,,,N/A,N/A,,,,
Series - DISC,,Man Land,,,,,,,,N/A,N/A,,,,
Series - DISC,,Man vs. Bear,,,,,,,,N/A,N/A,,,,
Series - DISC,,Man vs. Wild,,,,,,,,N/A,N/A,,,,
Series - DISC,,Man-Eating Python,,,,,,,,N/A,N/A,,,,
Series - DISC,,"Man, Woman, Wild",,,,,,,,N/A,N/A,,,,
Series - DISC,,Mark & Derek's Excellent Flip,,,,,,,,N/A,N/A,,,,
Series - DISC,,Marooned,,,,,,,,N/A,N/A,,,,
Series - DISC,,Married By Mom & Dad,,,,,,,,N/A,N/A,,,,
Series - DISC,,Married with Secrets,,,,,,,,N/A,N/A,,,,
Series - DISC,,Masters of Flip,,,,,,,,N/A,N/A,,,,
Series - DISC,,Meet the Putmans,,,,,,,,N/A,N/A,,,,
Series - DISC,,Mega Decks,,,,,,,,N/A,N/A,,,,
Series - DISC,,Mega Machines,,,,,,,,N/A,N/A,,,,
Series - DISC,,Mega Shippers,,,,,,,,N/A,N/A,,,,
Series - DISC,,Miami Flip,,,,,,,,N/A,N/A,,,,
Series - DISC,,Miami Ink,,,,,,,,N/A,N/A,,,,
Series - DISC,,Misfit Garage,,,,,,,,N/A,N/A,,,,
Series - DISC,,Monster Favorites,,,,,,,,N/A,N/A,,,,
Series - DISC,,Monster Ships,,,,,,,,N/A,N/A,,,,
Series - DISC,,Monsters and Mysteries in America,,,,,,,,N/A,N/A,,,,
Series - DISC,,Monsters Inside Me,,,,,,,,N/A,N/A,,,,
Series - DISC,,Monsters Underground,,,,,,,,N/A,N/A,,,,
Series - DISC,,Moon Machines,,,,,,,,N/A,N/A,,,,
Series - DISC,,Most Evil,,,,,,,,N/A,N/A,,,,
Series - DISC,,Most Terrifying Places in America,,,,,,,,N/A,N/A,,,,
Series - DISC,,Murder Among Friends,,,,,,,,N/A,N/A,,,,
Series - DISC,,Murder By Numbers,,,,,,,,N/A,N/A,,,,
Series - DISC,,Murder Calls,,,,,,,,N/A,N/A,,,,
Series - DISC,,Murder Chose Me,,,,,,,,N/A,N/A,,,,
Series - DISC,,Murder Comes Home,,,,,,,,N/A,N/A,,,,
Series - DISC,,Murder Comes To Town,,,,,,,,N/A,N/A,,,,
Series - DISC,,Murder Decoded,,,,,,,,N/A,N/A,,,,
Series - DISC,,Murder in Paradise,,,,,,,,N/A,N/A,,,,
