,Type,Channel,Title,Year,Genre,Runtime,Bucket,Tentpole,Co-Fi?,PRODUCT ID,imdb_id,title_id
632,Movie,Westerns,Quantrill's Raiders,1958.0,WESTERN ,1.2,CLASSIC,No,No,2001083.0,tt0052103,
633,Movie,Westerns,"Cole Younger, Gunfighter",1958.0,WESTERN,1.3,CLASSIC,No,No,2000865.0,tt0051482,
634,Movie,Westerns,"Left Handed Gun, The",1958.0,WESTERN ,1.7,CLASSIC,No,No,2000596.0,tt0051849,
635,Movie,Westerns,Badman's Country,1958.0,WESTERN,1.2,CLASSIC,No,No,2000602.0,tt0051394,
636,Movie,Westerns,Black Patch,1958.0,WESTERN,1.38,CLASSIC,No,No,,,
637,Movie,Westerns,Fort Dobbs,1958.0,WESTERN ,1.5,CLASSIC,No,No,2000590.0,tt0051628,
638,Movie,Westerns,Saddle the Wind,1958.0,WESTERN,1.4,CLASSIC,No,No,2008991.0,tt0050923,
639,Movie,Westerns,Oregon Passage,1957.0,WESTERN ,1.36,CLASSIC,No,No,2000765.0,tt0052034,
640,Movie,Westerns,"Oklahoman, The",1957.0,WESTERN,1.33,CLASSIC,No,No,2001057.0,tt0050797,
641,Movie,Westerns,"Burning Hills, The",1957.0,WESTERN ,1.56,CLASSIC,No,No,,,
642,Movie,Westerns,"Hired Gun, The",1957.0,WESTERN ,1.05,CLASSIC,No,No,2008969.0,tt0050510,
643,Movie,Westerns,Run of the Arrow,1957.0,WESTERN ,1.43,CLASSIC,No,No,2008844.0,tt0050915,
644,Movie,Westerns,Run of the Arrow,1957.0,WESTERN ,1.43,CLASSIC,No,No,2008844.0,tt0050915,
645,Movie,Westerns,Shoot Out at Medicine Bend,1957.0,WESTERN,1.45,CLASSIC,No,No,2000540.0,tt0050963,
646,Movie,Westerns,Young Guns,1956.0,WESTERN,1.4,CLASSIC,No,No,,,
647,Movie,Westerns,Canyon River,1956.0,WESTERN,1.33,CLASSIC,No,No,2000744.0,tt0049051,
648,Movie,Westerns,"First Texan, The",1956.0,WESTERN ,1.36,CLASSIC,No,No,2000913.0,tt0049211,
649,Movie,Westerns,"Naked Hills, The",1956.0,WESTERN,1.21,CLASSIC,No,No,2001045.0,tt0049540,
650,Movie,Westerns,"Searchers, The",1956.0,WESTERN,1.98,C,No,No,2000488.0,tt0049730,GXjS6HgqrzZPCwgEAAAUR
651,Movie,Westerns,Wichita,1955.0,WESTERN,1.35,CLASSIC,No,No,2001237.0,tt0048806,
652,Movie,Westerns,"Bounty Hunter, the",1955.0,WESTERN,1.31,CLASSIC,No,No,,,
653,Movie,Westerns,Strange Lady in Town,1955.0,WESTERN ,1.88,CLASSIC,No,No,2000462.0,tt0048665,
654,Movie,Westerns,Tall Man Riding,1955.0,WESTERN ,1.38,CLASSIC,No,No,2000464.0,tt0048690,
655,Movie,Westerns,Desperado,1954.0,WESTERN,1.36,CLASSIC,No,No,2000887.0,tt0046905,
656,Movie,Westerns,"Forty-Niners, The",1954.0,WESTERN,1.18,CLASSIC,No,No,2000922.0,tt0122072,
657,Movie,Westerns,"Boy from Oklahoma, The",1954.0,WESTERN ,1.46,CLASSIC,No,No,2000441.0,tt0046804,
658,Movie,Westerns,"Command, The",1954.0,WESTERN ,1.56,CLASSIC,No,No,2000440.0,tt0046865,
659,Movie,Westerns,Riding Shotgun,1954.0,WESTERN,1.25,CLASSIC,No,No,2000443.0,tt0047413,
660,Movie,Westerns,Thunder Over the Plains,1954.0,WESTERN ,1.36,CLASSIC,No,No,,,
661,Movie,Westerns,"Fighting Lawman, The",1953.0,WESTERN ,1.18,CLASSIC,No,No,2000912.0,tt0045766,
662,Movie,Westerns,Son of Belle Star,1953.0,WESTERN,1.21,CLASSIC,No,No,2000776.0,tt0046346,
663,Movie,Westerns,Cow Country,1953.0,WESTERN,1.36,CLASSIC,No,No,2000870.0,tt0045653,
664,Movie,Westerns,"Homesteaders, The",1953.0,WESTERN,1.03,CLASSIC,No,No,2000962.0,tt0179221,
665,Movie,Westerns,Calamity Jane,1953.0,WESTERN ,1.68,CLASSIC,No,No,2000496.0,tt0045591,
666,Movie,Westerns,Cattle Town,1953.0,WESTERN,0.86,CLASSIC,No,No,,,
667,Movie,Westerns,"Moonlighter, The",1953.0,WESTERN ,1.28,CLASSIC,No,No,2000430.0,tt0046095,
668,Movie,Westerns,"Ride, Vaquero",1953.0,WESTERN,1.5,CLASSIC,No,No,2008419.0,tt0046239,
669,Movie,Westerns,Springfield Rifle,1953.0,WESTERN ,1.55,CLASSIC,No,No,,,
670,Movie,Westerns,Wyoming Roundup,1952.0,WESTERN,0.88,CLASSIC,No,No,2001245.0,tt0044710,
671,Movie,Westerns,"Gunman, The",1952.0,WESTERN,0.86,CLASSIC,No,No,2000949.0,tt0044678,
672,Movie,Westerns,Carson City,1952.0,WESTERN,1.46,CLASSIC,No,No,2000393.0,tt0044488,
673,Movie,Westerns,Desert Passage,1952.0,WESTERN,1.03,CLASSIC,No,No,2004506.0,tt0044540,
674,Movie,Westerns,Fort Osage,1952.0,WESTERN,1.25,CLASSIC,No,No,2000920.0,tt0044630,
675,Movie,Westerns,"Half-Breed, The",1952.0,WESTERN ,1.35,CLASSIC,No,No,2005947.0,tt0044681,
676,Movie,Westerns,Pistol Harvest,1952.0,WESTERN,1.0,CLASSIC,No,No,,,
677,Movie,Westerns,Rancho Notorious,1952.0,WESTERN ,1.48,CLASSIC,No,No,2008298.0,tt0045070,GYGQN4gDx3IW2XgEAAAFl
678,Movie,Westerns,Road Agent,1952.0,WESTERN ,1.0,CLASSIC,No,No,2010782.0,tt0045093,
679,Movie,Westerns,Saddle Legion,1952.0,WESTERN,1.01,CLASSIC,No,No,,,
680,Movie,Westerns,Target (1952),1952.0,WESTERN,1.0,CLASSIC,No,No,2012459.0,tt0045218,
681,Movie,Westerns,Trail Guide,1952.0,WESTERN,1.0,CLASSIC,No,No,2013558.0,tt0045253,
682,Movie,Sports,42 (2013),2013.0,DRAMA ,2.13,A,Yes,No,2062442.0,tt0453562,GYGNQawXre1PDwgEAAAAC
683,Movie,Sports,42 (2013),2013.0,DRAMA ,2.13,A,Yes,No,2062442.0,tt0453562,GV7tRLwAb8sLCwwEAAAAW
684,Movie,Sports,Space Jam,1996.0,COMEDY ,1.45,A,Yes,No,2003431.0,tt0117705,GXt53sgEhS5uSkwEAAAjI
685,Movie,Sports,"Replacements, The",2000.0,COMEDY ,1.97,A,Yes,No,,,
686,Movie,Sports,We Are Marshall,2006.0,DRAMA ,2.2,A,Yes,Yes,2036909.0,tt0758794,GXsUzgABbxcJSwgEAAAAS
687,Movie,Sports,Any Given Sunday,1999.0,DRAMA ,2.63,A,Yes,No,2003713.0,tt0146838,GXmatmQBfbiLCHAEAABmS
688,Movie,Sports,Million Dollar Baby,2004.0,DRAMA ,2.22,B,Yes,No,2028163.0,tt0405159,GXmbF_QgJByLCHAEAABoH
689,Movie,Sports,Trouble With The Curve,2012.0,DRAMA ,1.85,B,Yes,No,2059722.0,tt2083383,GYJ59Qgz_W56uswEAAALC
690,Movie,Sports,Semi-Pro,2008.0,COMEDY ,1.53,A,Yes,No,2046388.0,tt0839980,GWguKUAlkBrC5iAEAAAEO
691,Movie,Sports,Semi-Pro,2008.0,COMEDY ,1.53,A,Yes,No,2046388.0,tt0839980,GX07gVQAuw3OVpQEAAAGc
692,Movie,Sports,Point Break,1991.0,ACTION ,2.0,B,Yes,No,2041547.0,tt0102685,GYfg_rAlJdbM_mgEAAABb
693,Movie,Sports,Point Break,1991.0,ACTION ,2.0,B,Yes,No,2041547.0,tt0102685,GXx93XAnt5K0MlAEAAAFI
694,Movie,Sports,Torque,2004.0,ACTION ,1.4,C,Yes,Yes,2024153.0,tt0329691,GX3UnOARjwRmDbAEAAALI
695,Movie,Sports,American Wrestler: The Wizard (2016),2017.0,DRAMA ,1.95,C,No,No,2077725.0,tt4303202,GX9EzKAobcl2DRQEAAAAT
696,Movie,Sports,Grudge Match,2013.0,COMEDY ,1.95,B,No,No,2054937.0,tt1661382,GXioCnQkd5cPCwwEAAACh
697,Movie,Sports,Grudge Match,2013.0,COMEDY ,1.95,B,No,No,2054937.0,tt1661382,GYJnGnAzY34HDwwEAAABp
698,Movie,Sports,Thunderstruck,2012.0,COMEDY ,1.56,C,No,No,2057997.0,tt2041488,GYJ4MVAfYncJnLQEAAAJW
699,Movie,Sports,Speed Racer,2008.0,ACTION ,2.25,B,No,No,2024975.0,tt0811080,GXrHxGQ1Foq2brQEAAACb
700,Movie,Sports,"Year Of The Yao, The",2005.0,DOC ,1.5,C,No,No,2036674.0,tt0360216,
701,Movie,Sports,Racing Stripes,2005.0,COMEDY ,1.68,C,No,No,2025674.0,tt0376105,GVrptmQtLOaCgfLIIAABJ
702,Movie,Sports,Racing Stripes,2005.0,COMEDY ,1.68,C,No,No,2025674.0,tt0376105,GYzMPwgE_8JyfgQEAAAAC
703,Movie,Sports,"NASCAR, VOL. 1",2004.0,DOC ,0.81,C,No,No,2029452.0,0,
704,Movie,Sports,Ready to Rumble,2000.0,COMEDY ,1.66,C,No,No,,,
705,Movie,Sports,Price Of Glory,2000.0,DRAMA ,1.96,C,No,No,2017153.0,tt0188160,
706,Movie,Sports,My Giant,1998.0,COMEDY ,1.76,C,No,No,2015348.0,tt0120765,
707,Movie,Sports,Thunderbolt,1995.0,ACTION ,1.8,C,No,No,2017095.0,tt0114126,
708,Movie,Sports,8 Seconds,1994.0,DRAMA ,1.73,C,No,No,2016661.0,tt0109021,
709,Movie,Sports,Hot to Trot,1988.0,COMEDY ,1.38,C,No,No,2002307.0,tt0095326,
710,Movie,Sports,Stealing Home,1988.0,DRAMA ,1.63,C,No,No,2002314.0,tt0096171,
711,Movie,Sports,American Anthem,1986.0,DRAMA ,1.83,C,No,No,2002390.0,tt0090631,
712,Movie,Sports,American Flyers,1985.0,DRAMA ,1.88,C,No,No,2002151.0,tt0088707,
713,Movie,Sports,Vision Quest,1985.0,DRAMA ,1.65,C,No,No,2002113.0,tt0090270,
714,Movie,Sports,Personal Best,1985.0,DRAMA ,2.15,CLASSIC,No,No,,,
715,Movie,Sports,Cannonball Run II,1984.0,ACTION ,1.81,CLASSIC,No,No,2002084.0,tt0087032,
716,Movie,Sports,All the Marbles,1981.0,COMEDY ,1.88,CLASSIC,No,No,2011951.0,tt0081964,
717,Movie,Sports,"Main Event, The",1979.0,COMEDY ,1.83,CLASSIC,No,No,2001923.0,tt0079510,
718,Movie,Sports,"Champ, The (1979)",1979.0,DRAMA ,2.01,CLASSIC,No,No,2011356.0,tt0078950,GXsVBnAg6m0CxkQEAAABB
719,Movie,Sports,Big Wednesday,1978.0,DRAMA ,1.73,CLASSIC,No,No,2001873.0,tt0077235,
720,Movie,Sports,One On One,1977.0,DRAMA ,1.63,CLASSIC,No,No,2001828.0,tt0076500,
721,Movie,Sports,"All American Boy, The",1973.0,DRAMA ,1.98,CLASSIC,No,No,2001653.0,tt0069689,
722,Movie,Sports,Kansas City Bomber,1972.0,DRAMA ,1.65,CLASSIC,No,No,2010744.0,tt0068795,
723,Movie,Sports,"Great Race, The",1965.0,ADVENTURE ,2.55,CLASSIC,No,No,2001428.0,tt0059243,GYd3I9A3s5ke_IgEAAAau
724,Movie,Sports,Loneliness of the Long Distance Runner,1962.0,DRAMA ,1.73,CLASSIC,No,No,2020325.0,tt0056194,GXk3jxwS5zI7CZgEAACZK
725,Movie,Sports,Jim Thorpe: All American,1957.0,DRAMA ,1.78,CLASSIC,No,No,,,
726,Movie,Sports,White Lightning,1953.0,DRAMA ,1.0,CLASSIC,No,No,,,
727,Movie,Sports,Arena,1953.0,DRAMA ,1.38,CLASSIC,No,No,2008414.0,tt0045515,
728,Movie,Sports,Dangerous When Wet,1953.0,COMEDY ,1.58,CLASSIC,No,No,2008416.0,tt0045670,
729,Movie,Sports,Glory Alley,1952.0,DRAMA ,1.31,CLASSIC,No,No,2008329.0,tt0044665,
730,Movie,Sports,"Lusty Men, The",1952.0,DRAMA ,1.88,CLASSIC,No,No,2008295.0,tt0044860,
731,Movie,Sports,Right Cross,1951.0,DRAMA ,1.5,CLASSIC,No,No,,,
732,Movie,Sports,To Please a Lady,1950.0,ACTION ,1.51,CLASSIC,No,No,2008211.0,tt0043052,
733,Movie,Sports,Easy Living (1949),1949.0,DRAMA ,1.28,CLASSIC,No,No,2005573.0,tt0041328,
734,Movie,Sports,"Set-Up, The",1949.0,DRAMA ,1.2,CLASSIC,No,No,2011135.0,tt0041859,GYuMIPgfKx4anwgEAAAAx
735,Movie,Sports,"Stratton Story, The",1949.0,DRAMA ,1.76,CLASSIC,No,No,2008090.0,tt0041928,
736,Movie,Sports,Whiplash (1948),1948.0,DRAMA ,1.51,CLASSIC,No,No,2014174.0,tt0040963,
737,Movie,Sports,Black Gold (1947),1947.0,DRAMA ,1.53,CLASSIC,No,No,2000825.0,tt0039191,GYjUhWwj0jptAagEAAAAF
738,Movie,Sports,Killer McCoy,1947.0,DRAMA ,1.73,CLASSIC,No,No,2008015.0,tt0039531,
739,Movie,Sports,Harrigan's Kid,1943.0,DRAMA ,1.33,CLASSIC,No,No,2007745.0,tt0035971,
740,Movie,Sports,"Iron Major, The",1943.0,DRAMA ,1.41,CLASSIC,No,No,2007626.0,tt0036044,
741,Movie,Sports,Gentleman Jim,1942.0,DRAMA ,1.73,CLASSIC,No,No,2005871.0,tt0034778,
742,Movie,Sports,Knockout,1941.0,DRAMA ,1.21,CLASSIC,No,No,2007982.0,tt0033795,
743,Movie,Sports,City for Conquest (1940),1940.0,DRAMA ,1.76,CLASSIC,No,No,2004419.0,tt0032342,
744,Movie,Sports,KNUTE ROCKNE ALL AMERICAN,1940.0,DRAMA ,1.63,CLASSIC,No,No,2007983.0,tt0032676,
745,Movie,Sports,Burn 'em Up O'Connor,1939.0,ACTION ,1.16,CLASSIC,No,No,2007433.0,tt0031127,
746,Movie,Sports,Cowboy Quarterback,1939.0,COMEDY ,0.93,CLASSIC,No,No,2004492.0,tt0031188,
747,Movie,Sports,"Day the Bookies Wept, The",1939.0,COMEDY ,1.06,CLASSIC,No,No,2004493.0,tt0031214,
748,Movie,Sports,Sweepstakes Winner,1939.0,COMEDY ,0.98,CLASSIC,No,No,2012420.0,tt0031997,
749,Movie,Sports,Mr. Doodle Kicks Off,1938.0,COMEDY ,1.25,CLASSIC,No,No,2008958.0,tt0030468,
750,Movie,Sports,"Crowd Roars, The (1932)",1938.0,ACTION ,1.53,CLASSIC,No,No,,,
751,Movie,Sports,"Kid Comes Back, The",1938.0,DRAMA ,1.01,CLASSIC,No,No,2007921.0,tt0028798,
752,Movie,Sports,Little Miss Thoroughbred,1938.0,DRAMA ,1.05,CLASSIC,No,No,2008176.0,tt0030374,
753,Movie,Sports,Saturday's Heroes,1938.0,DRAMA ,1.0,CLASSIC,No,No,,,
754,Movie,Sports,Stablemates,1938.0,DRAMA ,1.48,CLASSIC,No,No,2007421.0,tt0030786,
755,Movie,Sports,Swing Your Lady,1938.0,COMEDY ,1.31,CLASSIC,No,No,2012440.0,tt0030820,
756,Movie,Sports,Kid Galahad,1937.0,DRAMA ,1.68,CLASSIC,No,No,2007925.0,tt0029080,
757,Movie,Sports,Racing Lady,1937.0,DRAMA ,0.98,CLASSIC,No,No,2010332.0,tt0028153,
758,Movie,Sports,Thoroughbreds Don't Cry,1937.0,COMEDY ,1.33,CLASSIC,No,No,2007387.0,tt0029664,
759,Movie,Sports,King of Hockey,1936.0,DRAMA ,0.91,CLASSIC,No,No,2007932.0,tt0027848,
760,Movie,Sports,Alibi Ike,1935.0,COMEDY ,1.21,CLASSIC,No,No,2000141.0,tt0026055,
761,Movie,Sports,"Gridiron Flash, The",1935.0,COMEDY ,1.03,CLASSIC,No,No,,,
762,Movie,Sports,"Band Plays On, The",1934.0,DRAMA ,1.45,CLASSIC,No,No,2007285.0,tt0024862,
763,Movie,Sports,"Personality Kid, The",1934.0,DRAMA ,1.16,CLASSIC,No,No,2009885.0,tt0025645,
764,Movie,Sports,College Coach,1933.0,COMEDY ,1.25,CLASSIC,No,No,2004447.0,tt0023899,
765,Movie,Sports,Elmer the Great,1933.0,COMEDY ,1.23,CLASSIC,No,No,2005632.0,tt0023982,
766,Movie,Sports,"Crowd Roars, The (1932)",1932.0,ACTION ,1.41,CLASSIC,No,No,2004505.0,tt0022792,
767,Movie,Sports,Fireman Save My Child,1932.0,COMEDY ,1.11,CLASSIC,No,No,2005737.0,tt0022890,
768,Movie,Sports,Flesh,1932.0,DRAMA ,1.58,CLASSIC,No,No,2007181.0,tt0022897,
769,Movie,Sports,"Sport Parade, The",1932.0,DRAMA ,1.08,CLASSIC,No,No,2011694.0,tt0022918,
770,Movie,Sports,"Champ, The (1931)",1931.0,DRAMA ,1.45,CLASSIC,No,No,2007135.0,tt0021730,
771,Movie,Sports,Sporting Blood (1931),1931.0,DRAMA ,1.36,CLASSIC,No,No,2007120.0,tt0022425,
772,Movie,Sports,Sweepstakes,1931.0,COMEDY ,1.28,CLASSIC,No,No,2012388.0,tt0022456,
773,Movie,Sports,Night Parade,1930.0,DRAMA ,1.2,CLASSIC,No,No,,,
774,Movie,Sports,"Great American Pastime, The",1956.0,COMEDY ,1.48,CLASSIC,No,No,2008849.0,tt0049277,GYpaBIwMazJ_DPwEAAAAK
775,Movie,Sports,"BIG LEAGUER, THE",1953.0,DRAMA ,1.21,CLASSIC,No,No,2008423.0,tt0045556,
776,Movie,Sports,Angels in the Outfield,1951.0,COMEDY ,1.7,CLASSIC,No,No,2008282.0,tt0043286,GXtlFYgzP0MJHjQEAAAd2
777,Movie,War,American Sniper,2014.0,DRAMA ,2.2,A,Yes,Yes,2062723.0,tt2179136,GYJWdiAedXWDDwgEAAABA
778,Movie,War,American Sniper,2014.0,DRAMA ,2.2,A,Yes,Yes,2062723.0,tt2179136,GVdunIQ6Ul8MaqpsIAALJ
779,Movie,War,"Good German, The",2006.0,DRAMA ,1.8,C,Yes,Yes,2025003.0,tt0452624,GYPrctwxDqgCJwgEAAAAD
780,Movie,War,Three Kings,1999.0,COMEDY ,1.95,B,Yes,Yes,2003716.0,tt0120188,GXmatmAufwiLCHAEAABmO
781,Movie,War,Heartbreak Ridge,1986.0,ACTION ,2.17,B,Yes,No,2002199.0,tt0091187,GXt504QDBi8JHjQEAAAsP
782,Movie,War,"Water Diviner, The",2015.0,DRAMA ,1.85,C,No,No,2071074.0,tt3007512,GVjqgAQIO4rqloZgKAAA3
783,Movie,War,Collateral Damage,2002.0,ACTION ,1.81,C,No,No,,,
784,Movie,War,Beyond Rangoon,1995.0,DRAMA ,1.65,C,No,No,2015313.0,tt0112495,
785,Movie,War,Fifty/Fifty,1993.0,ACTION ,1.6,C,No,No,,,
786,Movie,War,"Human Shield, The",1992.0,ACTION ,1.6,C,No,No,,,
787,Movie,War,DELTA FORCE 3: THE KILLING GAME,1991.0,ACTION ,1.6,C,No,No,2002626.0,tt0101702,
788,Movie,War,Code Name: Emerald,1985.0,ACTION ,1.58,C,No,No,2012760.0,tt0088934,
789,Movie,War,Victory,1981.0,ACTION ,1.83,CLASSIC,No,No,,,
790,Movie,War,Private Benjamin,1980.0,COMEDY ,1.83,C,No,No,2001968.0,tt0081375,GXmZz8QjLAyLCHAEAABkH
791,Movie,War,"Big Red One, The",1980.0,ACTION ,1.88,C,No,No,2011494.0,tt0080437,
792,Movie,War,Zeppelin,1971.0,ADVENTURE ,1.68,CLASSIC,No,No,2010635.0,tt0068014,
793,Movie,War,Which Way to the Front?,1970.0,COMEDY ,1.6,CLASSIC,No,No,2001572.0,tt0066564,
794,Movie,War,Kelly's Heroes,1970.0,ACTION ,2.41,CLASSIC,No,No,2010487.0,tt0065938,
795,Movie,War,"Five Man Army, The",1969.0,WESTERN ,1.78,CLASSIC,No,No,2010478.0,tt0064300,
796,Movie,War,"Five Man Army, The",1969.0,WESTERN ,1.78,CLASSIC,No,No,2010478.0,tt0064300,
797,Movie,War,Where Eagles Dare,1969.0,ACTION ,2.63,CLASSIC,No,No,2010259.0,tt0065207,GYQhcBQ1opIUWeQEAAAAn
798,Movie,War,Dark of the Sun,1968.0,ACTION ,1.68,CLASSIC,No,No,2010020.0,tt0062863,
799,Movie,War,First to Fight,1967.0,DRAMA ,1.11,CLASSIC,No,No,2001471.0,tt0061667,
800,Movie,War,Triple Cross,1967.0,ACTION ,2.1,CLASSIC,No,No,2001469.0,tt0061647,
801,Movie,War,"Twenty-Fifth Hour, The",1967.0,DRAMA ,1.98,CLASSIC,No,No,2009919.0,tt0062445,
802,Movie,War,Battle of the Bulge,1966.0,ADVENTURE ,2.63,CLASSIC,No,No,2001430.0,tt0058947,
803,Movie,War,36 Hours,1965.0,DRAMA ,1.91,CLASSIC,No,No,2009741.0,tt0057809,
804,Movie,War,"Hercules, Samson and Ulysses",1965.0,ACTION ,1.41,CLASSIC,No,No,2009749.0,tt0057036,
805,Movie,War,Operation Crossbow,1965.0,ACTION ,1.93,CLASSIC,No,No,2009757.0,tt0059549,GYuMIKQ8icL3CaQEAAA7F
806,Movie,War,"Castilian, The",1964.0,ADVENTURE ,2.15,CLASSIC,No,No,,,
807,Movie,War,Kissin' Cousins,1964.0,COMEDY ,1.6,CLASSIC,No,No,2009635.0,tt0057227,
808,Movie,War,Kissin' Cousins,1964.0,COMEDY ,1.6,CLASSIC,No,No,2009635.0,tt0057227,
809,Movie,War,To Kill a Man,1964.0,DRAMA ,2.15,CLASSIC,No,No,2009775.0,tt0631554,
810,Movie,War,"Four Days of Naples, The",1963.0,DRAMA ,1.93,CLASSIC,No,No,2009536.0,tt0056389,
811,Movie,War,Guns of Darkness,1962.0,DRAMA ,1.58,CLASSIC,No,No,2018130.0,tt0056044,
812,Movie,War,Operation Eichmann,1961.0,DRAMA ,1.55,CLASSIC,No,No,2001060.0,tt0055261,
813,Movie,War,Hell to Eternity,1960.0,DRAMA ,2.2,CLASSIC,No,No,2000957.0,tt0053901,
814,Movie,War,"Angry Hills, The",1959.0,ACTION ,1.75,CLASSIC,No,No,2009111.0,tt0052563,
815,Movie,War,Frontier Rangers,1959.0,DRAMA ,1.05,CLASSIC,No,No,2009134.0,tt0052828,
816,Movie,War,John Paul Jones,1959.0,ACTION ,2.1,CLASSIC,No,No,2000629.0,tt0052946,GYd3IfAXLDW6rwgEAAAYj
817,Movie,War,Mission of Danger,1959.0,ADVENTURE ,1.1,CLASSIC,No,No,,,
818,Movie,War,Westbound,1959.0,WESTERN ,1.15,CLASSIC,No,No,2000622.0,tt0053441,
819,Movie,War,Westbound,1959.0,WESTERN ,1.15,CLASSIC,No,No,2000622.0,tt0053441,
820,Movie,War,"Accursed, The",1958.0,THRILLER ,1.3,CLASSIC,No,No,2000793.0,tt0051105,
821,Movie,War,Quantrill's Raiders,1958.0,WESTERN ,1.2,CLASSIC,No,No,2001083.0,tt0052103,
822,Movie,War,Quantrill's Raiders,1958.0,WESTERN ,1.2,CLASSIC,No,No,2001083.0,tt0052103,
823,Movie,War,Imitation General,1958.0,COMEDY ,1.46,CLASSIC,No,No,2009008.0,tt0051767,
824,Movie,War,Lafayette Escadrille,1958.0,ADVENTURE ,1.55,CLASSIC,No,No,2000592.0,tt0051840,
825,Movie,War,"Naked and the Dead, The",1958.0,DRAMA ,2.18,CLASSIC,No,No,2008973.0,tt0051978,
826,Movie,War,Torpedo Run,1958.0,ADVENTURE ,1.63,CLASSIC,No,No,2009094.0,tt0052303,GYuMH9g1C-L3CaQEAAA67
827,Movie,War,Underwater Warrior,1958.0,ADVENTURE ,1.51,CLASSIC,No,No,2008984.0,tt0052336,
828,Movie,War,Bowery Boys: Looking for Danger,1957.0,COMEDY ,1.03,CLASSIC,No,No,2056575.0,tt0050654,
829,Movie,War,"D.I., The",1957.0,DRAMA ,1.76,CLASSIC,No,No,2000541.0,tt0050283,
830,Movie,War,Run of the Arrow,1957.0,WESTERN ,1.43,CLASSIC,No,No,2008844.0,tt0050915,
831,Movie,War,Run of the Arrow,1957.0,WESTERN ,1.43,CLASSIC,No,No,2008844.0,tt0050915,
832,Movie,War,Something of Value,1957.0,DRAMA ,1.88,CLASSIC,No,No,2008871.0,tt0050993,
833,Movie,War,Screaming Eagles,1956.0,DRAMA ,1.36,CLASSIC,No,No,2001126.0,tt0049728,GYuMIKghQREqupQEAAA3N
834,Movie,War,"Rack, The",1956.0,DRAMA ,1.66,CLASSIC,No,No,2008842.0,tt0049652,
835,Movie,War,"Warriors, The",1955.0,ADVENTURE ,1.41,CLASSIC,No,No,2001222.0,tt0047975,
836,Movie,War,Target Zero,1955.0,DRAMA ,1.53,CLASSIC,No,No,2000479.0,tt0048698,
837,Movie,War,Men of the Fighting Lady,1954.0,ACTION ,1.33,CLASSIC,No,No,2008528.0,tt0047230,
838,Movie,War,Prisoner of War,1954.0,DRAMA ,1.33,CLASSIC,No,No,2008530.0,tt0047369,
839,Movie,War,Thunder Over the Plains,1954.0,WESTERN ,1.36,CLASSIC,No,No,,,
840,Movie,War,Above and Beyond,1953.0,DRAMA ,2.03,CLASSIC,No,No,,,
841,Movie,War,Rogue's March,1953.0,ADVENTURE ,1.4,CLASSIC,No,No,2008392.0,tt0045097,
842,Movie,War,Springfield Rifle,1953.0,WESTERN ,1.55,CLASSIC,No,No,,,
843,Movie,War,Battle Zone,1952.0,ADVENTURE ,1.36,CLASSIC,No,No,2000814.0,tt0044398,
844,Movie,War,Flying Leathernecks,1951.0,ACTION ,1.7,CLASSIC,No,No,2005765.0,tt0043547,GXw3w-Ah9nJpiwwEAAAb0
845,Movie,War,"Red Badge of Courage, The",1951.0,DRAMA ,1.15,CLASSIC,No,No,2008285.0,tt0043961,
846,Movie,War,Rocky Mountain,1951.0,WESTERN ,1.38,CLASSIC,No,No,,,
847,Movie,War,Teresa,1951.0,DRAMA ,1.7,CLASSIC,No,No,2008246.0,tt0044112,
848,Movie,War,Breakthrough,1950.0,DRAMA ,1.53,CLASSIC,No,No,2000353.0,tt0042282,
849,Movie,War,DALLAS (1950 THEATRICAL),1950.0,DRAMA ,1.58,CLASSIC,No,No,2000491.0,tt0042372,
850,Movie,War,Devil's Doorway,1950.0,WESTERN ,1.4,CLASSIC,No,No,2008204.0,tt0042395,
851,Movie,War,Malaya,1949.0,ACTION ,1.63,CLASSIC,No,No,2008134.0,tt0041622,
852,Movie,War,She Wore a Yellow Ribbon,1949.0,DRAMA ,1.71,CLASSIC,No,No,2011219.0,tt0041866,GYGQUuAYIR7SBrAEAAAKr
853,Movie,War,Betrayal From the East,1945.0,ACTION ,1.38,CLASSIC,No,No,2001637.0,tt0037538,
854,Movie,War,China Sky,1945.0,ADVENTURE ,1.3,CLASSIC,No,No,2004135.0,tt0037593,
855,Movie,War,First Yank into Tokyo,1945.0,ACTION ,1.36,CLASSIC,No,No,2005729.0,tt0037701,
856,Movie,War,This Man's Navy,1945.0,ADVENTURE ,1.66,CLASSIC,No,No,2007849.0,tt0038163,
857,Movie,War,"What Next, Corporal Hargrove?",1945.0,COMEDY ,1.58,CLASSIC,No,No,2007890.0,tt0038243,
858,Movie,War,Passage to Marseille,1944.0,ADVENTURE ,1.83,CLASSIC,No,No,2009803.0,tt0037166,
859,Movie,War,Passport to Destiny,1944.0,COMEDY ,1.08,CLASSIC,No,No,2009711.0,tt0037167,
860,Movie,War,"See Here, Private Hargrove",1944.0,COMEDY ,1.66,CLASSIC,No,No,2007793.0,tt0037256,
861,Movie,War,To Have and Have Not,1944.0,ADVENTURE ,1.66,CLASSIC,No,No,,,
862,Movie,War,Adventures of Tartu,1943.0,ADVENTURE ,1.71,CLASSIC,No,No,2007779.0,tt0035612,
863,Movie,War,Air Force,1943.0,ACTION ,2.06,CLASSIC,No,No,2000128.0,tt0035616,
