Region,Country,Company,Business Line,Business model,Distribution/Technology,Digital/Analogue,Year,Quarter,Value
North America,USA,Transactional Other,Transactional Video,Retail,,,2021,Q2,"593,950"
North America,USA,Transactional Other,Transactional Video,Retail,,,2022,Q2,"592,060"
North America,USA,Transactional Other,Transactional Video,Rental,,,2013,Q4,"583,600"
North America,USA,Transactional Other,Transactional Video,Rental,,,2016,Q4,"582,587"
North America,USA,Transactional Other,Transactional Video,Rental,,,2018,Q1,"576,180"
North America,USA,Transactional Other,Transactional Video,Rental,,,2014,Q1,"572,540"
North America,USA,Transactional Other,Transactional Video,Retail,,,2018,Q1,"571,860"
North America,USA,Transactional Other,Transactional Video,Retail,,,2016,Q4,"563,687"
North America,USA,Transactional Other,Transactional Video,Retail,,,2017,Q1,"562,221"
North America,USA,Transactional Other,Transactional Video,Rental,,,2021,Q1,"561,910"
North America,USA,Transactional Other,Transactional Video,Retail,,,2021,Q3,"557,810"
North America,USA,Transactional Other,Transactional Video,Rental,,,2012,Q4,"556,915"
North America,USA,Transactional Other,Transactional Video,Retail,,,2019,Q2,"552,730"
North America,USA,Transactional Other,Transactional Video,Rental,,,2019,Q1,"551,600"
North America,USA,Transactional Other,Transactional Video,Rental,,,2015,Q1,"551,340"
North America,USA,Transactional Other,Transactional Video,Retail,,,2015,Q4,"551,010"
North America,USA,Transactional Other,Transactional Video,Rental,,,2013,Q1,"550,474"
North America,USA,Transactional Other,Transactional Video,Rental,,,2016,Q1,"549,518"
North America,USA,Transactional Other,Transactional Video,Rental,,,2021,Q2,"544,850"
North America,USA,Transactional Other,Transactional Video,Rental,,,2017,Q4,"543,888"
North America,USA,Transactional Other,Transactional Video,Retail,,,2016,Q1,"531,691"
North America,USA,Transactional Other,Transactional Video,Retail,,,2018,Q3,"529,030"
North America,USA,Transactional Other,Transactional Video,Rental,,,2012,Q1,"525,304"
North America,USA,Transactional Other,Transactional Video,Rental,,,2019,Q2,"521,480"
North America,USA,Transactional Other,Transactional Video,Rental,,,2015,Q4,"518,920"
North America,USA,Transactional Other,Transactional Video,Rental,,,2018,Q4,"516,910"
North America,USA,Transactional Other,Transactional Video,Rental,,,2014,Q4,"516,670"
North America,USA,Transactional Other,Transactional Video,Rental,,,2017,Q1,"513,016"
North America,USA,Transactional Other,Transactional Video,Rental,,,2018,Q2,"512,370"
North America,USA,Transactional Other,Transactional Video,Retail,,,2017,Q3,"511,034"
North America,USA,Transactional Other,Transactional Video,Retail,,,2015,Q1,"510,140"
North America,USA,Transactional Other,Transactional Video,Rental,,,2022,Q1,"501,080"
North America,USA,Transactional Other,Transactional Video,Rental,,,2013,Q3,"500,356"
North America,USA,Transactional Other,Transactional Video,Retail,,,2018,Q2,"500,330"
North America,USA,Transactional Other,Transactional Video,Rental,,,2016,Q3,"499,488"
North America,USA,Transactional Other,Transactional Video,Rental,,,2019,Q3,"497,010"
North America,USA,Transactional Other,Transactional Video,Rental,,,2011,Q4,"493,851"
North America,USA,Transactional Other,Transactional Video,Rental,,,2020,Q4,"485,640"
North America,USA,Transactional Other,Transactional Video,Rental,,,2010,Q4,"484,782"
North America,USA,Transactional Other,Transactional Video,Retail,,,2017,Q2,"484,411"
North America,USA,Transactional Other,Transactional Video,Retail,,,2016,Q3,"483,284"
North America,USA,Transactional Other,Transactional Video,Rental,,,2019,Q4,"479,750"
North America,USA,Transactional Other,Transactional Video,Rental,,,2012,Q3,"477,478"
North America,USA,Transactional Other,Transactional Video,Rental,,,2013,Q2,"474,290"
North America,USA,Transactional Other,Transactional Video,Rental,,,2016,Q2,"473,467"
North America,USA,Transactional Other,Transactional Video,Rental,,,2014,Q2,"468,680"
North America,USA,Transactional Other,Transactional Video,Rental,,,2017,Q3,"466,309"
North America,USA,Transactional Other,Transactional Video,Rental,,,2011,Q1,"465,819"
North America,USA,Transactional Other,Transactional Video,Rental,,,2022,Q2,"462,180"
North America,USA,Transactional Other,Transactional Video,Rental,,,2020,Q3,"459,070"
North America,USA,Transactional Other,Transactional Video,Retail,,,2016,Q2,"458,107"
North America,USA,Transactional Other,Transactional Video,Rental,,,2010,Q1,"457,264"
North America,USA,Transactional Other,Transactional Video,Rental,,,2021,Q4,"455,370"
North America,USA,Transactional Other,Transactional Video,Rental,,,2012,Q2,"452,603"
North America,USA,Transactional Other,Transactional Video,Rental,,,2018,Q3,"452,380"
North America,USA,Transactional Other,Transactional Video,Rental,,,2015,Q2,"443,150"
North America,USA,Transactional Other,Transactional Video,Retail,,,2014,Q4,"443,080"
North America,USA,Transactional Other,Transactional Video,Rental,,,2017,Q2,"442,017"
North America,USA,Transactional Other,Transactional Video,Retail,,,2015,Q3,"433,060"
North America,USA,Transactional Other,Transactional Video,Retail,,,2015,Q2,"430,700"
North America,USA,Transactional Other,Transactional Video,Rental,,,2014,Q3,"423,510"
North America,USA,Transactional Other,Transactional Video,Rental,,,2011,Q3,"423,409"
North America,USA,Transactional Other,Transactional Video,Rental,,,2015,Q3,"419,200"
North America,USA,Transactional Other,Transactional Video,Retail,,,2014,Q1,"417,930"
North America,USA,Transactional Other,Transactional Video,Rental,,,2010,Q3,"415,633"
North America,USA,Transactional Other,Transactional Video,Rental,,,2022,Q3,"406,600"
North America,USA,Transactional Other,Transactional Video,Rental,,,2022,Q4,"403,917"
North America,USA,Transactional Other,Transactional Video,Rental,,,2023,Q1,"402,558"
North America,USA,Transactional Other,Transactional Video,Rental,,,2011,Q2,"401,351"
North America,USA,Transactional Other,Transactional Video,Rental,,,2023,Q2,"400,941"
North America,USA,Transactional Other,Transactional Video,Rental,,,2023,Q3,"398,263"
North America,USA,Transactional Other,Transactional Video,Rental,,,2023,Q4,"395,016"
North America,USA,Transactional Other,Transactional Video,Rental,,,2010,Q2,"393,981"
North America,USA,Transactional Other,Transactional Video,Rental,,,2024,Q1,"392,622"
North America,USA,Transactional Other,Transactional Video,Rental,,,2024,Q2,"389,810"
North America,USA,Transactional Other,Transactional Video,Rental,,,2021,Q3,"388,670"
North America,USA,Transactional Other,Transactional Video,Rental,,,2024,Q3,"386,875"
North America,USA,Transactional Other,Transactional Video,Rental,,,2009,Q4,"386,043"
North America,USA,Transactional Other,Transactional Video,Rental,,,2024,Q4,"383,448"
North America,USA,Transactional Other,Transactional Video,Rental,,,2025,Q1,"380,316"
North America,USA,Transactional Other,Transactional Video,Retail,,,2014,Q3,"379,880"
North America,USA,Transactional Other,Transactional Video,Rental,,,2025,Q2,"376,919"
North America,USA,Transactional Other,Transactional Video,Rental,,,2025,Q3,"373,586"
North America,USA,Transactional Other,Transactional Video,Rental,,,2009,Q2,"371,113"
North America,USA,Transactional Other,Transactional Video,Rental,,,2025,Q4,"369,896"
North America,USA,Transactional Other,Transactional Video,Rental,,,2026,Q1,"366,360"
North America,USA,Transactional Other,Transactional Video,Rental,,,2009,Q1,"362,833"
North America,USA,Transactional Other,Transactional Video,Rental,,,2026,Q2,"362,660"
North America,USA,Transactional Other,Transactional Video,Retail,,,2014,Q2,"360,090"
North America,USA,Transactional Other,Transactional Video,Rental,,,2026,Q3,"359,165"
North America,USA,Transactional Other,Transactional Video,Rental,,,2026,Q4,"355,421"
North America,USA,Transactional Other,Transactional Video,Rental,,,2008,Q4,"354,490"
North America,USA,Transactional Other,Transactional Video,Rental,,,2027,Q1,"351,727"
North America,USA,Transactional Other,Transactional Video,Rental,,,2009,Q3,"349,621"
North America,USA,Transactional Other,Transactional Video,Rental,,,2027,Q2,"347,945"
North America,USA,Transactional Other,Transactional Video,Rental,,,2027,Q3,"344,362"
North America,USA,Transactional Other,Transactional Video,Rental,,,2027,Q4,"340,632"
North America,USA,Transactional Other,Transactional Video,Retail,,,2013,Q4,"329,148"
North America,USA,Transactional Other,Transactional Video,Rental,,,2008,Q2,"322,888"
North America,USA,Transactional Other,Transactional Video,Rental,,,2008,Q3,"320,088"
North America,USA,Transactional Other,Transactional Video,Retail,,,2013,Q1,"310,465"
North America,USA,Transactional Other,Transactional Video,Rental,,,2008,Q1,"297,099"
North America,USA,Transactional Other,Transactional Video,Rental,,,2007,Q4,"290,433"
North America,USA,Transactional Other,Transactional Video,Retail,,,2013,Q3,"282,199"
North America,USA,Transactional Other,Transactional Video,Rental,,,2007,Q2,"275,265"
North America,USA,Transactional Other,Transactional Video,Retail,,,2013,Q2,"267,498"
North America,USA,Transactional Other,Transactional Video,Rental,,,2007,Q1,"264,593"
North America,USA,Transactional Other,Transactional Video,Rental,,,2007,Q3,"262,292"
North America,USA,Transactional Other,Transactional Video,Rental,,,2006,Q4,"255,659"
North America,USA,Transactional Other,Transactional Video,Retail,,,2012,Q4,"223,735"
North America,USA,Transactional Other,Transactional Video,Rental,,,2006,Q3,"217,052"
North America,USA,Transactional Other,Transactional Video,Rental,,,2006,Q2,"215,353"
North America,USA,Transactional Other,Transactional Video,Retail,,,2012,Q1,"211,035"
North America,USA,Transactional Other,Transactional Video,Rental,,,2006,Q1,"207,665"
North America,USA,Transactional Other,Transactional Video,Rental,,,2005,Q4,"202,502"
North America,USA,Transactional Other,Transactional Video,Rental,,,2005,Q2,"192,113"
North America,USA,Transactional Other,Transactional Video,Retail,,,2012,Q3,"191,822"
North America,USA,Transactional Other,Transactional Video,Rental,,,2005,Q1,"184,960"
North America,USA,Transactional Other,Transactional Video,Rental,,,2005,Q3,"183,736"
North America,USA,Transactional Other,Transactional Video,Retail,,,2012,Q2,"181,829"
North America,USA,Transactional Other,Transactional Video,Retail,,,2011,Q4,"166,842"
North America,USA,Transactional Other,Transactional Video,Retail,,,2011,Q1,"157,372"
North America,USA,Transactional Other,Transactional Video,Retail,,,2011,Q3,"143,044"
North America,USA,Transactional Other,Transactional Video,Retail,,,2010,Q4,"140,614"
North America,USA,Transactional Other,Transactional Video,Retail,,,2011,Q2,"135,592"
North America,USA,Transactional Other,Transactional Video,Retail,,,2010,Q1,"132,632"
North America,USA,Transactional Other,Transactional Video,Retail,,,2010,Q3,"120,557"
North America,USA,Transactional Other,Transactional Video,Retail,,,2010,Q2,"114,277"
North America,USA,Transactional Other,Transactional Video,Retail,,,2009,Q2,"108,756"
North America,USA,Transactional Other,Transactional Video,Retail,,,2009,Q1,"104,267"
North America,USA,Transactional Other,Transactional Video,Retail,,,2009,Q4,"102,274"
North America,USA,Transactional Other,Transactional Video,Retail,,,2009,Q3,"98,525"
North America,USA,Transactional Other,Transactional Video,Retail,,,2008,Q4,"88,293"
North America,USA,Transactional Other,Transactional Video,Retail,,,2008,Q3,"84,481"
North America,USA,Transactional Other,Transactional Video,Retail,,,2008,Q2,"69,532"
North America,USA,Transactional Other,Transactional Video,Retail,,,2008,Q1,"44,259"
North America,USA,Transactional Other,Transactional Video,Retail,,,2007,Q2,"38,149"
North America,USA,Transactional Other,Transactional Video,Retail,,,2007,Q4,"37,267"
North America,USA,Transactional Other,Transactional Video,Retail,,,2007,Q1,"35,633"
North America,USA,Transactional Other,Transactional Video,Retail,,,2007,Q3,"35,193"
North America,USA,Transactional Other,Transactional Video,Retail,,,2006,Q4,"29,278"
North America,USA,Transactional Other,Transactional Video,Retail,,,2006,Q3,"13,546"
North America,USA,Tubi,Online Video Advertising,Advertising,-,-,2027,Q4,"247,543"
North America,USA,Tubi,Online Video Advertising,Advertising,-,-,2026,Q4,"237,643"
North America,USA,Tubi,Online Video Advertising,Advertising,-,-,2025,Q4,"227,429"
North America,USA,Tubi,Online Video Advertising,Advertising,-,-,2024,Q4,"209,667"
North America,USA,Tubi,Online Video Advertising,Advertising,-,-,2027,Q3,"208,714"
North America,USA,Tubi,Online Video Advertising,Advertising,-,-,2026,Q3,"200,357"
North America,USA,Tubi,Online Video Advertising,Advertising,-,-,2027,Q2,"197,492"
North America,USA,Tubi,Online Video Advertising,Advertising,-,-,2025,Q3,"191,764"
North America,USA,Tubi,Online Video Advertising,Advertising,-,-,2026,Q2,"189,589"
North America,USA,Tubi,Online Video Advertising,Advertising,-,-,2027,Q1,"182,020"
North America,USA,Tubi,Online Video Advertising,Advertising,-,-,2025,Q2,"181,450"
North America,USA,Tubi,Online Video Advertising,Advertising,-,-,2023,Q4,"180,962"
North America,USA,Tubi,Online Video Advertising,Advertising,-,-,2024,Q3,"176,753"
North America,USA,Tubi,Online Video Advertising,Advertising,-,-,2026,Q1,"174,749"
North America,USA,Tubi,Online Video Advertising,Advertising,-,-,2024,Q2,"167,262"
North America,USA,Tubi,Online Video Advertising,Advertising,-,-,2025,Q1,"167,222"
North America,USA,Tubi,Online Video Advertising,Advertising,-,-,2024,Q1,"154,192"
North America,USA,Tubi,Online Video Advertising,Advertising,-,-,2023,Q3,"152,614"
North America,USA,Tubi,Online Video Advertising,Advertising,-,-,2022,Q4,"150,496"
North America,USA,Tubi,Online Video Advertising,Advertising,-,-,2023,Q2,"144,392"
North America,USA,Tubi,Online Video Advertising,Advertising,-,-,2023,Q1,"133,031"
North America,USA,Tubi,Online Video Advertising,Advertising,-,-,2022,Q3,"126,821"
North America,USA,Tubi,Online Video Advertising,Advertising,-,-,2022,Q2,"120,033"
North America,USA,Tubi,Online Video Advertising,Advertising,-,-,2021,Q4,"115,196"
North America,USA,Tubi,Online Video Advertising,Advertising,-,-,2022,Q1,"110,719"
North America,USA,Tubi,Online Video Advertising,Advertising,-,-,2021,Q3,"97,227"
North America,USA,Tubi,Online Video Advertising,Advertising,-,-,2021,Q2,"91,955"
North America,USA,Tubi,Online Video Advertising,Advertising,-,-,2021,Q1,"84,620"
North America,USA,Tubi,Online Video Advertising,Advertising,-,-,2020,Q4,"51,155"
North America,USA,Tubi,Online Video Advertising,Advertising,-,-,2020,Q3,"43,040"
North America,USA,Tubi,Online Video Advertising,Advertising,-,-,2020,Q2,"40,767"
North America,USA,Tubi,Online Video Advertising,Advertising,-,-,2020,Q1,"37,692"
North America,USA,Tubi,Online Video Advertising,Advertising,-,-,2019,Q4,"26,946"
North America,USA,Tubi,Online Video Advertising,Advertising,-,-,2019,Q3,"22,814"
North America,USA,Tubi,Online Video Advertising,Advertising,-,-,2019,Q2,"21,545"
North America,USA,Tubi,Online Video Advertising,Advertising,-,-,2019,Q1,"19,734"
North America,USA,Tubi,Online Video Advertising,Advertising,-,-,2018,Q4,"7,422"
North America,USA,Tubi,Online Video Advertising,Advertising,-,-,2018,Q3,"6,205"
North America,USA,Tubi,Online Video Advertising,Advertising,-,-,2018,Q2,"5,895"
North America,USA,Tubi,Online Video Advertising,Advertising,-,-,2018,Q1,"5,502"
North America,USA,Turner,TV Advertising,Advertising,-,-,2016,Q2,"1,345,000"
North America,USA,Turner,TV Advertising,Advertising,-,-,2018,Q2,"1,328,250"
North America,USA,Turner,TV Advertising,Advertising,-,-,2018,Q1,"1,326,000"
North America,USA,Turner,TV Advertising,Advertising,-,-,2014,Q2,"1,284,000"
North America,USA,Turner,TV Advertising,Advertising,-,-,2015,Q2,"1,272,000"
North America,USA,Turner,TV Advertising,Advertising,-,-,2013,Q2,"1,269,000"
North America,USA,Turner,TV Advertising,Advertising,-,-,2021,Q1,"1,267,000"
North America,USA,Turner,TV Advertising,Advertising,-,-,2019,Q2,"1,266,000"
North America,USA,Turner,TV Advertising,Advertising,-,-,2017,Q2,"1,265,000"
North America,USA,Turner,TV Advertising,Advertising,-,-,2019,Q1,"1,261,000"
North America,USA,Turner,TV Advertising,Advertising,-,-,2016,Q1,"1,235,000"
North America,USA,Turner,TV Advertising,Advertising,-,-,2022,Q2,"1,223,546"
North America,USA,Turner,TV Advertising,Advertising,-,-,2021,Q2,"1,218,000"
North America,USA,Turner,TV Advertising,Advertising,-,-,2017,Q1,"1,213,000"
North America,USA,Turner,TV Advertising,Advertising,-,-,2017,Q4,"1,213,000"
North America,USA,Turner,TV Advertising,Advertising,-,-,2015,Q4,"1,206,000"
North America,USA,Turner,TV Advertising,Advertising,-,-,2022,Q1,"1,202,000"
North America,USA,Turner,TV Advertising,Advertising,-,-,2016,Q4,"1,187,000"
North America,USA,Turner,TV Advertising,Advertising,-,-,2015,Q1,"1,179,000"
North America,USA,Turner,TV Advertising,Advertising,-,-,2018,Q4,"1,168,962"
North America,USA,Turner,TV Advertising,Advertising,-,-,2012,Q4,"1,159,000"
North America,USA,Turner,TV Advertising,Advertising,-,-,2024,Q2,"1,156,655"
North America,USA,Turner,TV Advertising,Advertising,-,-,2014,Q4,"1,154,000"
North America,USA,Turner,TV Advertising,Advertising,-,-,2023,Q1,"1,145,787"
North America,USA,Turner,TV Advertising,Advertising,-,-,2012,Q2,"1,140,000"
North America,USA,Turner,TV Advertising,Advertising,-,-,2014,Q1,"1,137,000"
North America,USA,Turner,TV Advertising,Advertising,-,-,2019,Q4,"1,126,000"
North America,USA,Turner,TV Advertising,Advertising,-,-,2011,Q4,"1,121,000"
North America,USA,Turner,TV Advertising,Advertising,-,-,2011,Q2,"1,114,000"
North America,USA,Turner,TV Advertising,Advertising,-,-,2026,Q2,"1,112,861"
North America,USA,Turner,TV Advertising,Advertising,-,-,2020,Q4,"1,111,000"
North America,USA,Turner,TV Advertising,Advertising,-,-,2023,Q2,"1,105,882"
North America,USA,Turner,TV Advertising,Advertising,-,-,2012,Q1,"1,096,000"
North America,USA,Turner,TV Advertising,Advertising,-,-,2010,Q4,"1,096,000"
North America,USA,Turner,TV Advertising,Advertising,-,-,2025,Q2,"1,093,436"
North America,USA,Turner,TV Advertising,Advertising,-,-,2013,Q1,"1,084,000"
North America,USA,Turner,TV Advertising,Advertising,-,-,2020,Q3,"1,077,000"
North America,USA,Turner,TV Advertising,Advertising,-,-,2027,Q2,"1,064,248"
North America,USA,Turner,TV Advertising,Advertising,-,-,2025,Q1,"1,059,329"
North America,USA,Turner,TV Advertising,Advertising,-,-,2024,Q1,"1,048,333"
North America,USA,Turner,TV Advertising,Advertising,-,-,2026,Q1,"1,042,637"
North America,USA,Turner,TV Advertising,Advertising,-,-,2011,Q1,"1,032,000"
North America,USA,Turner,TV Advertising,Advertising,-,-,2021,Q4,"1,027,000"
North America,USA,Turner,TV Advertising,Advertising,-,-,2027,Q1,"1,013,818"
North America,USA,Turner,TV Advertising,Advertising,-,-,2013,Q3,"1,009,000"
North America,USA,Turner,TV Advertising,Advertising,-,-,2010,Q2,"1,002,000"
North America,USA,Turner,TV Advertising,Advertising,-,-,2016,Q3,"996,000"
North America,USA,Turner,TV Advertising,Advertising,-,-,2014,Q3,"993,000"
North America,USA,Turner,TV Advertising,Advertising,-,-,2015,Q3,"980,000"
North America,USA,Turner,TV Advertising,Advertising,-,-,2017,Q3,"963,000"
North America,USA,Turner,TV Advertising,Advertising,-,-,2020,Q1,"957,000"
North America,USA,Turner,TV Advertising,Advertising,-,-,2006,Q4,"950,000"
North America,USA,Turner,TV Advertising,Advertising,-,-,2022,Q4,"943,970"
North America,USA,Turner,TV Advertising,Advertising,-,-,2008,Q4,"942,000"
North America,USA,Turner,TV Advertising,Advertising,-,-,2018,Q3,"928,038"
North America,USA,Turner,TV Advertising,Advertising,-,-,2011,Q3,"922,000"
North America,USA,Turner,TV Advertising,Advertising,-,-,2006,Q2,"915,000"
North America,USA,Turner,TV Advertising,Advertising,-,-,2012,Q3,"913,000"
North America,USA,Turner,TV Advertising,Advertising,-,-,2019,Q3,"913,000"
North America,USA,Turner,TV Advertising,Advertising,-,-,2009,Q4,"912,000"
North America,USA,Turner,TV Advertising,Advertising,-,-,2008,Q1,"906,000"
North America,USA,Turner,TV Advertising,Advertising,-,-,2005,Q4,"900,000"
North America,USA,Turner,TV Advertising,Advertising,-,-,2009,Q1,"876,000"
North America,USA,Turner,TV Advertising,Advertising,-,-,2021,Q3,"876,000"
North America,USA,Turner,TV Advertising,Advertising,-,-,2007,Q4,"875,000"
North America,USA,Turner,TV Advertising,Advertising,-,-,2005,Q2,"856,000"
North America,USA,Turner,TV Advertising,Advertising,-,-,2024,Q3,"852,033"
North America,USA,Turner,TV Advertising,Advertising,-,-,2010,Q3,"848,000"
North America,USA,Turner,TV Advertising,Advertising,-,-,2024,Q4,"831,142"
North America,USA,Turner,TV Advertising,Advertising,-,-,2023,Q4,"829,444"
North America,USA,Turner,TV Advertising,Advertising,-,-,2007,Q2,"817,000"
North America,USA,Turner,TV Advertising,Advertising,-,-,2026,Q4,"809,792"
North America,USA,Turner,TV Advertising,Advertising,-,-,2025,Q4,"804,459"
North America,USA,Turner,TV Advertising,Advertising,-,-,2020,Q2,"796,000"
North America,USA,Turner,TV Advertising,Advertising,-,-,2010,Q1,"790,000"
North America,USA,Turner,TV Advertising,Advertising,-,-,2026,Q3,"788,949"
North America,USA,Turner,TV Advertising,Advertising,-,-,2027,Q4,"778,908"
North America,USA,Turner,TV Advertising,Advertising,-,-,2008,Q3,"772,000"
North America,USA,Turner,TV Advertising,Advertising,-,-,2009,Q3,"769,000"
North America,USA,Turner,TV Advertising,Advertising,-,-,2022,Q3,"755,522"
North America,USA,Turner,TV Advertising,Advertising,-,-,2025,Q3,"744,025"
North America,USA,Turner,TV Advertising,Advertising,-,-,2006,Q1,"743,000"
North America,USA,Turner,TV Advertising,Advertising,-,-,2027,Q3,"739,465"
North America,USA,Turner,TV Advertising,Advertising,-,-,2008,Q2,"739,000"
North America,USA,Turner,TV Advertising,Advertising,-,-,2006,Q3,"731,000"
North America,USA,Turner,TV Advertising,Advertising,-,-,2009,Q2,"723,000"
North America,USA,Turner,TV Advertising,Advertising,-,-,2007,Q3,"709,000"
North America,USA,Turner,TV Advertising,Advertising,-,-,2005,Q3,"699,000"
North America,USA,Turner,TV Advertising,Advertising,-,-,2023,Q3,"687,983"
North America,USA,Turner,TV Advertising,Advertising,-,-,2005,Q1,"681,000"
North America,USA,Turner,TV Advertising,Advertising,-,-,2007,Q1,"655,000"
North America,USA,Turner,TV Advertising,Advertising,-,-,2013,Q4,"291,623"
North America,USA,Verizon,Fixed-line Broadband,Subscription,DSL,,2008,Q1,"429,534"
North America,USA,Verizon,Fixed-line Broadband,Subscription,DSL,,2008,Q2,"428,646"
North America,USA,Verizon,Fixed-line Broadband,Subscription,DSL,,2007,Q4,"417,090"
North America,USA,Verizon,Fixed-line Broadband,Subscription,DSL,,2009,Q1,"416,153"
North America,USA,Verizon,Fixed-line Broadband,Subscription,DSL,,2009,Q2,"415,855"
North America,USA,Verizon,Fixed-line Broadband,Subscription,DSL,,2008,Q3,"414,888"
North America,USA,Verizon,Fixed-line Broadband,Subscription,DSL,,2008,Q4,"414,790"
North America,USA,Verizon,Fixed-line Broadband,Subscription,DSL,,2007,Q3,"412,126"
North America,USA,Verizon,Fixed-line Broadband,Subscription,DSL,,2007,Q2,"412,108"
North America,USA,Verizon,Fixed-line Broadband,Subscription,DSL,,2009,Q3,"407,138"
North America,USA,Verizon,Fixed-line Broadband,Subscription,DSL,,2007,Q1,"406,217"
North America,USA,Verizon,Fixed-line Broadband,Subscription,DSL,,2009,Q4,"398,449"
North America,USA,Verizon,Fixed-line Broadband,Subscription,DSL,,2010,Q1,"391,141"
North America,USA,Verizon,Fixed-line Broadband,Subscription,DSL,,2006,Q4,"388,180"
North America,USA,Verizon,Fixed-line Broadband,Subscription,DSL,,2010,Q2,"381,770"
North America,USA,Verizon,Fixed-line Broadband,Subscription,DSL,,2006,Q3,"366,569"
North America,USA,Verizon,Fixed-line Broadband,Subscription,DSL,,2006,Q2,"344,312"
North America,USA,Verizon,Fixed-line Broadband,Subscription,DSL,,2010,Q3,"339,665"
North America,USA,Verizon,Fixed-line Broadband,Subscription,DSL,,2006,Q1,"318,590"
North America,USA,Verizon,Fixed-line Broadband,Subscription,DSL,,2010,Q4,"298,343"
North America,USA,Verizon,Fixed-line Broadband,Subscription,DSL,,2011,Q1,"289,698"
North America,USA,Verizon,Fixed-line Broadband,Subscription,DSL,,2005,Q4,"288,257"
North America,USA,Verizon,Fixed-line Broadband,Subscription,DSL,,2011,Q2,"281,665"
North America,USA,Verizon,Fixed-line Broadband,Subscription,DSL,,2011,Q3,"273,325"
North America,USA,Verizon,Fixed-line Broadband,Subscription,DSL,,2011,Q4,"265,803"
North America,USA,Verizon,Fixed-line Broadband,Subscription,DSL,,2005,Q3,"260,720"
North America,USA,Verizon,Fixed-line Broadband,Subscription,DSL,,2012,Q1,"259,268"
North America,USA,Verizon,Fixed-line Broadband,Subscription,DSL,,2012,Q2,"251,745"
North America,USA,Verizon,Fixed-line Broadband,Subscription,DSL,,2012,Q3,"242,351"
North America,USA,Verizon,Fixed-line Broadband,Subscription,DSL,,2005,Q2,"241,253"
North America,USA,Verizon,Fixed-line Broadband,Subscription,DSL,,2012,Q4,"233,467"
North America,USA,Verizon,Fixed-line Broadband,Subscription,DSL,,2013,Q1,"226,455"
North America,USA,Verizon,Fixed-line Broadband,Subscription,DSL,,2013,Q2,"219,477"
North America,USA,Verizon,Fixed-line Broadband,Subscription,DSL,,2013,Q3,"211,546"
North America,USA,Verizon,Fixed-line Broadband,Subscription,DSL,,2013,Q4,"203,956"
North America,USA,Verizon,Fixed-line Broadband,Subscription,DSL,,2014,Q1,"197,557"
North America,USA,Verizon,Fixed-line Broadband,Subscription,DSL,,2005,Q1,"196,035"
North America,USA,Verizon,Fixed-line Broadband,Subscription,DSL,,2014,Q2,"191,600"
North America,USA,Verizon,Fixed-line Broadband,Subscription,DSL,,2014,Q3,"185,269"
North America,USA,Verizon,Fixed-line Broadband,Subscription,DSL,,2014,Q4,"179,176"
North America,USA,Verizon,Fixed-line Broadband,Subscription,DSL,,2015,Q1,"173,117"
North America,USA,Verizon,Fixed-line Broadband,Subscription,DSL,,2015,Q2,"166,684"
North America,USA,Verizon,Fixed-line Broadband,Subscription,DSL,,2015,Q3,"159,570"
North America,USA,Verizon,Fixed-line Broadband,Subscription,DSL,,2015,Q4,"153,204"
North America,USA,Verizon,Fixed-line Broadband,Subscription,DSL,,2016,Q1,"146,916"
North America,USA,Verizon,Fixed-line Broadband,Subscription,DSL,,2016,Q2,"124,265"
North America,USA,Verizon,Fixed-line Broadband,Subscription,DSL,,2016,Q3,"102,532"
North America,USA,Verizon,Fixed-line Broadband,Subscription,DSL,,2016,Q4,"98,523"
North America,USA,Verizon,Fixed-line Broadband,Subscription,DSL,,2017,Q1,"94,674"
North America,USA,Verizon,Fixed-line Broadband,Subscription,DSL,,2017,Q2,"90,561"
North America,USA,Verizon,Fixed-line Broadband,Subscription,DSL,,2017,Q3,"85,576"
North America,USA,Verizon,Fixed-line Broadband,Subscription,DSL,,2017,Q4,"81,077"
North America,USA,Verizon,Fixed-line Broadband,Subscription,DSL,,2018,Q1,"77,234"
North America,USA,Verizon,Fixed-line Broadband,Subscription,DSL,,2018,Q2,"73,719"
North America,USA,Verizon,Fixed-line Broadband,Subscription,DSL,,2018,Q3,"70,224"
North America,USA,Verizon,Fixed-line Broadband,Subscription,DSL,,2018,Q4,"66,794"
North America,USA,Verizon,Fixed-line Broadband,Subscription,DSL,,2019,Q1,"63,858"
North America,USA,Verizon,Fixed-line Broadband,Subscription,DSL,,2019,Q2,"61,275"
North America,USA,Verizon,Fixed-line Broadband,Subscription,DSL,,2019,Q3,"58,537"
North America,USA,Verizon,Fixed-line Broadband,Subscription,DSL,,2019,Q4,"55,720"
North America,USA,Verizon,Fixed-line Broadband,Subscription,DSL,,2020,Q1,"53,121"
North America,USA,Verizon,Fixed-line Broadband,Subscription,DSL,,2020,Q2,"50,991"
North America,USA,Verizon,Fixed-line Broadband,Subscription,DSL,,2020,Q3,"48,831"
North America,USA,Verizon,Fixed-line Broadband,Subscription,DSL,,2020,Q4,"46,456"
North America,USA,Verizon,Fixed-line Broadband,Subscription,DSL,,2021,Q1,"43,939"
North America,USA,Verizon,Fixed-line Broadband,Subscription,DSL,,2021,Q2,"41,600"
North America,USA,Verizon,Fixed-line Broadband,Subscription,DSL,,2021,Q3,"39,549"
