,ckg_series_id,season_number,title_name,medal,content_sub_pillar,content_cost
24583,1bd85b39-9ad0-45fd-94b6-6358144108f4,2006,RM Classic Car Auctions,Bronze,Supporter: Segment-Specific Library,
24585,709a5c4c-8442-4da2-95e2-c7c9282cbc87,2022,Roadkill Nights,Bronze,Supporter: Segment-Specific Library,
24587,ba64cbac-ab35-4ef9-96c0-82b0ed637553,1,Walk the Shop,Bronze,Supporter: Segment-Specific Library,
24588,7236efb7-2659-4522-b5ab-b98512e408ee,25,Dirt Every Day Extra,Bronze,Supporter: Segment-Specific Library,
24591,865e93b5-1ccc-442d-9078-e497a1f51995,2,The Voncast With Von Miller,Bronze,News & Sports,
24593,aa0b56d4-de43-4500-916a-7da65d39e536,0,The Killing Games,Bronze,NaN,
24596,172310a1-0cb2-401b-83a1-1c632894036e,1,Drift This Extra,Bronze,Supporter: Segment-Specific Library,
24597,fc7a4fd2-5a10-480a-bcdc-c322edc34722,2015,SEMA Hall of Fame,Bronze,Supporter: Segment-Specific Library,
24598,c8639368-46fc-4073-824b-e8caecc5237c,4,Head 2 Head,Bronze,Supporter: Segment-Specific Library,
24600,0a356c30-7ded-47bc-ab62-eca7962510f6,4,The Downshift,Bronze,Supporter: Segment-Specific Library,
24603,1bdb747f-3b5b-4447-8e31-bc382cc2191b,6,Inside West Coast Customs,Bronze,Supporter: Segment-Specific Library,
24612,72aa3451-35e0-48ba-9fa8-cfeca4f87ff5,3,Hot Rod TV,Bronze,Supporter: Segment-Specific Library,
24619,4a2dd3d0-ab28-42e4-8231-ffbd0f15ac2b,1,The Auto Firm With Alex Vega,Bronze,Supporter: Segment-Specific Library,
24624,7236efb7-2659-4522-b5ab-b98512e408ee,10,Dirt Every Day Extra,Bronze,Supporter: Segment-Specific Library,
24625,d9930c7a-019e-4c8e-a6f4-b38d9147d202,10,Ignition,Bronze,Supporter: Segment-Specific Library,
24627,d9930c7a-019e-4c8e-a6f4-b38d9147d202,12,Ignition,Bronze,Supporter: Segment-Specific Library,
24630,748de54d-557b-4049-b13e-da5349dc29ae,8,Bitchin' Rides,Bronze,Supporter: Segment-Specific Library,
24631,547f1869-e039-48ce-badb-0f8b6a68403a,0,Sharkwrecked,Bronze,NaN,
24632,1b460d21-2769-4cc8-b401-1317d1a7b78c,6,Ultimate Adventure Week,Bronze,Supporter: Segment-Specific Library,
24634,72aa3451-35e0-48ba-9fa8-cfeca4f87ff5,7,Hot Rod TV,Bronze,Supporter: Segment-Specific Library,
24636,katz_last_minute_bracket_advice,0,Katz Last Minute Bracket Advice,Bronze,News & Sports,
24641,a51b1833-84c2-4a3d-9d6c-e1664a79423b,2,Deion's Family Playbook,Bronze,Supporter: Segment-Specific Library,
24642,69824e28-86bb-4e94-8380-19676b51dea9,1,Two Wheel Thunder - An American Icon,Bronze,Supporter: Segment-Specific Library,
24649,GXmfZmQxmoiLCHAEAABuH,0,Trick 'r Treat,Bronze,NaN,
24987,f2156c5a-8db1-48aa-a76e-b4e31d99ca42,0,Ordinary Love,Bronze,Supporter: Broad Library,250000.0
24990,909a3a19-4186-4830-ba9c-659351b03282,0,Great White Shark Babies,Bronze,NaN,
24994,GY74EdwWCxiXCOgEAAAAC,0,Highlights: Jan. 17: New Zealand vs. U.S. Women’s Soccer,Bronze,News & Sports,
25109,c74e2028-3daf-4560-ba49-d55e4539ce36,7,Overhaulin',Bronze,Supporter: Segment-Specific Library,
25122,5440aca2-8a67-4928-9ad6-b5ceeaa5431b,0,Talk Black,Bronze,NaN,
25165,78e0228e-bde7-4981-b9dc-f5d8994182dd,5,"Burgers, Brew & 'Que",Bronze,Supporter: Segment-Specific Library,
25173,6aee96db-a637-405a-81c2-0b1c017af943,0,Unfaithfully Yours,Bronze,Supporter: Broad Library,230000.0
25211,7236efb7-2659-4522-b5ab-b98512e408ee,40,Dirt Every Day Extra,Bronze,Supporter: Segment-Specific Library,
25213,fbfabd56-4b4c-4fa9-a701-516a41bad508,1,Velocity Dispatch,Bronze,Supporter: Segment-Specific Library,
25215,76c4df47-11bb-4ee5-83c7-13cdf4d9381b,2,Wheeler Dealers Trading Up,Bronze,Supporter: Segment-Specific Library,
25219,f3d88f51-9b64-49c5-963f-7b31a453d8ae,0,Next Aisle Over,Bronze,Supporter: Broad Library,
25221,2b3adfac-7505-4ca2-921b-3eb6d641a958,1,Put Up Or Shut Up,Bronze,Supporter: Segment-Specific Library,
25226,22ff7b8b-2df6-444b-9ff1-f84edecd87db,0,Return to Shark Island,Bronze,NaN,
25227,b2b748c4-58d5-4cf8-8e78-e460f0c5e0f3,6,Best Driver's Car Week,Bronze,Supporter: Segment-Specific Library,
25230,7236efb7-2659-4522-b5ab-b98512e408ee,22,Dirt Every Day Extra,Bronze,Supporter: Segment-Specific Library,
25231,6356f6e6-93a0-4b65-ac59-087377a3f4b7,1,FutureCar,Bronze,Supporter: Segment-Specific Library,
25234,47849a82-3926-4f85-a4bf-05b80aa1fd23,11,How To,Bronze,Supporter: Segment-Specific Library,
25236,9d328de1-e422-4744-a40b-69037ca0ed00,15,Roadkill Extra,Bronze,Supporter: Segment-Specific Library,
25238,9d328de1-e422-4744-a40b-69037ca0ed00,30,Roadkill Extra,Bronze,Supporter: Segment-Specific Library,
25241,9d328de1-e422-4744-a40b-69037ca0ed00,40,Roadkill Extra,Bronze,Supporter: Segment-Specific Library,
25246,9b459c26-547f-4857-a04c-19baf7e5ccc1,0,Spring Fever,Bronze,Supporter: Broad Library,
25250,GY-Z0hgXtoKKZwgEAAAGb,0,SheBelieves Cup Highlights: Canada vs. Japan,Bronze,News & Sports,
25252,62fe5e56-8015-4456-9041-42e29730300a,1,Adam Carolla Goes Racing,Bronze,Supporter: Segment-Specific Library,
25254,0858b16e-e422-4836-b5b7-0dc3cc7d0455,10,Diesel Power Challenge,Bronze,Supporter: Segment-Specific Library,
25255,9d328de1-e422-4744-a40b-69037ca0ed00,50,Roadkill Extra,Bronze,Supporter: Segment-Specific Library,
25256,aa4f094c-03aa-4deb-bf3e-dfdf7dbc1360,1,Dream Jobs With Chris Hoy,Bronze,Supporter: Segment-Specific Library,
25264,7236efb7-2659-4522-b5ab-b98512e408ee,8,Dirt Every Day Extra,Bronze,Supporter: Segment-Specific Library,
25266,d9930c7a-019e-4c8e-a6f4-b38d9147d202,13,Ignition,Bronze,Supporter: Segment-Specific Library,
25267,5aed0f61-be9c-45b0-ad17-0c941fe8f331,2024,FIA World Endurance Championship,Bronze,Supporter: Segment-Specific Library,
25271,d4973772-ddb5-4c83-8b1d-32fb68a71e18,0,The Unknown (1927),Bronze,Supporter: Broad Library,
25272,b188ab49-6b5b-4a8a-9f85-9d13c23ba6a4,3,Fastest Cars in the Dirty South,Bronze,Supporter: Segment-Specific Library,
25274,9d328de1-e422-4744-a40b-69037ca0ed00,44,Roadkill Extra,Bronze,Supporter: Segment-Specific Library,
25275,8af5da1e-0a5c-4345-ab8f-523de700591c,1,Modified,Bronze,Supporter: Segment-Specific Library,
25277,9d328de1-e422-4744-a40b-69037ca0ed00,17,Roadkill Extra,Bronze,Supporter: Segment-Specific Library,
25281,d9930c7a-019e-4c8e-a6f4-b38d9147d202,3,Ignition,Bronze,Supporter: Segment-Specific Library,
25282,9d328de1-e422-4744-a40b-69037ca0ed00,52,Roadkill Extra,Bronze,Supporter: Segment-Specific Library,
25287,72aa3451-35e0-48ba-9fa8-cfeca4f87ff5,1,Hot Rod TV,Bronze,Supporter: Segment-Specific Library,
25288,72aa3451-35e0-48ba-9fa8-cfeca4f87ff5,5,Hot Rod TV,Bronze,Supporter: Segment-Specific Library,
25290,59b6d78a-0549-4c0b-91e1-e79a641ec0eb,16,Wheeler Dealers,Bronze,Supporter: Segment-Specific Library,
25291,9d1ec30a-dbe5-4ab6-91dc-4ed8dfc7292d,1,Epic Drives,Bronze,Supporter: Segment-Specific Library,
25292,618644ab-9606-4a85-9bd5-b0296e66d4f9,2,Hot Rod Unlimited,Bronze,Supporter: Segment-Specific Library,
25299,challenge_mallorca_cycling_men,0,CHALLENGE MALLORCA: Cycling (Men),Bronze,News & Sports,
25584,343c1c64-b7d8-47b9-9736-9adebd321b27,1,Hand Built Hot Rods,Bronze,Supporter: Segment-Specific Library,
25602,e96b83fb-7fb9-4011-89f1-2370d48f647f,2,Autobiography: Cold Case,Bronze,Supporter: Segment-Specific Library,
25627,29f1502b-eecd-4fdf-93b5-355a3b541c81,1,Talking Pictures: A Movie Memories Podcast,Bronze,NaN,
25635,ca631a9b-dae5-4eed-9623-431c0525a634,2,Top Truck Challenge,Bronze,Supporter: Segment-Specific Library,
25680,2ce37922-8edd-4437-9535-e531985baeaa,0,Life After,Bronze,NaN,
25718,e5d6c089-3a87-449e-a34a-c54b0ca512a7,0,17th Annual ESSENCE Black Women in Hollywood,Bronze,Supporter: New Content,
25724,459e05db-0585-4577-88b2-4b866633e696,6,Dirt Every Day,Bronze,Supporter: Segment-Specific Library,
25728,d95ac721-abc2-4f2b-b557-ae36adf7623c,0,Where The Boys Are (1960),Bronze,Supporter: Broad Library,15000.0
25737,ed47e804-ec43-431f-9270-4280a8ded1e1,0,Pens & Pencils,Bronze,Supporter: New Content,25000.0
25787,bd67af56-54d5-41de-884f-f8413863b535,1,US Soccer Stories,Bronze,News & Sports,
25984,2df205f6-f0b9-499d-9757-c51a252ededc,2,Runs Good,Bronze,Supporter: Segment-Specific Library,
26043,baf60cfa-aa95-4143-8903-fed0f96be2a5,6,Garage Squad,Bronze,Supporter: Segment-Specific Library,
26055,59b6d78a-0549-4c0b-91e1-e79a641ec0eb,26,Wheeler Dealers,Bronze,Supporter: Segment-Specific Library,
26093,5903be29-491e-4500-ad4a-6e9be42daf82,5,Hot Rod Garage,Bronze,Supporter: Segment-Specific Library,
26117,56d76479-7449-497e-998a-51820153b2e3,1,Speed Is the New Black,Bronze,Supporter: Segment-Specific Library,
26190,68a7dc40-b6bb-4dba-82cb-623791d243d0,7,Car Fix,Bronze,Supporter: Segment-Specific Library,
26210,d9930c7a-019e-4c8e-a6f4-b38d9147d202,5,Ignition,Bronze,Supporter: Segment-Specific Library,
26213,59b6d78a-0549-4c0b-91e1-e79a641ec0eb,6,Wheeler Dealers,Bronze,Supporter: Segment-Specific Library,
26272,9d328de1-e422-4744-a40b-69037ca0ed00,31,Roadkill Extra,Bronze,Supporter: Segment-Specific Library,
26296,4a88caf2-341a-4c8a-92b1-874a0fd8d8e8,0,Monster Sharks of Andros Island,Bronze,NaN,
26336,524f6ca1-7480-4ce6-8a32-069b30bdb5b0,3,Creator League,Bronze,News & Sports,
26337,9ba34b73-9998-4fd1-b600-57f4969b7c87,3,Redline TV,Bronze,Supporter: Segment-Specific Library,
26380,59110f75-1423-4d3e-ab9f-55d57d816dfb,2014,Shark Week,Bronze,Supporter: Segment-Specific Library,
26463,3c1f4b79-f8b3-43c0-8326-c6db0fbe4ce8,0,Mandabi,Bronze,Supporter: Broad Library,
26550,dc338352-d5e1-4500-a04e-66f86b0b852c,1,Artist at Work,Bronze,Supporter: Segment-Specific Library,
26663,c4cf1a44-8785-41d7-91f1-818236d5b386,0,Niaye,Bronze,Supporter: Broad Library,
26708,18fbe8e8-b286-45f2-bf88-d865dd496e9d,0,Nuclear Sharks,Bronze,NaN,
26719,65063f3c-b0bd-4162-afd3-266cdd63f8d2,0,Ronda Rousey Uncaged,Bronze,NaN,
26761,496001d3-2443-43d5-833e-a666f8715889,6,Oprah's Master Class,Bronze,Supporter: Segment-Specific Library,
26776,284b1a16-9599-4bf0-9f12-caa462c57653,1,Four Wheeler TV,Bronze,Supporter: Segment-Specific Library,
26852,8daaf7d6-cf0c-49af-9b3d-d33eb269ae8f,1,Behind the Wheel With Motortrend,Bronze,Supporter: Segment-Specific Library,
26875,07d3db01-2771-4840-9d64-8c45846fb357,0,Traces of Love,Bronze,NaN,
26892,c74e2028-3daf-4560-ba49-d55e4539ce36,6,Overhaulin',Bronze,Supporter: Segment-Specific Library,
26922,b91cf6ba-d4d5-44d9-9e42-92c79f8186a6,16,Graveyard Carz,Bronze,Supporter: Segment-Specific Library,
27074,a2af189a-5730-4754-b3a5-f0a198a3804a,1,The Legacy of Black Wall Street,Bronze,Supporter: Segment-Specific Library,
27100,1b460d21-2769-4cc8-b401-1317d1a7b78c,9,Ultimate Adventure Week,Bronze,Supporter: Segment-Specific Library,
27119,f745444e-168b-4f18-8503-b87b788c6e2e,2023,24 Hours of Le Mans,Bronze,Supporter: Segment-Specific Library,
27208,e730fc22-4553-4001-a7f7-e870325ad9f7,1,World's Greatest Drag Race,Bronze,Supporter: Segment-Specific Library,
27229,GZc_lZgffaUdJGQEAAAAI,0,The Green Knight,Bronze,NaN,
27517,5c6884a5-0d5d-4027-be8b-10550073b2ff,0,Cane Toads: The Conquest,Bronze,Supporter: Broad Library,
27561,talk_american_football,0,Talk: American Football,Bronze,News & Sports,
27572,1b460d21-2769-4cc8-b401-1317d1a7b78c,10,Ultimate Adventure Week,Bronze,Supporter: Segment-Specific Library,
27585,c74e2028-3daf-4560-ba49-d55e4539ce36,5,Overhaulin',Bronze,Supporter: Segment-Specific Library,
27593,92b357c4-a3e3-42bf-93cd-00657f93518b,7,Restoration Garage,Bronze,Supporter: Segment-Specific Library,
27623,524f6ca1-7480-4ce6-8a32-069b30bdb5b0,4,Creator League,Bronze,News & Sports,
27625,1d0ef760-06dd-4980-94bf-7fa84e397041,7,Engine Masters,Bronze,Supporter: Segment-Specific Library,
27641,829bddef-1913-4a93-8b33-5fd66119779f,0,Great White Serial Killer Lives,Bronze,NaN,
27693,936ef8ba-2dee-426f-bedb-05766287f6f0,0,Jaws of the Deep,Bronze,NaN,
27704,7de94006-c5a8-40c2-9733-990f28e7f535,3,Celebrity Rides,Bronze,Supporter: Segment-Specific Library,
27712,cc299e87-da93-4968-8126-4e8813ba5fdd,0,Deadliest Sharks,Bronze,NaN,
27743,0a356c30-7ded-47bc-ab62-eca7962510f6,1,The Downshift,Bronze,Supporter: Segment-Specific Library,
27831,predicting_most_likely_upsets,0,Predicting Most Likely Upsets,Bronze,News & Sports,
27886,ec2a2c37-73ce-4590-a642-9a5ffdcb11fc,0,Love is Strange,Bronze,Supporter: Broad Library,92600.0
27987,66da8020-d589-4622-a5e6-f3ec2a0d3142,1,The Edge With Micah Parsons,Bronze,News & Sports,
27998,ab067955-16c4-4c4c-9adf-8f99174a6f72,3,Goblin Works Garage,Bronze,Supporter: Segment-Specific Library,
28038,69b7916d-50aa-4f3d-a0a4-e1f457a4b48c,2,Cars That Rock With Brian Johnson,Bronze,Supporter: Segment-Specific Library,
28062,1b460d21-2769-4cc8-b401-1317d1a7b78c,11,Ultimate Adventure Week,Bronze,Supporter: Segment-Specific Library,
28110,d93f2ae3-59a5-49a9-b1dd-25842ecd63fe,0,A Sammy in Siberia,Bronze,Supporter: Broad Library,
28114,49c6c90f-f182-4305-885a-8c17b5cd9c44,0,Angels Sing,Bronze,Supporter: Broad Library,60000.0
28131,d9930c7a-019e-4c8e-a6f4-b38d9147d202,1,Ignition,Bronze,Supporter: Segment-Specific Library,
28145,59b6d78a-0549-4c0b-91e1-e79a641ec0eb,4,Wheeler Dealers,Bronze,Supporter: Segment-Specific Library,
28300,59cd9458-deb6-4797-9e20-6956881f9269,0,Emitaï,Bronze,Supporter: Broad Library,
28454,GZOT01QfaQKiUugEAAAAG,2,Killing Eve,Bronze,NaN,
28458,8553e93f-e744-43ac-9a96-51ad27a0817c,1,Welcome Party With Gradey Dick,Bronze,News & Sports,
28464,1d0ef760-06dd-4980-94bf-7fa84e397041,3,Engine Masters,Bronze,Supporter: Segment-Specific Library,
28473,f7b52c00-546d-467c-ba8a-990e835e297b,1,Super Street Garage,Bronze,Supporter: Segment-Specific Library,
28511,4152360b-d235-4f58-ba0c-d92b2ef08628,0,Stan & Ollie,Bronze,Supporter: Broad Library,92600.0
28543,5894047a-18db-4bb7-9b03-e76b6b5f0861,1,Holiday Hooptie Challenge,Bronze,Supporter: Segment-Specific Library,
28730,999de392-e29c-4574-90d7-c99079f038cf,0,The Roads Not Taken,Bronze,Supporter: Broad Library,250000.0
28804,77430196-3395-4a9d-949b-9436c33f2bb7,1,The Reel,Bronze,Supporter: Segment-Specific Library,
28843,baf60cfa-aa95-4143-8903-fed0f96be2a5,3,Garage Squad,Bronze,Supporter: Segment-Specific Library,
28848,865e93b5-1ccc-442d-9078-e497a1f51995,1,The Voncast With Von Miller,Bronze,News & Sports,
28907,9d328de1-e422-4744-a40b-69037ca0ed00,19,Roadkill Extra,Bronze,Supporter: Segment-Specific Library,
28930,e70ec2c0-0a59-4f75-9861-04fee9425ea5,3,Wide Open Throttle,Bronze,Supporter: Segment-Specific Library,
29041,592b8e18-0120-41be-a873-eab6020b3da3,0,Air Jaws: The Hunted,Bronze,NaN,
29050,9d328de1-e422-4744-a40b-69037ca0ed00,34,Roadkill Extra,Bronze,Supporter: Segment-Specific Library,
29371,ab7bbbae-6684-4328-be14-4ac3445f6c4d,3,The Bronze Garden,Bronze,Supporter: New Content,658698.13
29373,1c3920e3-27bb-4eab-81e9-68e279cbe0bb,0,CNN Special Report: Voices of Auschwitz,Bronze,NaN,
29381,d9930c7a-019e-4c8e-a6f4-b38d9147d202,7,Ignition,Bronze,Supporter: Segment-Specific Library,
29462,ca631a9b-dae5-4eed-9623-431c0525a634,3,Top Truck Challenge,Bronze,Supporter: Segment-Specific Library,
29508,bf3c05ab-23d6-48ae-922c-25e11b2348b5,5,Iron Resurrection,Bronze,Supporter: Segment-Specific Library,
29526,2c971a02-bb36-4a40-8039-a3313c9f243e,0,F/X 2: The Deadly Art Of Illusion,Bronze,Supporter: Broad Library,225000.0
29596,15293a63-6575-485f-86ba-757f993711a8,0,Villeneuve Pironi: Racing's Untold Tragedy,Bronze,NaN,
29891,3be11e34-4553-4526-9b95-fa9a5db03364,2,Wheeler Dealers: Dream Car,Bronze,Supporter: Segment-Specific Library,
30251,4fca3b0e-713e-47ec-b1f9-4fd57c96c7b8,2,Black Ops Brothers: Howe & Howe Tech,Bronze,Supporter: Segment-Specific Library,
30258,59b6d78a-0549-4c0b-91e1-e79a641ec0eb,11,Wheeler Dealers,Bronze,Supporter: Segment-Specific Library,
30266,b96114b5-71a4-411a-901f-be47fea3570e,1,Salvage Hunters: Classic Cars,Bronze,Supporter: Segment-Specific Library,
30410,46c8c904-c754-4f6a-b6b2-0cc508e6472d,2,Wrench'd,Bronze,Supporter: Segment-Specific Library,
30413,7236efb7-2659-4522-b5ab-b98512e408ee,11,Dirt Every Day Extra,Bronze,Supporter: Segment-Specific Library,
30418,ba1e2ddd-c183-408d-8632-cb3d653daa1c,1,RMD Garage,Bronze,Supporter: Segment-Specific Library,
30422,17c59d03-77db-40fc-b0e4-878a45d9678e,1,Steve Magnante's Super Models,Bronze,Supporter: Segment-Specific Library,
30426,d6bd5093-b430-4b2d-9d1b-2894dcbf30b4,1,Rugged Ridge Ultimate Adventure Jeep,Bronze,Supporter: Segment-Specific Library,
30434,7236efb7-2659-4522-b5ab-b98512e408ee,19,Dirt Every Day Extra,Bronze,Supporter: Segment-Specific Library,
30436,76c4df47-11bb-4ee5-83c7-13cdf4d9381b,1,Wheeler Dealers Trading Up,Bronze,Supporter: Segment-Specific Library,
30441,f31660ca-5519-49a5-af32-4bdfc123c9a2,0,Alien Sharks: Greatest Hits,Bronze,NaN,
30445,roland-garros_tennis,0,Roland-Garros: Tennis,Bronze,NaN,
30446,GZYC3JAlRUoLCJwEAACID,0,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,Bronze,NaN,
30447,993f572d-b79a-4483-ae7e-e42dec5eef3f,6,FantomWorks,Bronze,Supporter: Segment-Specific Library,
30448,7236efb7-2659-4522-b5ab-b98512e408ee,18,Dirt Every Day Extra,Bronze,Supporter: Segment-Specific Library,
30452,59b6d78a-0549-4c0b-91e1-e79a641ec0eb,14,Wheeler Dealers,Bronze,Supporter: Segment-Specific Library,
30456,92b357c4-a3e3-42bf-93cd-00657f93518b,9,Restoration Garage,Bronze,Supporter: Segment-Specific Library,
30457,618644ab-9606-4a85-9bd5-b0296e66d4f9,3,Hot Rod Unlimited,Bronze,Supporter: Segment-Specific Library,
30459,16872090-bc69-4f39-8f71-f6b1ddfe12bc,1,Wheeler Dealers Extra,Bronze,Supporter: Segment-Specific Library,
30460,7236efb7-2659-4522-b5ab-b98512e408ee,44,Dirt Every Day Extra,Bronze,Supporter: Segment-Specific Library,
30463,9d328de1-e422-4744-a40b-69037ca0ed00,14,Roadkill Extra,Bronze,Supporter: Segment-Specific Library,
30464,GZOT01QfaQKiUugEAAAAG,3,Killing Eve,Bronze,NaN,
30467,48049f95-768e-4c83-a67a-a88fdafbb7d3,3,Pebble Beach Concours,Bronze,Supporter: Segment-Specific Library,
30484,816441bd-6e48-40d1-a00b-f9b69f979579,1,Behind Every Man,Bronze,Supporter: Segment-Specific Library,
30485,9d328de1-e422-4744-a40b-69037ca0ed00,25,Roadkill Extra,Bronze,Supporter: Segment-Specific Library,
30486,GZOT7QALkyYLCJwEAAAYl,2,A Discovery of Witches,Bronze,NaN,
30492,c8639368-46fc-4073-824b-e8caecc5237c,10,Head 2 Head,Bronze,Supporter: Segment-Specific Library,
30493,9d328de1-e422-4744-a40b-69037ca0ed00,41,Roadkill Extra,Bronze,Supporter: Segment-Specific Library,
30495,9d1ec30a-dbe5-4ab6-91dc-4ed8dfc7292d,2,Epic Drives,Bronze,Supporter: Segment-Specific Library,
30499,7236efb7-2659-4522-b5ab-b98512e408ee,37,Dirt Every Day Extra,Bronze,Supporter: Segment-Specific Library,
30503,601f395b-031a-42b9-9e57-10df171e8138,1,Speak Sis,Bronze,Supporter: Segment-Specific Library,
30510,1150041f-8f7a-4692-9947-07670d13a938,5,Super Soul Sunday,Bronze,Supporter: Segment-Specific Library,
30513,c8639368-46fc-4073-824b-e8caecc5237c,9,Head 2 Head,Bronze,Supporter: Segment-Specific Library,
30710,bf4d6322-8483-4e9f-9e6b-d64d0019ef12,3,ToyMakerz,Bronze,Supporter: Segment-Specific Library,
30711,e70ec2c0-0a59-4f75-9861-04fee9425ea5,7,Wide Open Throttle,Bronze,Supporter: Segment-Specific Library,
30712,7a67070a-2b79-48ff-8a7a-e45c3cc7e001,1,Seduced by Speed,Bronze,Supporter: Segment-Specific Library,
30718,9d328de1-e422-4744-a40b-69037ca0ed00,33,Roadkill Extra,Bronze,Supporter: Segment-Specific Library,
30721,7236efb7-2659-4522-b5ab-b98512e408ee,49,Dirt Every Day Extra,Bronze,Supporter: Segment-Specific Library,
30731,9d328de1-e422-4744-a40b-69037ca0ed00,42,Roadkill Extra,Bronze,Supporter: Segment-Specific Library,
30740,9d328de1-e422-4744-a40b-69037ca0ed00,28,Roadkill Extra,Bronze,Supporter: Segment-Specific Library,
30743,GZOT7QALkyYLCJwEAAAYl,1,A Discovery of Witches,Bronze,NaN,
30745,7236efb7-2659-4522-b5ab-b98512e408ee,24,Dirt Every Day Extra,Bronze,Supporter: Segment-Specific Library,
30752,e70ec2c0-0a59-4f75-9861-04fee9425ea5,2,Wide Open Throttle,Bronze,Supporter: Segment-Specific Library,
30764,b2b748c4-58d5-4cf8-8e78-e460f0c5e0f3,5,Best Driver's Car Week,Bronze,Supporter: Segment-Specific Library,
30766,dbb0a994-c16f-42fa-bce2-3207cde284bd,1,Throttle Out Commute,Bronze,Supporter: Segment-Specific Library,
30767,68a7dc40-b6bb-4dba-82cb-623791d243d0,8,Car Fix,Bronze,Supporter: Segment-Specific Library,
30776,cdc15b42-cf8f-4136-a11c-c6554ec96099,2,Roadkill's Junkyard Gold,Bronze,Supporter: Segment-Specific Library,
30778,1150041f-8f7a-4692-9947-07670d13a938,2,Super Soul Sunday,Bronze,Supporter: Segment-Specific Library,
30781,b7421a52-665b-4933-8f6f-812037a21ca3,0,Mini Beat Power Rockers - Scientifically Musical,Bronze,NaN,
30784,4366c98a-7f0f-4255-bb73-46ebdc037fc9,5,FourWheeler,Bronze,Supporter: Segment-Specific Library,
30793,4fca3b0e-713e-47ec-b1f9-4fd57c96c7b8,1,Black Ops Brothers: Howe & Howe Tech,Bronze,Supporter: Segment-Specific Library,
30806,f36bf725-5e09-40b3-86a8-cf518daf8ad7,7,All Girls Garage,Bronze,Supporter: Segment-Specific Library,
30810,e70ec2c0-0a59-4f75-9861-04fee9425ea5,5,Wide Open Throttle,Bronze,Supporter: Segment-Specific Library,
30822,5af1407d-1b62-45a3-9225-c56026b03169,1,Gold Star Racing,Bronze,Supporter: Segment-Specific Library,
30823,b96114b5-71a4-411a-901f-be47fea3570e,2,Salvage Hunters: Classic Cars,Bronze,Supporter: Segment-Specific Library,
30824,GZjMT6QIJYQCQJgEAAAAG,0,Evil Dead,Bronze,NaN,
30828,GZOT01QfaQKiUugEAAAAG,1,Killing Eve,Bronze,NaN,
30833,9d328de1-e422-4744-a40b-69037ca0ed00,22,Roadkill Extra,Bronze,Supporter: Segment-Specific Library,
30838,9d328de1-e422-4744-a40b-69037ca0ed00,26,Roadkill Extra,Bronze,Supporter: Segment-Specific Library,
30847,72774936-a2cf-48b7-bffe-4abef90f2cc3,2022,Spoon Sports Racing,Bronze,Supporter: Segment-Specific Library,
30849,e08f4e92-abc6-40dc-9ff8-263cf853e795,1,Million Dollar Collections,Bronze,Supporter: Segment-Specific Library,
30850,d9930c7a-019e-4c8e-a6f4-b38d9147d202,4,Ignition,Bronze,Supporter: Segment-Specific Library,
30901,3c882ef7-83b7-452c-8b74-7c74c6fddf31,1,Motor Shed Squad,Bronze,Supporter: Segment-Specific Library,
31046,baf60cfa-aa95-4143-8903-fed0f96be2a5,7,Garage Squad,Bronze,Supporter: Segment-Specific Library,
31132,ab067955-16c4-4c4c-9adf-8f99174a6f72,1,Goblin Works Garage,Bronze,Supporter: Segment-Specific Library,
31133,0a183afa-e68c-41f3-abcf-e6edab61b7fa,0,Ceddo,Bronze,Supporter: Broad Library,
31269,025f1d5f-6342-4a2a-adf3-9914df6c6171,1,MotorTrend Presents,Bronze,Supporter: Segment-Specific Library,
31270,39c6b6b5-ecc5-470a-b5c4-6f95026e6de1,0,"This Is Not a Burial, It’s a Resurrection",Bronze,Supporter: Broad Library,
31282,72aa3451-35e0-48ba-9fa8-cfeca4f87ff5,8,Hot Rod TV,Bronze,Supporter: Segment-Specific Library,
31288,GZUKMMQCpdMPDwgEAAAAC,0,Skyfall,Bronze,NaN,
31301,e99b8660-95ac-4704-901d-fc8123cd60e4,1,Long Road to Monterey Extra,Bronze,Supporter: Segment-Specific Library,
31308,b5d193b4-d107-41cb-9248-4788b26584ee,1,Under Pressure 9K,Bronze,Supporter: Segment-Specific Library,
31314,72aa3451-35e0-48ba-9fa8-cfeca4f87ff5,11,Hot Rod TV,Bronze,Supporter: Segment-Specific Library,
31326,709a5c4c-8442-4da2-95e2-c7c9282cbc87,2023,Roadkill Nights,Bronze,Supporter: Segment-Specific Library,
31327,1bdb747f-3b5b-4447-8e31-bc382cc2191b,5,Inside West Coast Customs,Bronze,Supporter: Segment-Specific Library,
31329,9d328de1-e422-4744-a40b-69037ca0ed00,32,Roadkill Extra,Bronze,Supporter: Segment-Specific Library,
31340,72aa3451-35e0-48ba-9fa8-cfeca4f87ff5,4,Hot Rod TV,Bronze,Supporter: Segment-Specific Library,
31350,c40d657e-0f2b-4709-8f8c-a21709550657,1,Ultimate Car Build-Off,Bronze,Supporter: Segment-Specific Library,
31352,32770cd1-0e2a-4c52-9f78-b2f0d829de3e,2,Twin Turbos,Bronze,Supporter: Segment-Specific Library,
31358,d9930c7a-019e-4c8e-a6f4-b38d9147d202,15,Ignition,Bronze,Supporter: Segment-Specific Library,
